"ID","Frecuencia","Porcentaje","Frecuencia_Acumulada","Porcentaje_Acumulado"
"HP:0001263",145,0.984,145,0.984
"HP:0001249",136,0.923,281,1.907
"HP:0001250",131,0.889,412,2.796
"HP:0000252",115,0.781,527,3.577
"HP:0000006",114,0.774,641,4.351
"HP:0001252",112,0.76,753,5.111
"HP:0000750",107,0.726,860,5.837
"HP:0004322",95,0.645,955,6.482
"HP:0000486",93,0.631,1048,7.113
"HP:0000028",87,0.591,1135,7.704
"HP:0000316",86,0.584,1221,8.288
"HP:0011968",83,0.563,1304,8.851
"HP:0000369",80,0.543,1384,9.394
"HP:0002650",80,0.543,1464,9.937
"HP:0003593",80,0.543,1544,10.48
"HP:0000729",78,0.529,1622,11.009
"HP:0000286",75,0.509,1697,11.518
"HP:0000347",68,0.462,1765,11.98
"HP:0000494",68,0.462,1833,12.441
"HP:0001382",67,0.455,1900,12.896
"HP:0005280",63,0.428,1963,13.324
"HP:0001508",62,0.421,2025,13.745
"HP:0000463",61,0.414,2086,14.159
"HP:0000508",61,0.414,2147,14.573
"HP:0002020",60,0.407,2207,14.98
"HP:0000219",59,0.4,2266,15.38
"HP:0000365",59,0.4,2325,15.781
"HP:0007018",59,0.4,2384,16.181
"HP:0000218",58,0.394,2442,16.575
"HP:0000358",57,0.387,2499,16.962
"HP:0004209",57,0.387,2556,17.349
"HP:0000431",56,0.38,2612,17.729
"HP:0001629",55,0.373,2667,18.102
"HP:0002119",55,0.373,2722,18.476
"HP:0001511",54,0.367,2776,18.842
"HP:0003577",54,0.367,2830,19.209
"HP:0000582",53,0.36,2883,19.568
"HP:0000718",53,0.36,2936,19.928
"HP:0001270",53,0.36,2989,20.288
"HP:0001631",53,0.36,3042,20.648
"HP:0000047",52,0.353,3094,21
"HP:0001510",51,0.346,3145,21.347
"HP:0000343",50,0.339,3195,21.686
"HP:0000455",50,0.339,3245,22.025
"HP:0001643",50,0.339,3295,22.365
"HP:0001344",49,0.333,3344,22.697
"HP:0008872",49,0.333,3393,23.03
"HP:0000154",48,0.326,3441,23.356
"HP:0001290",48,0.326,3489,23.682
"HP:0010864",48,0.326,3537,24.007
"HP:0000739",47,0.319,3584,24.326
"HP:0000639",43,0.292,3627,24.618
"HP:0000708",43,0.292,3670,24.91
"HP:0002360",43,0.292,3713,25.202
"HP:0000007",42,0.285,3755,25.487
"HP:0000175",42,0.285,3797,25.772
"HP:0000322",42,0.285,3839,26.057
"HP:0000490",42,0.285,3881,26.342
"HP:0000574",42,0.285,3923,26.627
"HP:0003196",42,0.285,3965,26.912
"HP:0000545",40,0.271,4005,27.184
"HP:0001256",40,0.271,4045,27.455
"HP:0000256",39,0.265,4084,27.72
"HP:0000278",39,0.265,4123,27.985
"HP:0002079",39,0.265,4162,28.25
"HP:0001763",38,0.258,4200,28.507
"HP:0002007",38,0.258,4238,28.765
"HP:0001999",37,0.251,4275,29.016
"HP:0002553",37,0.251,4312,29.268
"HP:0000664",36,0.244,4348,29.512
"HP:0000752",36,0.244,4384,29.756
"HP:0001513",36,0.244,4420,30.001
"HP:0011220",36,0.244,4456,30.245
"HP:0000023",35,0.238,4491,30.483
"HP:0000400",35,0.238,4526,30.72
"HP:0000414",35,0.238,4561,30.958
"HP:0001156",35,0.238,4596,31.195
"HP:0002019",35,0.238,4631,31.433
"HP:0002750",35,0.238,4666,31.67
"HP:0000076",34,0.231,4700,31.901
"HP:0000540",34,0.231,4734,32.132
"HP:0000717",34,0.231,4768,32.363
"HP:0001251",34,0.231,4802,32.593
"HP:0002714",34,0.231,4836,32.824
"HP:0000248",33,0.224,4869,33.048
"HP:0000280",33,0.224,4902,33.272
"HP:0000348",32,0.217,4934,33.489
"HP:0000426",32,0.217,4966,33.707
"HP:0000767",32,0.217,4998,33.924
"HP:0001537",32,0.217,5030,34.141
"HP:0031936",32,0.217,5062,34.358
"HP:0000407",31,0.21,5093,34.569
"HP:0000527",31,0.21,5124,34.779
"HP:0000733",31,0.21,5155,34.989
"HP:0001007",31,0.21,5186,35.2
"HP:0000294",30,0.204,5216,35.404
"HP:0000470",30,0.204,5246,35.607
"HP:0001257",30,0.204,5276,35.811
"HP:0001274",30,0.204,5306,36.014
"HP:0001627",30,0.204,5336,36.218
"HP:0002342",30,0.204,5366,36.422
"HP:0002808",30,0.204,5396,36.625
"HP:0008897",30,0.204,5426,36.829
"HP:0000303",29,0.197,5455,37.026
"HP:0000954",29,0.197,5484,37.223
"HP:0001347",29,0.197,5513,37.419
"HP:0002205",29,0.197,5542,37.616
"HP:0000126",28,0.19,5570,37.806
"HP:0000179",28,0.19,5598,37.996
"HP:0000319",28,0.19,5626,38.186
"HP:0001182",28,0.19,5654,38.376
"HP:0030084",28,0.19,5682,38.566
"HP:0000276",27,0.183,5709,38.75
"HP:0000506",27,0.183,5736,38.933
"HP:0000518",27,0.183,5763,39.116
"HP:0011800",27,0.183,5790,39.3
"HP:0000054",26,0.176,5816,39.476
"HP:0000160",26,0.176,5842,39.652
"HP:0000505",26,0.176,5868,39.829
"HP:0000648",26,0.176,5894,40.005
"HP:0001773",26,0.176,5920,40.182
"HP:0011463",26,0.176,5946,40.358
"HP:0000403",25,0.17,5971,40.528
"HP:0001385",25,0.17,5996,40.698
"HP:0001762",25,0.17,6021,40.867
"HP:0030680",25,0.17,6046,41.037
"HP:0000405",24,0.163,6070,41.2
"HP:0000483",24,0.163,6094,41.363
"HP:0000722",24,0.163,6118,41.526
"HP:0001636",24,0.163,6142,41.689
"HP:0002015",24,0.163,6166,41.852
"HP:0002120",24,0.163,6190,42.015
"HP:0002719",24,0.163,6214,42.177
"HP:0012450",24,0.163,6238,42.34
"HP:0100716",24,0.163,6262,42.503
"HP:0000233",23,0.156,6285,42.659
"HP:0000337",23,0.156,6308,42.815
"HP:0000581",23,0.156,6331,42.972
"HP:0000821",23,0.156,6354,43.128
"HP:0001288",23,0.156,6377,43.284
"HP:0001852",23,0.156,6400,43.44
"HP:0000272",22,0.149,6422,43.589
"HP:0000445",22,0.149,6444,43.739
"HP:0000684",22,0.149,6466,43.888
"HP:0000687",22,0.149,6488,44.037
"HP:0001561",22,0.149,6510,44.187
"HP:0008947",22,0.149,6532,44.336
"HP:0000164",21,0.143,6553,44.478
"HP:0000238",21,0.143,6574,44.621
"HP:0000411",21,0.143,6595,44.763
"HP:0000448",21,0.143,6616,44.906
"HP:0000998",21,0.143,6637,45.049
"HP:0001276",21,0.143,6658,45.191
"HP:0002162",21,0.143,6679,45.334
"HP:0008070",21,0.143,6700,45.476
"HP:0008551",21,0.143,6721,45.619
"HP:0200055",21,0.143,6742,45.761
"HP:0000085",20,0.136,6762,45.897
"HP:0003623",20,0.136,6782,46.033
"HP:0012745",20,0.136,6802,46.168
"HP:0000568",19,0.129,6821,46.297
"HP:0001260",19,0.129,6840,46.426
"HP:0001371",19,0.129,6859,46.555
"HP:0001518",19,0.129,6878,46.684
"HP:0001647",19,0.129,6897,46.813
"HP:0002188",19,0.129,6916,46.942
"HP:0000232",18,0.122,6934,47.064
"HP:0000307",18,0.122,6952,47.187
"HP:0002209",18,0.122,6970,47.309
"HP:0008736",18,0.122,6988,47.431
"HP:0008936",18,0.122,7006,47.553
"HP:0011304",18,0.122,7024,47.675
"HP:0000089",17,0.115,7041,47.791
"HP:0000193",17,0.115,7058,47.906
"HP:0000377",17,0.115,7075,48.021
"HP:0000430",17,0.115,7092,48.137
"HP:0000520",17,0.115,7109,48.252
"HP:0000629",17,0.115,7126,48.368
"HP:0000712",17,0.115,7143,48.483
"HP:0000960",17,0.115,7160,48.598
"HP:0001321",17,0.115,7177,48.714
"HP:0001655",17,0.115,7194,48.829
"HP:0001761",17,0.115,7211,48.945
"HP:0001792",17,0.115,7228,49.06
"HP:0002002",17,0.115,7245,49.175
"HP:0002059",17,0.115,7262,49.291
"HP:0002167",17,0.115,7279,49.406
"HP:0002194",17,0.115,7296,49.521
"HP:0002566",17,0.115,7313,49.637
"HP:0002705",17,0.115,7330,49.752
"HP:0009879",17,0.115,7347,49.868
"HP:0012471",17,0.115,7364,49.983
"HP:0045025",17,0.115,7381,50.098
"HP:0000268",16,0.109,7397,50.207
"HP:0000293",16,0.109,7413,50.316
"HP:0000378",16,0.109,7429,50.424
"HP:0000716",16,0.109,7445,50.533
"HP:0000776",16,0.109,7461,50.641
"HP:0001212",16,0.109,7477,50.75
"HP:0001337",16,0.109,7493,50.859
"HP:0001357",16,0.109,7509,50.967
"HP:0001873",16,0.109,7525,51.076
"HP:0002353",16,0.109,7541,51.184
"HP:0004279",16,0.109,7557,51.293
"HP:0004691",16,0.109,7573,51.402
"HP:0009765",16,0.109,7589,51.51
"HP:0011344",16,0.109,7605,51.619
"HP:0012385",16,0.109,7621,51.727
"HP:0000083",15,0.102,7636,51.829
"HP:0000119",15,0.102,7651,51.931
"HP:0000194",15,0.102,7666,52.033
"HP:0000289",15,0.102,7681,52.135
"HP:0000325",15,0.102,7696,52.236
"HP:0000565",15,0.102,7711,52.338
"HP:0000826",15,0.102,7726,52.44
"HP:0001320",15,0.102,7741,52.542
"HP:0001387",15,0.102,7756,52.644
"HP:0001419",15,0.102,7771,52.746
"HP:0001642",15,0.102,7786,52.847
"HP:0001680",15,0.102,7801,52.949
"HP:0002069",15,0.102,7816,53.051
"HP:0002465",15,0.102,7831,53.153
"HP:0002788",15,0.102,7846,53.255
"HP:0002827",15,0.102,7861,53.356
"HP:0009237",15,0.102,7876,53.458
"HP:0012378",15,0.102,7891,53.56
"HP:0000384",14,0.095,7905,53.655
"HP:0000501",14,0.095,7919,53.75
"HP:0000637",14,0.095,7933,53.845
"HP:0000678",14,0.095,7947,53.94
"HP:0001305",14,0.095,7961,54.035
"HP:0001324",14,0.095,7975,54.13
"HP:0001328",14,0.095,7989,54.225
"HP:0001363",14,0.095,8003,54.32
"HP:0001601",14,0.095,8017,54.415
"HP:0001824",14,0.095,8031,54.51
"HP:0002023",14,0.095,8045,54.605
"HP:0002307",14,0.095,8059,54.7
"HP:0002376",14,0.095,8073,54.795
"HP:0003202",14,0.095,8087,54.89
"HP:0006610",14,0.095,8101,54.985
"HP:0007360",14,0.095,8115,55.08
"HP:0009928",14,0.095,8129,55.175
"HP:0011461",14,0.095,8143,55.27
"HP:0012810",14,0.095,8157,55.366
"HP:0033725",14,0.095,8171,55.461
"HP:0410263",14,0.095,8185,55.556
"HP:0000010",13,0.088,8198,55.644
"HP:0000341",13,0.088,8211,55.732
"HP:0000396",13,0.088,8224,55.82
"HP:0000453",13,0.088,8237,55.909
"HP:0000689",13,0.088,8250,55.997
"HP:0000691",13,0.088,8263,56.085
"HP:0000709",13,0.088,8276,56.173
"HP:0000957",13,0.088,8289,56.261
"HP:0001166",13,0.088,8302,56.35
"HP:0001272",13,0.088,8315,56.438
"HP:0001319",13,0.088,8328,56.526
"HP:0001845",13,0.088,8341,56.614
"HP:0002373",13,0.088,8354,56.703
"HP:0002500",13,0.088,8367,56.791
"HP:0010804",13,0.088,8380,56.879
"HP:0012758",13,0.088,8393,56.967
"HP:0100490",13,0.088,8406,57.056
"HP:0100790",13,0.088,8419,57.144
"HP:0000158",12,0.081,8431,57.225
"HP:0000311",12,0.081,8443,57.307
"HP:0000589",12,0.081,8455,57.388
"HP:0000612",12,0.081,8467,57.47
"HP:0000668",12,0.081,8479,57.551
"HP:0000670",12,0.081,8491,57.633
"HP:0000736",12,0.081,8503,57.714
"HP:0001265",12,0.081,8515,57.795
"HP:0001442",12,0.081,8527,57.877
"HP:0001671",12,0.081,8539,57.958
"HP:0001903",12,0.081,8551,58.04
"HP:0001956",12,0.081,8563,58.121
"HP:0002033",12,0.081,8575,58.203
"HP:0002136",12,0.081,8587,58.284
"HP:0002721",12,0.081,8599,58.366
"HP:0005487",12,0.081,8611,58.447
"HP:0009890",12,0.081,8623,58.528
"HP:0010055",12,0.081,8635,58.61
"HP:0012448",12,0.081,8647,58.691
"HP:0045075",12,0.081,8659,58.773
"HP:0100543",12,0.081,8671,58.854
"HP:0100710",12,0.081,8683,58.936
"HP:0000077",11,0.075,8694,59.01
"HP:0000204",11,0.075,8705,59.085
"HP:0000275",11,0.075,8716,59.16
"HP:0000324",11,0.075,8727,59.234
"HP:0000331",11,0.075,8738,59.309
"HP:0000336",11,0.075,8749,59.384
"HP:0000340",11,0.075,8760,59.458
"HP:0000389",11,0.075,8771,59.533
"HP:0000444",11,0.075,8782,59.608
"HP:0000482",11,0.075,8793,59.682
"HP:0000577",11,0.075,8804,59.757
"HP:0000646",11,0.075,8815,59.832
"HP:0000737",11,0.075,8826,59.906
"HP:0000823",11,0.075,8837,59.981
"HP:0001770",11,0.075,8848,60.056
"HP:0002021",11,0.075,8859,60.13
"HP:0002664",11,0.075,8870,60.205
"HP:0002751",11,0.075,8881,60.28
"HP:0003745",11,0.075,8892,60.354
"HP:0008734",11,0.075,8903,60.429
"HP:0009778",11,0.075,8914,60.504
"HP:0011231",11,0.075,8925,60.578
"HP:0000297",10,0.068,8935,60.646
"HP:0000601",10,0.068,8945,60.714
"HP:0000618",10,0.068,8955,60.782
"HP:0000742",10,0.068,8965,60.85
"HP:0000822",10,0.068,8975,60.918
"HP:0000824",10,0.068,8985,60.986
"HP:0000958",10,0.068,8995,61.053
"HP:0000964",10,0.068,9005,61.121
"HP:0001332",10,0.068,9015,61.189
"HP:0001558",10,0.068,9025,61.257
"HP:0001744",10,0.068,9035,61.325
"HP:0002000",10,0.068,9045,61.393
"HP:0002066",10,0.068,9055,61.461
"HP:0002213",10,0.068,9065,61.529
"HP:0002558",10,0.068,9075,61.596
"HP:0002870",10,0.068,9085,61.664
"HP:0011937",10,0.068,9095,61.732
"HP:0011951",10,0.068,9105,61.8
"HP:0012368",10,0.068,9115,61.868
"HP:0012760",10,0.068,9125,61.936
"HP:0025336",10,0.068,9135,62.004
"HP:0000003",9,0.061,9144,62.065
"HP:0000044",9,0.061,9153,62.126
"HP:0000098",9,0.061,9162,62.187
"HP:0000122",9,0.061,9171,62.248
"HP:0000504",9,0.061,9180,62.309
"HP:0000677",9,0.061,9189,62.37
"HP:0000939",9,0.061,9198,62.431
"HP:0000965",9,0.061,9207,62.492
"HP:0001028",9,0.061,9216,62.553
"HP:0001159",9,0.061,9225,62.615
"HP:0001336",9,0.061,9234,62.676
"HP:0001423",9,0.061,9243,62.737
"HP:0001548",9,0.061,9252,62.798
"HP:0001800",9,0.061,9261,62.859
"HP:0001945",9,0.061,9270,62.92
"HP:0002027",9,0.061,9279,62.981
"HP:0002039",9,0.061,9288,63.042
"HP:0002093",9,0.061,9297,63.103
"HP:0002121",9,0.061,9306,63.164
"HP:0002263",9,0.061,9315,63.225
"HP:0002308",9,0.061,9324,63.286
"HP:0002540",9,0.061,9333,63.348
"HP:0002591",9,0.061,9342,63.409
"HP:0002716",9,0.061,9351,63.47
"HP:0002720",9,0.061,9360,63.531
"HP:0002878",9,0.061,9369,63.592
"HP:0002884",9,0.061,9378,63.653
"HP:0002895",9,0.061,9387,63.714
"HP:0002974",9,0.061,9396,63.775
"HP:0003189",9,0.061,9405,63.836
"HP:0003621",9,0.061,9414,63.897
"HP:0004325",9,0.061,9423,63.958
"HP:0005616",9,0.061,9432,64.02
"HP:0007099",9,0.061,9441,64.081
"HP:0007359",9,0.061,9450,64.142
"HP:0007874",9,0.061,9459,64.203
"HP:0008398",9,0.061,9468,64.264
"HP:0010049",9,0.061,9477,64.325
"HP:0010529",9,0.061,9486,64.386
"HP:0012110",9,0.061,9495,64.447
"HP:0012523",9,0.061,9504,64.508
"HP:0100807",9,0.061,9513,64.569
"HP:0410030",9,0.061,9522,64.63
"HP:0000079",8,0.054,9530,64.685
"HP:0000202",8,0.054,9538,64.739
"HP:0000243",8,0.054,9546,64.793
"HP:0000321",8,0.054,9554,64.848
"HP:0000327",8,0.054,9562,64.902
"HP:0000457",8,0.054,9570,64.956
"HP:0000465",8,0.054,9578,65.011
"HP:0000609",8,0.054,9586,65.065
"HP:0001273",8,0.054,9594,65.119
"HP:0001302",8,0.054,9602,65.173
"HP:0001545",8,0.054,9610,65.228
"HP:0001562",8,0.054,9618,65.282
"HP:0001596",8,0.054,9626,65.336
"HP:0001609",8,0.054,9634,65.391
"HP:0001650",8,0.054,9642,65.445
"HP:0001684",8,0.054,9650,65.499
"HP:0001760",8,0.054,9658,65.554
"HP:0001875",8,0.054,9666,65.608
"HP:0001883",8,0.054,9674,65.662
"HP:0002013",8,0.054,9682,65.716
"HP:0002014",8,0.054,9690,65.771
"HP:0002017",8,0.054,9698,65.825
"HP:0002098",8,0.054,9706,65.879
"HP:0002230",8,0.054,9714,65.934
"HP:0002317",8,0.054,9722,65.988
"HP:0002414",8,0.054,9730,66.042
"HP:0002857",8,0.054,9738,66.097
"HP:0003083",8,0.054,9746,66.151
"HP:0003186",8,0.054,9754,66.205
"HP:0003298",8,0.054,9762,66.259
"HP:0003307",8,0.054,9770,66.314
"HP:0003510",8,0.054,9778,66.368
"HP:0005338",8,0.054,9786,66.422
"HP:0006297",8,0.054,9794,66.477
"HP:0006956",8,0.054,9802,66.531
"HP:0009623",8,0.054,9810,66.585
"HP:0009882",8,0.054,9818,66.64
"HP:0010862",8,0.054,9826,66.694
"HP:0011462",8,0.054,9834,66.748
"HP:0000020",7,0.048,9841,66.796
"HP:0000034",7,0.048,9848,66.843
"HP:0000072",7,0.048,9855,66.891
"HP:0000104",7,0.048,9862,66.938
"HP:0000107",7,0.048,9869,66.986
"HP:0000130",7,0.048,9876,67.033
"HP:0000135",7,0.048,9883,67.081
"HP:0000176",7,0.048,9890,67.128
"HP:0000189",7,0.048,9897,67.176
"HP:0000212",7,0.048,9904,67.223
"HP:0000356",7,0.048,9911,67.271
"HP:0000437",7,0.048,9918,67.318
"HP:0000478",7,0.048,9925,67.366
"HP:0000519",7,0.048,9932,67.413
"HP:0000541",7,0.048,9939,67.461
"HP:0000666",7,0.048,9946,67.508
"HP:0000768",7,0.048,9953,67.556
"HP:0001176",7,0.048,9960,67.603
"HP:0001231",7,0.048,9967,67.651
"HP:0001374",7,0.048,9974,67.698
"HP:0001417",7,0.048,9981,67.746
"HP:0001522",7,0.048,9988,67.793
"HP:0001611",7,0.048,9995,67.841
"HP:0001634",7,0.048,10002,67.888
"HP:0001822",7,0.048,10009,67.936
"HP:0001974",7,0.048,10016,67.983
"HP:0002024",7,0.048,10023,68.031
"HP:0002028",7,0.048,10030,68.078
"HP:0002061",7,0.048,10037,68.126
"HP:0002072",7,0.048,10044,68.173
"HP:0002099",7,0.048,10051,68.221
"HP:0002126",7,0.048,10058,68.269
"HP:0002144",7,0.048,10065,68.316
"HP:0002187",7,0.048,10072,68.364
"HP:0002240",7,0.048,10079,68.411
"HP:0002282",7,0.048,10086,68.459
"HP:0002315",7,0.048,10093,68.506
"HP:0002354",7,0.048,10100,68.554
"HP:0002381",7,0.048,10107,68.601
"HP:0002557",7,0.048,10114,68.649
"HP:0002804",7,0.048,10121,68.696
"HP:0002937",7,0.048,10128,68.744
"HP:0002999",7,0.048,10135,68.791
"HP:0003312",7,0.048,10142,68.839
"HP:0003487",7,0.048,10149,68.886
"HP:0003819",7,0.048,10156,68.934
"HP:0004324",7,0.048,10163,68.981
"HP:0004383",7,0.048,10170,69.029
"HP:0004467",7,0.048,10177,69.076
"HP:0005484",7,0.048,10184,69.124
"HP:0006101",7,0.048,10191,69.171
"HP:0006482",7,0.048,10198,69.219
"HP:0007598",7,0.048,10205,69.266
"HP:0009803",7,0.048,10212,69.314
"HP:0009830",7,0.048,10219,69.361
"HP:0009909",7,0.048,10226,69.409
"HP:0010300",7,0.048,10233,69.456
"HP:0010628",7,0.048,10240,69.504
"HP:0010803",7,0.048,10247,69.551
"HP:0010808",7,0.048,10254,69.599
"HP:0011098",7,0.048,10261,69.646
"HP:0011342",7,0.048,10268,69.694
"HP:0012469",7,0.048,10275,69.741
"HP:0032792",7,0.048,10282,69.789
"HP:0100704",7,0.048,10289,69.836
"HP:0000074",6,0.041,10295,69.877
"HP:0000093",6,0.041,10301,69.918
"HP:0000125",6,0.041,10307,69.959
"HP:0000253",6,0.041,10313,69.999
"HP:0000270",6,0.041,10319,70.04
"HP:0000283",6,0.041,10325,70.081
"HP:0000308",6,0.041,10331,70.121
"HP:0000388",6,0.041,10337,70.162
"HP:0000413",6,0.041,10343,70.203
"HP:0000488",6,0.041,10349,70.244
"HP:0000572",6,0.041,10355,70.284
"HP:0000588",6,0.041,10361,70.325
"HP:0000592",6,0.041,10367,70.366
"HP:0000695",6,0.041,10373,70.407
"HP:0000744",6,0.041,10379,70.447
"HP:0000829",6,0.041,10385,70.488
"HP:0000938",6,0.041,10391,70.529
"HP:0000974",6,0.041,10397,70.569
"HP:0000979",6,0.041,10403,70.61
"HP:0001169",6,0.041,10409,70.651
"HP:0001181",6,0.041,10415,70.692
"HP:0001264",6,0.041,10421,70.732
"HP:0001266",6,0.041,10427,70.773
"HP:0001268",6,0.041,10433,70.814
"HP:0001308",6,0.041,10439,70.855
"HP:0001582",6,0.041,10445,70.895
"HP:0001612",6,0.041,10451,70.936
"HP:0001653",6,0.041,10457,70.977
"HP:0001769",6,0.041,10463,71.017
"HP:0001831",6,0.041,10469,71.058
"HP:0001833",6,0.041,10475,71.099
"HP:0001876",6,0.041,10481,71.14
"HP:0001909",6,0.041,10487,71.18
"HP:0002025",6,0.041,10493,71.221
"HP:0002090",6,0.041,10499,71.262
"HP:0002133",6,0.041,10505,71.303
"HP:0002171",6,0.041,10511,71.343
"HP:0002236",6,0.041,10517,71.384
"HP:0002251",6,0.041,10523,71.425
"HP:0002365",6,0.041,10529,71.465
"HP:0002384",6,0.041,10535,71.506
"HP:0002395",6,0.041,10541,71.547
"HP:0002421",6,0.041,10547,71.588
"HP:0002463",6,0.041,10553,71.628
"HP:0002474",6,0.041,10559,71.669
"HP:0002509",6,0.041,10565,71.71
"HP:0002521",6,0.041,10571,71.75
"HP:0002580",6,0.041,10577,71.791
"HP:0002673",6,0.041,10583,71.832
"HP:0002858",6,0.041,10589,71.873
"HP:0002863",6,0.041,10595,71.913
"HP:0002866",6,0.041,10601,71.954
"HP:0002983",6,0.041,10607,71.995
"HP:0003042",6,0.041,10613,72.036
"HP:0003477",6,0.041,10619,72.076
"HP:0003484",6,0.041,10625,72.117
"HP:0003676",6,0.041,10631,72.158
"HP:0003764",6,0.041,10637,72.198
"HP:0004326",6,0.041,10643,72.239
"HP:0006695",6,0.041,10649,72.28
"HP:0006824",6,0.041,10655,72.321
"HP:0006863",6,0.041,10661,72.361
"HP:0007302",6,0.041,10667,72.402
"HP:0008081",6,0.041,10673,72.443
"HP:0008850",6,0.041,10679,72.484
"HP:0009836",6,0.041,10685,72.524
"HP:0010535",6,0.041,10691,72.565
"HP:0010819",6,0.041,10697,72.606
"HP:0010880",6,0.041,10703,72.646
"HP:0011229",6,0.041,10709,72.687
"HP:0011451",6,0.041,10715,72.728
"HP:0012444",6,0.041,10721,72.769
"HP:0020206",6,0.041,10727,72.809
"HP:0030051",6,0.041,10733,72.85
"HP:0040071",6,0.041,10739,72.891
"HP:0100022",6,0.041,10745,72.932
"HP:0100023",6,0.041,10751,72.972
"HP:0100033",6,0.041,10757,73.013
"HP:0000059",5,0.034,10762,73.047
"HP:0000086",5,0.034,10767,73.081
"HP:0000215",5,0.034,10772,73.115
"HP:0000385",5,0.034,10777,73.149
"HP:0000391",5,0.034,10782,73.183
"HP:0000446",5,0.034,10787,73.217
"HP:0000485",5,0.034,10792,73.251
"HP:0000529",5,0.034,10797,73.284
"HP:0000539",5,0.034,10802,73.318
"HP:0000579",5,0.034,10807,73.352
"HP:0000667",5,0.034,10812,73.386
"HP:0000692",5,0.034,10817,73.42
"HP:0000765",5,0.034,10822,73.454
"HP:0000771",5,0.034,10827,73.488
"HP:0000774",5,0.034,10832,73.522
"HP:0000786",5,0.034,10837,73.556
"HP:0000790",5,0.034,10842,73.59
"HP:0000817",5,0.034,10847,73.624
"HP:0000878",5,0.034,10852,73.658
"HP:0000902",5,0.034,10857,73.692
"HP:0000924",5,0.034,10862,73.726
"HP:0000956",5,0.034,10867,73.76
"HP:0000978",5,0.034,10872,73.794
"HP:0000995",5,0.034,10877,73.827
"HP:0001065",5,0.034,10882,73.861
"HP:0001081",5,0.034,10887,73.895
"HP:0001300",5,0.034,10892,73.929
"HP:0001315",5,0.034,10897,73.963
"HP:0001338",5,0.034,10902,73.997
"HP:0001350",5,0.034,10907,74.031
"HP:0001373",5,0.034,10912,74.065
"HP:0001488",5,0.034,10917,74.099
"HP:0001531",5,0.034,10922,74.133
"HP:0001595",5,0.034,10927,74.167
"HP:0001618",5,0.034,10932,74.201
"HP:0001622",5,0.034,10937,74.235
"HP:0001646",5,0.034,10942,74.269
"HP:0001741",5,0.034,10947,74.303
"HP:0001838",5,0.034,10952,74.337
"HP:0001882",5,0.034,10957,74.37
"HP:0001892",5,0.034,10962,74.404
"HP:0002035",5,0.034,10967,74.438
"HP:0002057",5,0.034,10972,74.472
"HP:0002094",5,0.034,10977,74.506
"HP:0002104",5,0.034,10982,74.54
"HP:0002141",5,0.034,10987,74.574
"HP:0002239",5,0.034,10992,74.608
"HP:0002311",5,0.034,10997,74.642
"HP:0002370",5,0.034,11002,74.676
"HP:0002380",5,0.034,11007,74.71
"HP:0002665",5,0.034,11012,74.744
"HP:0002715",5,0.034,11017,74.778
"HP:0002779",5,0.034,11022,74.812
"HP:0002861",5,0.034,11027,74.846
"HP:0002938",5,0.034,11032,74.88
"HP:0002967",5,0.034,11037,74.913
"HP:0003006",5,0.034,11042,74.947
"HP:0003396",5,0.034,11047,74.981
"HP:0003581",5,0.034,11052,75.015
"HP:0003596",5,0.034,11057,75.049
"HP:0003829",5,0.034,11062,75.083
"HP:0004302",5,0.034,11067,75.117
"HP:0004305",5,0.034,11072,75.151
"HP:0005301",5,0.034,11077,75.185
"HP:0005469",5,0.034,11082,75.219
"HP:0006237",5,0.034,11087,75.253
"HP:0006335",5,0.034,11092,75.287
"HP:0006532",5,0.034,11097,75.321
"HP:0006895",5,0.034,11102,75.355
"HP:0006970",5,0.034,11107,75.389
"HP:0006989",5,0.034,11112,75.423
"HP:0007256",5,0.034,11117,75.456
"HP:0007340",5,0.034,11122,75.49
"HP:0007370",5,0.034,11127,75.524
"HP:0007495",5,0.034,11132,75.558
"HP:0007665",5,0.034,11137,75.592
"HP:0008499",5,0.034,11142,75.626
"HP:0008678",5,0.034,11147,75.66
"HP:0008689",5,0.034,11152,75.694
"HP:0009473",5,0.034,11157,75.728
"HP:0010034",5,0.034,11162,75.762
"HP:0010109",5,0.034,11167,75.796
"HP:0010511",5,0.034,11172,75.83
"HP:0010751",5,0.034,11177,75.864
"HP:0011003",5,0.034,11182,75.898
"HP:0011097",5,0.034,11187,75.932
"HP:0011228",5,0.034,11192,75.966
"HP:0011470",5,0.034,11197,75.999
"HP:0011682",5,0.034,11202,76.033
"HP:0012165",5,0.034,11207,76.067
"HP:0012171",5,0.034,11212,76.101
"HP:0012732",5,0.034,11217,76.135
"HP:0020045",5,0.034,11222,76.169
"HP:0025269",5,0.034,11227,76.203
"HP:0025502",5,0.034,11232,76.237
"HP:0030878",5,0.034,11237,76.271
"HP:0100559",5,0.034,11242,76.305
"HP:0200021",5,0.034,11247,76.339
"HP:0200136",5,0.034,11252,76.373
"HP:0000035",4,0.027,11256,76.4
"HP:0000049",4,0.027,11260,76.427
"HP:0000053",4,0.027,11264,76.454
"HP:0000075",4,0.027,11268,76.481
"HP:0000078",4,0.027,11272,76.509
"HP:0000141",4,0.027,11276,76.536
"HP:0000201",4,0.027,11280,76.563
"HP:0000260",4,0.027,11284,76.59
"HP:0000387",4,0.027,11288,76.617
"HP:0000480",4,0.027,11292,76.644
"HP:0000492",4,0.027,11296,76.671
