"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"27316","23067",NA,0.0444,0.0861,0.0444,0.0851,NA
"51132","23067",NA,0.0758,0.1566,0.0758,0.1408,NA
"165918","23067",NA,0.0152,0.0326,0.0152,0.0299,NA
"6045","23067",NA,0.0185,0.0378,0.0185,0.0364,NA
"6197","23067",NA,0.0493,0.1378,0.0493,0.094,NA
"51319","23067",NA,0.0857,0.1581,0.0857,0.1579,NA
"23314","23067",NA,0.0491,0.1456,0.0491,0.0936,NA
"6418","23067",NA,0.0702,0.1397,0.0702,0.1311,NA
"9739","23067",NA,0.1455,0.2728,0.1455,0.254,NA
"60","29072",NA,0.1307,0.2527,0.1307,0.2311,NA
"51412","29072",NA,0.1406,0.2474,0.1406,0.2466,NA
"23394","29072",NA,0.1353,0.2639,0.1353,0.2383,NA
"8289","29072",NA,0.1064,0.1942,0.1064,0.1923,NA
"57492","29072",NA,0.1269,0.2453,0.1269,0.2252,NA
"196528","29072",NA,0.1333,0.2408,0.1333,0.2353,NA
"55870","29072",NA,0.115,0.2068,0.115,0.2063,NA
"171023","29072",NA,0.0773,0.1621,0.0773,0.1434,NA
"55252","29072",NA,0.13,0.2342,0.13,0.2301,NA
"80816","29072",NA,0.1849,0.3204,0.1849,0.3121,NA
"472","29072",NA,0.0524,0.1055,0.0524,0.0995,NA
"1822","29072",NA,0.0658,0.1253,0.0658,0.1235,NA
"545","29072",NA,0.0486,0.0933,0.0486,0.0927,NA
"546","29072",NA,0.0556,0.127,0.0556,0.1053,NA
"8314","29072",NA,0.0578,0.1215,0.0578,0.1092,NA
"9031","29072",NA,0.0675,0.1433,0.0675,0.1265,NA
"54880","29072",NA,0.0744,0.1583,0.0744,0.1385,NA
"63035","29072",NA,0.1176,0.2309,0.1176,0.2105,NA
"2186","29072",NA,0.1639,0.2821,0.1639,0.2817,NA
"672","29072",NA,0.0688,0.1422,0.0688,0.1288,NA
"23476","29072",NA,0.1093,0.2095,0.1093,0.197,NA
"7862","29072",NA,0.129,0.2378,0.129,0.2286,NA
"54014","29072",NA,0,0,0,0,NA
"254065","29072",NA,0.0789,0.1893,0.0789,0.1463,NA
"990","29072",NA,0.0826,0.1527,0.0826,0.1527,NA
"1020","29072",NA,0.069,0.1438,0.069,0.129,NA
"10659","29072",NA,0.1416,0.2482,0.1416,0.2481,NA
"1105","29072",NA,0.1463,0.2821,0.1463,0.2553,NA
"1106","29072",NA,0.0763,0.142,0.0763,0.1418,NA
"1107","29072",NA,0.1188,0.2162,0.1188,0.2124,NA
"1108","29072",NA,0.1263,0.2318,0.1263,0.2243,NA
"26038","29072",NA,0.1071,0.2156,0.1071,0.1935,NA
"55636","29072",NA,0.0714,0.1601,0.0714,0.1333,NA
"57680","29072",NA,0.1812,0.3117,0.1812,0.3067,NA
"11113","29072",NA,0.1263,0.2318,0.1263,0.2243,NA
"286204","29072",NA,0.0294,0.0595,0.0294,0.0571,NA
"1387","29072",NA,0.1115,0.2491,0.1115,0.2006,NA
"1457","29072",NA,0.1165,0.2116,0.1165,0.2087,NA
"1487","29072",NA,0.1212,0.2355,0.1212,0.2162,NA
"8452","29072",NA,0.0778,0.1561,0.0778,0.1443,NA
"8450","29072",NA,0.1119,0.2024,0.1119,0.2013,NA
"1642","29072",NA,0.0841,0.1571,0.0841,0.1552,NA
"1660","29072",NA,0.1348,0.2514,0.1348,0.2376,NA
"1788","29072",NA,0.1152,0.2146,0.1152,0.2065,NA
"1789","29072",NA,0.0827,0.1531,0.0827,0.1528,NA
"5977","29072",NA,0.1258,0.2287,0.1258,0.2235,NA
"8726","29072",NA,0.14,0.2495,0.14,0.2456,NA
"79813","29072",NA,0.1383,0.262,0.1383,0.243,NA
"9775","29072",NA,0.0476,0.0932,0.0476,0.0909,NA
"55250","29072",NA,0.0625,0.144,0.0625,0.1176,NA
"26610","29072",NA,0.0274,0.0864,0.0274,0.0533,NA
"2033","29072",NA,0.1214,0.2643,0.1214,0.2166,NA
"2066","29072",NA,0.0169,0.0336,0.0169,0.0333,NA
"2074","29072",NA,0.0656,0.1521,0.0656,0.1231,NA
"23404","29072",NA,0.0891,0.1677,0.0891,0.1636,NA
"51010","29072",NA,0.0667,0.1275,0.0667,0.125,NA
"56915","29072",NA,0.0841,0.1571,0.0841,0.1552,NA
"11340","29072",NA,0.0792,0.1508,0.0792,0.1468,NA
"5393","29072",NA,0.0732,0.1364,0.0732,0.1364,NA
"2146","29072",NA,0.1216,0.221,0.1216,0.2169,NA
"79068","29072",NA,0.0515,0.1033,0.0515,0.098,NA
"57459","29072",NA,0.0982,0.1796,0.0982,0.1789,NA
"3054","29072",NA,0.0854,0.1823,0.0854,0.1573,NA
"9759","29072",NA,0.1465,0.2643,0.1465,0.2556,NA
"10013","29072",NA,0.0638,0.1276,0.0638,0.12,NA
"55869","29072",NA,0.1154,0.22,0.1154,0.2069,NA
"7290","29072",NA,0.1186,0.2242,0.1186,0.2121,NA
"3141","29072",NA,0.0412,0.0838,0.0412,0.0792,NA
"3192","29072",NA,0.15,0.2645,0.15,0.2609,NA
"10075","29072",NA,0.1496,0.2612,0.1496,0.2603,NA
"8518","29072",NA,0.0394,0.0758,0.0394,0.0758,NA
"3720","29072",NA,0.1635,0.2826,0.1635,0.281,NA
"221037","29072",NA,0.1186,0.2242,0.1186,0.2121,NA
"284058","29072",NA,0.1337,0.2592,0.1337,0.2358,NA
"10524","29072",NA,0.0594,0.1159,0.0594,0.1121,NA
"7994","29072",NA,0.1,0.1896,0.1,0.1818,NA
"23522","29072",NA,0.1226,0.2244,0.1226,0.2184,NA
"84148","29072",NA,0.092,0.1847,0.092,0.1684,NA
"23028","29072",NA,0.1233,0.2233,0.1233,0.2195,NA
"51780","29072",NA,0.1348,0.2514,0.1348,0.2376,NA
"23030","29072",NA,0.1068,0.196,0.1068,0.193,NA
"5927","29072",NA,0.1461,0.2685,0.1461,0.2549,NA
"10765","29072",NA,0.0722,0.1406,0.0722,0.1346,NA
"8242","29072",NA,0.1157,0.2074,0.1157,0.2074,NA
"7403","29072",NA,0.1119,0.244,0.1119,0.2013,NA
"23135","29072",NA,0.0707,0.1369,0.0707,0.1321,NA
"4297","29072",NA,0.1554,0.2755,0.1554,0.269,NA
"9757","29072",NA,0.0977,0.1787,0.0977,0.1781,NA
"58508","29072",NA,0.156,0.2704,0.156,0.2698,NA
"8085","29072",NA,0.1016,0.2309,0.1016,0.1845,NA
"55904","29072",NA,0.1429,0.2722,0.1429,0.25,NA
"81887","29072",NA,0.1099,0.2095,0.1099,0.198,NA
"6885","29072",NA,0.0995,0.1969,0.0995,0.181,NA
"55777","29072",NA,0.1319,0.2369,0.1319,0.2331,NA
"4204","29072",NA,0.0625,0.1451,0.0625,0.1176,NA
"10943","29072",NA,0.1,0.1863,0.1,0.1818,NA
"79903","29072",NA,0.0583,0.1131,0.0583,0.1101,NA
"4683","29072",NA,0.0592,0.1134,0.0592,0.1118,NA
"25836","29072",NA,0.106,0.2136,0.106,0.1917,NA
"64324","29072",NA,0.1351,0.2695,0.1351,0.2381,NA
"84081","29072",NA,0.0842,0.1629,0.0842,0.1553,NA
"54888","29072",NA,0.0895,0.1755,0.0895,0.1643,NA
"221078","29072",NA,0.0921,0.2138,0.0921,0.1687,NA
"8473","29072",NA,0.0482,0.1093,0.0482,0.092,NA
"5062","29072",NA,0.0909,0.1717,0.0909,0.1667,NA
"55193","29072",NA,0,0,0,0,NA
"7703","29072",NA,0.1119,0.2024,0.1119,0.2013,NA
"54704","29072",NA,0.0723,0.1563,0.0723,0.1348,NA
"1911","29072",NA,0.0625,0.144,0.0625,0.1176,NA
"51317","29072",NA,0.1319,0.2443,0.1319,0.233,NA
"23133","29072",NA,0.069,0.1438,0.069,0.129,NA
"55023","29072",NA,0.1364,0.2406,0.1364,0.24,NA
"23126","29072",NA,0.1633,0.3081,0.1633,0.2807,NA
"10891","29072",NA,0.0088,0.0178,0.0088,0.0175,NA
"5515","29072",NA,0.1354,0.2451,0.1354,0.2385,NA
"10084","29072",NA,0.127,0.2257,0.127,0.2254,NA
"59336","29072",NA,0.0849,0.1587,0.0849,0.1565,NA
"5591","29072",NA,0.0674,0.1385,0.0674,0.1263,NA
"54496","29072",NA,0.1387,0.246,0.1387,0.2436,NA
"22827","29072",NA,0.1033,0.2074,0.1033,0.1872,NA
"10743","29072",NA,0.1295,0.2598,0.1295,0.2292,NA
"27316","29072",NA,0.0805,0.1646,0.0805,0.1489,NA
"51132","29072",NA,0.1569,0.2737,0.1569,0.2712,NA
"165918","29072",NA,0.027,0.0535,0.027,0.0526,NA
"6045","29072",NA,0.0737,0.1446,0.0737,0.1373,NA
"6197","29072",NA,0.1136,0.2151,0.1136,0.2041,NA
"51319","29072",NA,0.1333,0.288,0.1333,0.2353,NA
"23314","29072",NA,0.1179,0.2287,0.1179,0.211,NA
"6418","29072",NA,0.1489,0.2671,0.1489,0.2593,NA
"9739","29072",NA,0.1828,0.3167,0.1828,0.3091,NA
"23067","29072",NA,0.0741,0.1639,0.0741,0.1379,NA
"60","55209",NA,0.1307,0.2527,0.1307,0.2311,NA
"51412","55209",NA,0.1061,0.1924,0.1061,0.1918,NA
"23394","55209",NA,0.175,0.3299,0.175,0.2979,NA
"8289","55209",NA,0.1729,0.2978,0.1729,0.2949,NA
"57492","55209",NA,0.1872,0.3435,0.1872,0.3153,NA
"196528","55209",NA,0.1972,0.3371,0.1972,0.3294,NA
"55870","55209",NA,0.2233,0.3658,0.2233,0.3651,NA
"171023","55209",NA,0.0866,0.1801,0.0866,0.1594,NA
"55252","55209",NA,0.1414,0.2522,0.1414,0.2478,NA
"80816","55209",NA,0.1849,0.3204,0.1849,0.3121,NA
"472","55209",NA,0.0361,0.0739,0.0361,0.0697,NA
"1822","55209",NA,0.1096,0.2005,0.1096,0.1975,NA
"545","55209",NA,0.1103,0.1999,0.1103,0.1987,NA
"546","55209",NA,0.0667,0.1508,0.0667,0.125,NA
"8314","55209",NA,0.0917,0.1869,0.0917,0.1681,NA
"9031","55209",NA,0.0766,0.1612,0.0766,0.1423,NA
"54880","55209",NA,0.097,0.2023,0.097,0.1769,NA
"63035","55209",NA,0.1446,0.2771,0.1446,0.2526,NA
"2186","55209",NA,0.136,0.2398,0.136,0.2394,NA
"672","55209",NA,0.0787,0.1612,0.0787,0.1459,NA
"23476","55209",NA,0.1802,0.3248,0.1802,0.3054,NA
"7862","55209",NA,0.1932,0.3369,0.1932,0.3238,NA
"54014","55209",NA,0,0,0,0,NA
"254065","55209",NA,0.0649,0.1577,0.0649,0.122,NA
"990","55209",NA,0.0826,0.1527,0.0826,0.1527,NA
"1020","55209",NA,0.0568,0.1198,0.0568,0.1075,NA
"10659","55209",NA,0.1217,0.2172,0.1217,0.2171,NA
"1105","55209",NA,0.093,0.1881,0.093,0.1702,NA
"1106","55209",NA,0.1102,0.1988,0.1102,0.1986,NA
"1107","55209",NA,0.1649,0.2882,0.1649,0.2832,NA
"1108","55209",NA,0.1146,0.2125,0.1146,0.2056,NA
"26038","55209",NA,0.1625,0.3115,0.1625,0.2796,NA
"55636","55209",NA,0.0753,0.1681,0.0753,0.14,NA
"57680","55209",NA,0.1479,0.2618,0.1479,0.2577,NA
"11113","55209",NA,0.0918,0.1739,0.0918,0.1682,NA
"286204","55209",NA,0.0396,0.0793,0.0396,0.0762,NA
"1387","55209",NA,0.1384,0.3019,0.1384,0.2432,NA
"1457","55209",NA,0.2105,0.3527,0.2105,0.3478,NA
"1487","55209",NA,0.1212,0.2355,0.1212,0.2162,NA
"8452","55209",NA,0.0899,0.1784,0.0899,0.1649,NA
"8450","55209",NA,0.1119,0.2024,0.1119,0.2013,NA
"1642","55209",NA,0.1154,0.2094,0.1154,0.2069,NA
"1660","55209",NA,0.1099,0.2095,0.1099,0.198,NA
"1788","55209",NA,0.0888,0.1694,0.0888,0.163,NA
"1789","55209",NA,0.0667,0.1253,0.0667,0.125,NA
"5977","55209",NA,0.1888,0.325,0.1888,0.3176,NA
"8726","55209",NA,0.1287,0.2317,0.1287,0.2281,NA
"79813","55209",NA,0.1568,0.2922,0.1568,0.271,NA
"9775","55209",NA,0.068,0.1304,0.068,0.1273,NA
"55250","55209",NA,0.0494,0.1152,0.0494,0.0941,NA
"26610","55209",NA,0.0135,0.0432,0.0135,0.0267,NA
"2033","55209",NA,0.1377,0.2954,0.1377,0.242,NA
"2066","55209",NA,0.0345,0.0671,0.0345,0.0667,NA
"2074","55209",NA,0.0621,0.1445,0.0621,0.1169,NA
"23404","55209",NA,0.1111,0.2049,0.1111,0.2,NA
"51010","55209",NA,0.0467,0.0911,0.0467,0.0893,NA
"56915","55209",NA,0.0841,0.1571,0.0841,0.1552,NA
"11340","55209",NA,0.0583,0.1131,0.0583,0.1101,NA
"5393","55209",NA,0.0476,0.0909,0.0476,0.0909,NA
"2146","55209",NA,0.1067,0.1965,0.1067,0.1928,NA
"79068","55209",NA,0.0625,0.1239,0.0625,0.1176,NA
"57459","55209",NA,0.1714,0.2939,0.1714,0.2927,NA
"3054","55209",NA,0.0723,0.1563,0.0723,0.1348,NA
"9759","55209",NA,0.1613,0.2873,0.1613,0.2778,NA
"10013","55209",NA,0.0417,0.0851,0.0417,0.08,NA
"55869","55209",NA,0.1534,0.2829,0.1534,0.266,NA
"7290","55209",NA,0.125,0.2348,0.125,0.2222,NA
"3141","55209",NA,0.0306,0.0629,0.0306,0.0594,NA
"3192","55209",NA,0.15,0.2645,0.15,0.2609,NA
"10075","55209",NA,0.2066,0.3436,0.2066,0.3425,NA
"8518","55209",NA,0.0394,0.0758,0.0394,0.0758,NA
"3720","55209",NA,0.2222,0.3658,0.2222,0.3636,NA
"221037","55209",NA,0.125,0.2348,0.125,0.2222,NA
"284058","55209",NA,0.1337,0.2592,0.1337,0.2358,NA
"10524","55209",NA,0.1505,0.2704,0.1505,0.2617,NA
"7994","55209",NA,0.1402,0.2565,0.1402,0.246,NA
"23522","55209",NA,0.1523,0.2716,0.1523,0.2644,NA
"84148","55209",NA,0.1585,0.3001,0.1585,0.2737,NA
"23028","55209",NA,0.131,0.2357,0.131,0.2317,NA
"51780","55209",NA,0.1222,0.2305,0.1222,0.2178,NA
"23030","55209",NA,0.2128,0.3564,0.2128,0.3509,NA
"5927","55209",NA,0.1724,0.3098,0.1724,0.2941,NA
"10765","55209",NA,0.1556,0.2812,0.1556,0.2692,NA
"8242","55209",NA,0.0976,0.1778,0.0976,0.1778,NA
"7403","55209",NA,0.1159,0.2518,0.1159,0.2078,NA
"23135","55209",NA,0.1158,0.2152,0.1158,0.2075,NA
"4297","55209",NA,0.1875,0.3235,0.1875,0.3158,NA
"9757","55209",NA,0.1145,0.2062,0.1145,0.2055,NA
"58508","55209",NA,0.125,0.2227,0.125,0.2222,NA
"8085","55209",NA,0.1126,0.2533,0.1126,0.2024,NA
"55904","55209",NA,0.1294,0.2495,0.1294,0.2292,NA
"81887","55209",NA,0.086,0.1676,0.086,0.1584,NA
"6885","55209",NA,0.1218,0.2363,0.1218,0.2172,NA
"55777","55209",NA,0.1985,0.3367,0.1985,0.3313,NA
"4204","55209",NA,0.0912,0.2062,0.0912,0.1672,NA
"10943","55209",NA,0.1224,0.2236,0.1224,0.2182,NA
"79903","55209",NA,0.0686,0.132,0.0686,0.1284,NA
"4683","55209",NA,0.0733,0.1386,0.0733,0.1366,NA
"25836","55209",NA,0.1707,0.3251,0.1707,0.2917,NA
"64324","55209",NA,0.1351,0.2695,0.1351,0.2381,NA
"84081","55209",NA,0.0957,0.1833,0.0957,0.1748,NA
"54888","55209",NA,0.1436,0.2685,0.1436,0.2512,NA
"221078","55209",NA,0.1067,0.2443,0.1067,0.1928,NA
"8473","55209",NA,0.0875,0.1912,0.0875,0.1609,NA
"5062","55209",NA,0.0909,0.1717,0.0909,0.1667,NA
"55193","55209",NA,0,0,0,0,NA
"7703","55209",NA,0.1037,0.1889,0.1037,0.1879,NA
"54704","55209",NA,0.0595,0.1302,0.0595,0.1124,NA
"1911","55209",NA,0.0366,0.0864,0.0366,0.0706,NA
"51317","55209",NA,0.1319,0.2443,0.1319,0.233,NA
"23133","55209",NA,0.0814,0.1677,0.0814,0.1505,NA
"55023","55209",NA,0.2019,0.3369,0.2019,0.336,NA
"23126","55209",NA,0.1813,0.337,0.1813,0.307,NA
"10891","55209",NA,0.027,0.0535,0.027,0.0526,NA
"5515","55209",NA,0.09,0.1697,0.09,0.1651,NA
"10084","55209",NA,0.136,0.2398,0.136,0.2394,NA
"59336","55209",NA,0.1165,0.2116,0.1165,0.2087,NA
"5591","55209",NA,0.0674,0.1385,0.0674,0.1263,NA
"54496","55209",NA,0.1304,0.2331,0.1304,0.2308,NA
"22827","55209",NA,0.119,0.2356,0.119,0.2128,NA
"10743","55209",NA,0.1396,0.2777,0.1396,0.2451,NA
"27316","55209",NA,0.0562,0.1176,0.0562,0.1064,NA
"51132","55209",NA,0.1346,0.2395,0.1346,0.2373,NA
"165918","55209",NA,0.0088,0.0178,0.0088,0.0175,NA
"6045","55209",NA,0.0851,0.1652,0.0851,0.1569,NA
"6197","55209",NA,0.0769,0.1506,0.0769,0.1429,NA
"51319","55209",NA,0.1486,0.3168,0.1486,0.2588,NA
"23314","55209",NA,0.172,0.3181,0.172,0.2936,NA
"6418","55209",NA,0.1368,0.248,0.1368,0.2407,NA
"9739","55209",NA,0.1579,0.2795,0.1579,0.2727,NA
"23067","55209",NA,0.0741,0.1639,0.0741,0.1379,NA
"29072","55209",NA,0.1261,0.2239,0.1261,0.2239,NA
"60","23451",NA,0.0099,0.0235,0.0099,0.0196,NA
"51412","23451",NA,0,0,0,0,NA
"23394","23451",NA,0,0,0,0,NA
"8289","23451",NA,0,0,0,0,NA
"57492","23451",NA,0,0,0,0,NA
"196528","23451",NA,0,0,0,0,NA
"55870","23451",NA,0,0,0,0,NA
"171023","23451",NA,0.055,0.1304,0.055,0.1043,NA
"55252","23451",NA,0,0,0,0,NA
"80816","23451",NA,0,0,0,0,NA
"472","23451",NA,0.0112,0.0255,0.0112,0.0222,NA
"1822","23451",NA,0,0,0,0,NA
"545","23451",NA,0.0078,0.0161,0.0078,0.0154,NA
"546","23451",NA,0.0254,0.067,0.0254,0.0495,NA
"8314","23451",NA,0.0905,0.203,0.0905,0.1659,NA
"9031","23451",NA,0.0087,0.0216,0.0087,0.0172,NA
"54880","23451",NA,0.0346,0.0849,0.0346,0.0669,NA
"63035","23451",NA,0,0,0,0,NA
"2186","23451",NA,0,0,0,0,NA
"672","23451",NA,0.0144,0.0343,0.0144,0.0283,NA
"23476","23451",NA,0,0,0,0,NA
"7862","23451",NA,0,0,0,0,NA
"54014","23451",NA,0,0,0,0,NA
"254065","23451",NA,0,0,0,0,NA
"990","23451",NA,0,0,0,0,NA
"1020","23451",NA,0,0,0,0,NA
"10659","23451",NA,0,0,0,0,NA
"1105","23451",NA,0,0,0,0,NA
"1106","23451",NA,0,0,0,0,NA
"1107","23451",NA,0,0,0,0,NA
"1108","23451",NA,0,0,0,0,NA
"26038","23451",NA,0,0,0,0,NA
"55636","23451",NA,0.0109,0.029,0.0109,0.0215,NA
"57680","23451",NA,0,0,0,0,NA
"11113","23451",NA,0,0,0,0,NA
"286204","23451",NA,0,0,0,0,NA
"1387","23451",NA,0.0033,0.0091,0.0033,0.0065,NA
"1457","23451",NA,0,0,0,0,NA
"1487","23451",NA,0,0,0,0,NA
"8452","23451",NA,0,0,0,0,NA
"8450","23451",NA,0,0,0,0,NA
"1642","23451",NA,0,0,0,0,NA
"1660","23451",NA,0,0,0,0,NA
"1788","23451",NA,0.0252,0.0545,0.0252,0.0491,NA
"1789","23451",NA,0.0165,0.0336,0.0165,0.0325,NA
"5977","23451",NA,0,0,0,0,NA
"8726","23451",NA,0,0,0,0,NA
"79813","23451",NA,0,0,0,0,NA
"9775","23451",NA,0,0,0,0,NA
"55250","23451",NA,0,0,0,0,NA
"26610","23451",NA,0,0,0,0,NA
"2033","23451",NA,0.0034,0.0094,0.0034,0.0068,NA
"2066","23451",NA,0,0,0,0,NA
"2074","23451",NA,0.01,0.0275,0.01,0.0197,NA
"23404","23451",NA,0,0,0,0,NA
"51010","23451",NA,0,0,0,0,NA
"56915","23451",NA,0,0,0,0,NA
"11340","23451",NA,0,0,0,0,NA
"5393","23451",NA,0,0,0,0,NA
"2146","23451",NA,0.0069,0.0148,0.0069,0.0138,NA
"79068","23451",NA,0,0,0,0,NA
"57459","23451",NA,0,0,0,0,NA
"3054","23451",NA,0,0,0,0,NA
"9759","23451",NA,0.0063,0.0139,0.0063,0.0126,NA
"10013","23451",NA,0,0,0,0,NA
"55869","23451",NA,0,0,0,0,NA
"7290","23451",NA,0.0114,0.0258,0.0114,0.0226,NA
"3141","23451",NA,0.0127,0.0253,0.0127,0.025,NA
"3192","23451",NA,0,0,0,0,NA
"10075","23451",NA,0,0,0,0,NA
"8518","23451",NA,0.0091,0.0183,0.0091,0.018,NA
"3720","23451",NA,0,0,0,0,NA
"221037","23451",NA,0.0114,0.0258,0.0114,0.0226,NA
"284058","23451",NA,0,0,0,0,NA
"10524","23451",NA,0,0,0,0,NA
"7994","23451",NA,0,0,0,0,NA
"23522","23451",NA,0,0,0,0,NA
"84148","23451",NA,0,0,0,0,NA
"23028","23451",NA,0,0,0,0,NA
"51780","23451",NA,0,0,0,0,NA
"23030","23451",NA,0,0,0,0,NA
"5927","23451",NA,0,0,0,0,NA
"10765","23451",NA,0,0,0,0,NA
"8242","23451",NA,0,0,0,0,NA
"7403","23451",NA,0.0035,0.0095,0.0035,0.007,NA
"23135","23451",NA,0,0,0,0,NA
"4297","23451",NA,0,0,0,0,NA
"9757","23451",NA,0,0,0,0,NA
"58508","23451",NA,0,0,0,0,NA
"8085","23451",NA,0.0032,0.009,0.0032,0.0063,NA
"55904","23451",NA,0,0,0,0,NA
"81887","23451",NA,0,0,0,0,NA
"6885","23451",NA,0,0,0,0,NA
"55777","23451",NA,0,0,0,0,NA
"4204","23451",NA,0.0067,0.0184,0.0067,0.0132,NA
"10943","23451",NA,0,0,0,0,NA
"79903","23451",NA,0,0,0,0,NA
"4683","23451",NA,0.0219,0.0456,0.0219,0.0429,NA
"25836","23451",NA,0.0046,0.0112,0.0046,0.0091,NA
"64324","23451",NA,0.0043,0.0108,0.0043,0.0087,NA
"84081","23451",NA,0,0,0,0,NA
"54888","23451",NA,0.0109,0.0249,0.0109,0.0215,NA
"221078","23451",NA,0,0,0,0,NA
"8473","23451",NA,0,0,0,0,NA
"5062","23451",NA,0.0235,0.0461,0.0235,0.046,NA
"55193","23451",NA,0,0,0,0,NA
"7703","23451",NA,0,0,0,0,NA
"54704","23451",NA,0,0,0,0,NA
"1911","23451",NA,0,0,0,0,NA
"51317","23451",NA,0,0,0,0,NA
"23133","23451",NA,0,0,0,0,NA
"55023","23451",NA,0.0097,0.0194,0.0097,0.0192,NA
"23126","23451",NA,0,0,0,0,NA
"10891","23451",NA,0,0,0,0,NA
"5515","23451",NA,0,0,0,0,NA
"10084","23451",NA,0,0,0,0,NA
"59336","23451",NA,0,0,0,0,NA
"5591","23451",NA,0,0,0,0,NA
"54496","23451",NA,0,0,0,0,NA
"22827","23451",NA,0,0,0,0,NA
"10743","23451",NA,0.0043,0.0108,0.0043,0.0086,NA
"27316","23451",NA,0,0,0,0,NA
"51132","23451",NA,0,0,0,0,NA
"165918","23451",NA,0,0,0,0,NA
"6045","23451",NA,0,0,0,0,NA
"6197","23451",NA,0,0,0,0,NA
"51319","23451",NA,0,0,0,0,NA
"23314","23451",NA,0,0,0,0,NA
"6418","23451",NA,0,0,0,0,NA
"9739","23451",NA,0,0,0,0,NA
"23067","23451",NA,0,0,0,0,NA
"29072","23451",NA,0.0089,0.018,0.0089,0.0177,NA
"55209","23451",NA,0,0,0,0,NA
"60","25942",NA,0.1502,0.2612,0.1502,0.2611,NA
"51412","25942",NA,0.1298,0.2432,0.1298,0.2298,NA
"23394","25942",NA,0.2273,0.3706,0.2273,0.3704,NA
"8289","25942",NA,0.201,0.348,0.201,0.3347,NA
"57492","25942",NA,0.2196,0.3601,0.2196,0.3601,NA
"196528","25942",NA,0.2217,0.3708,0.2217,0.3629,NA
"55870","25942",NA,0.1559,0.3023,0.1559,0.2698,NA
"171023","25942",NA,0.0968,0.1771,0.0968,0.1765,NA
"55252","25942",NA,0.0919,0.2007,0.0919,0.1683,NA
"80816","25942",NA,0.1909,0.3266,0.1909,0.3206,NA
"472","25942",NA,0.0623,0.1176,0.0623,0.1172,NA
"1822","25942",NA,0.1156,0.2136,0.1156,0.2072,NA
"545","25942",NA,0.1009,0.1922,0.1009,0.1833,NA
"546","25942",NA,0.1102,0.2028,0.1102,0.1985,NA
"8314","25942",NA,0.0757,0.1408,0.0757,0.1407,NA
"9031","25942",NA,0.1104,0.1996,0.1104,0.1988,NA
"54880","25942",NA,0.1222,0.219,0.1222,0.2178,NA
"63035","25942",NA,0.0888,0.227,0.0888,0.163,NA
"2186","25942",NA,0.1493,0.2774,0.1493,0.2597,NA
"672","25942",NA,0.1259,0.2237,0.1259,0.2236,NA
"23476","25942",NA,0.1967,0.3295,0.1967,0.3288,NA
"7862","25942",NA,0.1345,0.2987,0.1345,0.2371,NA
"54014","25942",NA,0.0058,0.02,0.0058,0.0116,NA
"254065","25942",NA,0.0755,0.2481,0.0755,0.1404,NA
"990","25942",NA,0.1111,0.2202,0.1111,0.2,NA
"1020","25942",NA,0.0225,0.0628,0.0225,0.044,NA
"10659","25942",NA,0.1122,0.2237,0.1122,0.2018,NA
"1105","25942",NA,0.0765,0.2003,0.0765,0.1421,NA
"1106","25942",NA,0.1111,0.2141,0.1111,0.2,NA
"1107","25942",NA,0.116,0.2479,0.116,0.2079,NA
"1108","25942",NA,0.0652,0.1519,0.0652,0.1224,NA
"26038","25942",NA,0.0964,0.2512,0.0964,0.1758,NA
"55636","25942",NA,0.1374,0.2465,0.1374,0.2416,NA
"57680","25942",NA,0.1831,0.3187,0.1831,0.3095,NA
"11113","25942",NA,0.0889,0.2025,0.0889,0.1633,NA
"286204","25942",NA,0.0265,0.0649,0.0265,0.0515,NA
"1387","25942",NA,0.2046,0.3512,0.2046,0.3397,NA
"1457","25942",NA,0.1461,0.3005,0.1461,0.2549,NA
"1487","25942",NA,0.1648,0.283,0.1648,0.283,NA
"8452","25942",NA,0.0751,0.19,0.0751,0.1398,NA
"8450","25942",NA,0.1667,0.3006,0.1667,0.2857,NA
"1642","25942",NA,0.1081,0.2288,0.1081,0.1951,NA
"1660","25942",NA,0.1176,0.2746,0.1176,0.2105,NA
"1788","25942",NA,0.1053,0.1925,0.1053,0.1905,NA
"1789","25942",NA,0.0543,0.1095,0.0543,0.103,NA
"5977","25942",NA,0.2392,0.3944,0.2392,0.3861,NA
"8726","25942",NA,0.0914,0.1985,0.0914,0.1675,NA
"79813","25942",NA,0.2024,0.3368,0.2024,0.3366,NA
"9775","25942",NA,0.0642,0.1465,0.0642,0.1206,NA
"55250","25942",NA,0.0419,0.1321,0.0419,0.0805,NA
"26610","25942",NA,0.025,0.1132,0.025,0.0488,NA
"2033","25942",NA,0.1853,0.3209,0.1853,0.3127,NA
"2066","25942",NA,0.0245,0.055,0.0245,0.0478,NA
"2074","25942",NA,0.104,0.1944,0.104,0.1884,NA
"23404","25942",NA,0.0994,0.2198,0.0994,0.1809,NA
"51010","25942",NA,0.0524,0.1194,0.0524,0.0995,NA
"56915","25942",NA,0.0622,0.1373,0.0622,0.1171,NA
"11340","25942",NA,0.0588,0.1359,0.0588,0.1111,NA
"5393","25942",NA,0.0728,0.149,0.0728,0.1357,NA
"2146","25942",NA,0.1233,0.2253,0.1233,0.2196,NA
