"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
"23135","80816",NA,0.1016,0.2096,0.1016,0.1844,NA,"ASXL3","KDM6B","ASXL3 - KDM6B"
"7403","80816",NA,0.1507,0.2833,0.1507,0.2619,NA,"ASXL3","KDM6A","ASXL3 - KDM6A"
"8242","80816",NA,0.1184,0.2173,0.1184,0.2118,NA,"ASXL3","KDM5C","ASXL3 - KDM5C"
"10765","80816",NA,0.1311,0.2691,0.1311,0.2319,NA,"ASXL3","KDM5B","ASXL3 - KDM5B"
"5927","80816",NA,0.1405,0.2859,0.1405,0.2464,NA,"ASXL3","KDM5A","ASXL3 - KDM5A"
"23030","80816",NA,0.1203,0.2339,0.1203,0.2148,NA,"ASXL3","KDM4B","ASXL3 - KDM4B"
"51780","80816",NA,0.1138,0.239,0.1138,0.2044,NA,"ASXL3","KDM3B","ASXL3 - KDM3B"
"23028","80816",NA,0.105,0.1902,0.105,0.19,NA,"ASXL3","KDM1A","ASXL3 - KDM1A"
"84148","80816",NA,0.1008,0.2265,0.1008,0.1832,NA,"ASXL3","KAT8","ASXL3 - KAT8"
"23522","80816",NA,0.1611,0.2775,0.1611,0.2775,NA,"ASXL3","KAT6B","ASXL3 - KAT6B"
"7994","80816",NA,0.1746,0.2979,0.1746,0.2973,NA,"ASXL3","KAT6A","ASXL3 - KAT6A"
"10524","80816",NA,0.1094,0.2227,0.1094,0.1972,NA,"ASXL3","KAT5","ASXL3 - KAT5"
"284058","80816",NA,0.1379,0.2481,0.1379,0.2424,NA,"ASXL3","KANSL1","ASXL3 - KANSL1"
"221037","80816",NA,0.1298,0.2313,0.1298,0.2298,NA,"ASXL3","JMJD1C","ASXL3 - JMJD1C"
"3720","80816",NA,0.163,0.2963,0.163,0.2803,NA,"ASXL3","JARID2","ASXL3 - JARID2"
"10075","80816",NA,0.1987,0.3352,0.1987,0.3315,NA,"ASXL3","HUWE1","ASXL3 - HUWE1"
"3192","80816",NA,0.145,0.2747,0.145,0.2533,NA,"ASXL3","HNRNPU","ASXL3 - HNRNPU"
"3141","80816",NA,0.0625,0.1387,0.0625,0.1176,NA,"ASXL3","HLCS","ASXL3 - HLCS"
"7290","80816",NA,0.1298,0.2313,0.1298,0.2298,NA,"ASXL3","HIRA","ASXL3 - HIRA"
"55869","80816",NA,0.185,0.3146,0.185,0.3122,NA,"ASXL3","HDAC8","ASXL3 - HDAC8"
"10013","80816",NA,0.0465,0.1057,0.0465,0.0889,NA,"ASXL3","HDAC6","ASXL3 - HDAC6"
"9759","80816",NA,0.1467,0.256,0.1467,0.2559,NA,"ASXL3","HDAC4","ASXL3 - HDAC4"
"3054","80816",NA,0.0517,0.1387,0.0517,0.0984,NA,"ASXL3","HCFC1","ASXL3 - HCFC1"
"8294","80816",NA,0.1231,0.2421,0.1231,0.2192,NA,"ASXL3","H4C9","ASXL3 - H4C9"
"8367","80816",NA,0.2022,0.3369,0.2022,0.3364,NA,"ASXL3","H4C5","ASXL3 - H4C5"
"8364","80816",NA,0.1102,0.2257,0.1102,0.1986,NA,"ASXL3","H4C3","ASXL3 - H4C3"
"8363","80816",NA,0.1261,0.2996,0.1261,0.224,NA,"ASXL3","H4C11","ASXL3 - H4C11"
"3021","80816",NA,0.0916,0.1884,0.0916,0.1678,NA,"ASXL3","H3-3B","ASXL3 - H3-3B"
"3020","80816",NA,0.1806,0.3138,0.1806,0.3059,NA,"ASXL3","H3-3A","ASXL3 - H3-3A"
"3008","80816",NA,0.0496,0.1227,0.0496,0.0945,NA,"ASXL3","H1-4","ASXL3 - H1-4"
"57459","80816",NA,0.1704,0.3069,0.1704,0.2911,NA,"ASXL3","GATAD2B","ASXL3 - GATAD2B"
"79068","80816",NA,0.063,0.1409,0.063,0.1185,NA,"ASXL3","FTO","ASXL3 - FTO"
"2146","80816",NA,0.1105,0.1991,0.1105,0.199,NA,"ASXL3","EZH2","ASXL3 - EZH2"
"5393","80816",NA,0.0855,0.1632,0.0855,0.1576,NA,"ASXL3","EXOSC9","ASXL3 - EXOSC9"
"11340","80816",NA,0.0593,0.1256,0.0593,0.1119,NA,"ASXL3","EXOSC8","ASXL3 - EXOSC8"
"56915","80816",NA,0.1185,0.2289,0.1185,0.2119,NA,"ASXL3","EXOSC5","ASXL3 - EXOSC5"
"51010","80816",NA,0.0652,0.1346,0.0652,0.1224,NA,"ASXL3","EXOSC3","ASXL3 - EXOSC3"
"23404","80816",NA,0.0902,0.1838,0.0902,0.1655,NA,"ASXL3","EXOSC2","ASXL3 - EXOSC2"
"2074","80816",NA,0.0828,0.1678,0.0828,0.153,NA,"ASXL3","ERCC6","ASXL3 - ERCC6"
"2066","80816",NA,0.0065,0.0139,0.0065,0.013,NA,"ASXL3","ERBB4","ASXL3 - ERBB4"
"2033","80816",NA,0.1695,0.3158,0.1695,0.2899,NA,"ASXL3","EP300","ASXL3 - EP300"
"26610","80816",NA,0,0,0,0,NA,"ASXL3","ELP4","ASXL3 - ELP4"
"55250","80816",NA,0.0536,0.1572,0.0536,0.1017,NA,"ASXL3","ELP2","ASXL3 - ELP2"
"8518","80816",NA,0.0516,0.1021,0.0516,0.0982,NA,"ASXL3","ELP1","ASXL3 - ELP1"
"9775","80816",NA,0.0432,0.0919,0.0432,0.0828,NA,"ASXL3","EIF4A3","ASXL3 - EIF4A3"
"79813","80816",NA,0.1636,0.285,0.1636,0.2811,NA,"ASXL3","EHMT1","ASXL3 - EHMT1"
"8726","80816",NA,0.1037,0.2046,0.1037,0.1879,NA,"ASXL3","EED","ASXL3 - EED"
"5977","80816",NA,0.2202,0.361,0.2202,0.361,NA,"ASXL3","DPF2","ASXL3 - DPF2"
"1789","80816",NA,0.0854,0.1596,0.0854,0.1573,NA,"ASXL3","DNMT3B","ASXL3 - DNMT3B"
"1788","80816",NA,0.0955,0.1745,0.0955,0.1743,NA,"ASXL3","DNMT3A","ASXL3 - DNMT3A"
"1660","80816",NA,0.125,0.2642,0.125,0.2222,NA,"ASXL3","DHX9","ASXL3 - DHX9"
"1642","80816",NA,0.1288,0.2485,0.1288,0.2282,NA,"ASXL3","DDB1","ASXL3 - DDB1"
"8450","80816",NA,0.135,0.2397,0.135,0.2378,NA,"ASXL3","CUL4B","ASXL3 - CUL4B"
"8452","80816",NA,0.0645,0.1482,0.0645,0.1212,NA,"ASXL3","CUL3","ASXL3 - CUL3"
"1487","80816",NA,0.1532,0.2704,0.1532,0.2656,NA,"ASXL3","CTBP1","ASXL3 - CTBP1"
"1457","80816",NA,0.1811,0.3325,0.1811,0.3067,NA,"ASXL3","CSNK2A1","ASXL3 - CSNK2A1"
"1387","80816",NA,0.1677,0.3175,0.1677,0.2873,NA,"ASXL3","CREBBP","ASXL3 - CREBBP"
"286204","80816",NA,0.0149,0.0347,0.0149,0.0294,NA,"ASXL3","CRB2","ASXL3 - CRB2"
"11113","80816",NA,0.1181,0.2386,0.1181,0.2113,NA,"ASXL3","CIT","ASXL3 - CIT"
"57680","80816",NA,0.1687,0.2894,0.1687,0.2887,NA,"ASXL3","CHD8","ASXL3 - CHD8"
"55636","80816",NA,0.0847,0.1685,0.0847,0.1562,NA,"ASXL3","CHD7","ASXL3 - CHD7"
"26038","80816",NA,0.113,0.2602,0.113,0.2031,NA,"ASXL3","CHD5","ASXL3 - CHD5"
"1108","80816",NA,0.0672,0.1413,0.0672,0.1259,NA,"ASXL3","CHD4","ASXL3 - CHD4"
"1107","80816",NA,0.1298,0.2513,0.1298,0.2297,NA,"ASXL3","CHD3","ASXL3 - CHD3"
"1106","80816",NA,0.0671,0.128,0.0671,0.1257,NA,"ASXL3","CHD2","ASXL3 - CHD2"
"1105","80816",NA,0.1026,0.2353,0.1026,0.186,NA,"ASXL3","CHD1","ASXL3 - CHD1"
"10659","80816",NA,0.1014,0.1915,0.1014,0.184,NA,"ASXL3","CELF2","ASXL3 - CELF2"
"1020","80816",NA,0.05,0.1254,0.05,0.0952,NA,"ASXL3","CDK5","ASXL3 - CDK5"
"990","80816",NA,0.0921,0.1743,0.0921,0.1687,NA,"ASXL3","CDC6","ASXL3 - CDC6"
"254065","80816",NA,0.0545,0.1698,0.0545,0.1034,NA,"ASXL3","BRWD3","ASXL3 - BRWD3"
"54014","80816",NA,0,0,0,0,NA,"ASXL3","BRWD1","ASXL3 - BRWD1"
"7862","80816",NA,0.1301,0.2652,0.1301,0.2302,NA,"ASXL3","BRPF1","ASXL3 - BRPF1"
"23476","80816",NA,0.1692,0.2913,0.1692,0.2894,NA,"ASXL3","BRD4","ASXL3 - BRD4"
"672","80816",NA,0.1,0.1861,0.1,0.1818,NA,"ASXL3","BRCA1","ASXL3 - BRCA1"
"2186","80816",NA,0.1338,0.2394,0.1338,0.236,NA,"ASXL3","BPTF","ASXL3 - BPTF"
"63035","80816",NA,0.0924,0.2115,0.0924,0.1692,NA,"ASXL3","BCORL1","ASXL3 - BCORL1"
"54880","80816",NA,0.0967,0.1845,0.0967,0.1763,NA,"ASXL3","BCOR","ASXL3 - BCOR"
"9031","80816",NA,0.0704,0.137,0.0704,0.1315,NA,"ASXL3","BAZ1B","ASXL3 - BAZ1B"
"8314","80816",NA,0.0675,0.1298,0.0675,0.1264,NA,"ASXL3","BAP1","ASXL3 - BAP1"
"546","80816",NA,0.1159,0.2248,0.1159,0.2077,NA,"ASXL3","ATRX","ASXL3 - ATRX"
"545","80816",NA,0.0893,0.1655,0.0893,0.1639,NA,"ASXL3","ATR","ASXL3 - ATR"
"1822","80816",NA,0.1176,0.2115,0.1176,0.2105,NA,"ASXL3","ATN1","ASXL3 - ATN1"
"472","80816",NA,0.04,0.0774,0.04,0.0769,NA,"ASXL3","ATM","ASXL3 - ATM"
"7552","55252",NA,0.0784,0.1818,0.0784,0.1455,NA,"ASXL2","ZNF711","ASXL2 - ZNF711"
"9640","55252",NA,0.0536,0.1168,0.0536,0.1017,NA,"ASXL2","ZNF592","ASXL2 - ZNF592"
"10771","55252",NA,0.1321,0.2638,0.1321,0.2333,NA,"ASXL2","ZMYND11","ASXL2 - ZMYND11"
"9203","55252",NA,0.0625,0.1177,0.0625,0.1176,NA,"ASXL2","ZMYM3","ASXL2 - ZMYM3"
"7750","55252",NA,0.1386,0.2505,0.1386,0.2435,NA,"ASXL2","ZMYM2","ASXL2 - ZMYM2"
"7704","55252",NA,0,0,0,0,NA,"ASXL2","ZBTB16","ASXL2 - ZBTB16"
"7528","55252",NA,0.0795,0.1658,0.0795,0.1472,NA,"ASXL2","YY1","ASXL2 - YY1"
"7531","55252",NA,0.1,0.1837,0.1,0.1818,NA,"ASXL2","YWHAE","ASXL2 - YWHAE"
"51322","55252",NA,0.0896,0.1791,0.0896,0.1644,NA,"ASXL2","WAC","ASXL2 - WAC"
"7443","55252",NA,0.055,0.1073,0.055,0.1043,NA,"ASXL2","VRK1","ASXL2 - VRK1"
"7874","55252",NA,0.101,0.187,0.101,0.1835,NA,"ASXL2","USP7","ASXL2 - USP7"
"55148","55252",NA,0.1695,0.3015,0.1695,0.2899,NA,"ASXL2","UBR7","ASXL2 - UBR7"
"7319","55252",NA,0.0593,0.1173,0.0593,0.112,NA,"ASXL2","UBE2A","ASXL2 - UBE2A"
"11338","55252",NA,0.1,0.1928,0.1,0.1818,NA,"ASXL2","U2AF2","ASXL2 - U2AF2"
"8295","55252",NA,0.1284,0.2375,0.1284,0.2276,NA,"ASXL2","TRRAP","ASXL2 - TRRAP"
"11011","55252",NA,0.175,0.2985,0.175,0.2979,NA,"ASXL2","TLK2","ASXL2 - TLK2"
"200424","55252",NA,0.1389,0.2446,0.1389,0.2439,NA,"ASXL2","TET3","ASXL2 - TET3"
"79718","55252",NA,0.0795,0.1658,0.0795,0.1472,NA,"ASXL2","TBL1XR1","ASXL2 - TBL1XR1"
"129685","55252",NA,0.0727,0.1557,0.0727,0.1356,NA,"ASXL2","TAF8","ASXL2 - TAF8"
"6878","55252",NA,0.0972,0.1977,0.0972,0.1772,NA,"ASXL2","TAF6","ASXL2 - TAF6"
"6874","55252",NA,0.1,0.197,0.1,0.1818,NA,"ASXL2","TAF4","ASXL2 - TAF4"
"6873","55252",NA,0.0469,0.0943,0.0469,0.0896,NA,"ASXL2","TAF2","ASXL2 - TAF2"
"6872","55252",NA,0.125,0.2455,0.125,0.2222,NA,"ASXL2","TAF1","ASXL2 - TAF1"
"23512","55252",NA,0.1087,0.198,0.1087,0.1961,NA,"ASXL2","SUZ12","ASXL2 - SUZ12"
"11198","55252",NA,0.1556,0.2725,0.1556,0.2692,NA,"ASXL2","SUPT16H","ASXL2 - SUPT16H"
"10847","55252",NA,0.0974,0.2023,0.0974,0.1775,NA,"ASXL2","SRCAP","ASXL2 - SRCAP"
"8405","55252",NA,0.1275,0.2326,0.1275,0.2261,NA,"ASXL2","SPOP","ASXL2 - SPOP"
"23013","55252",NA,0.1124,0.243,0.1124,0.202,NA,"ASXL2","SPEN","ASXL2 - SPEN"
"6605","55252",NA,0.071,0.159,0.071,0.1327,NA,"ASXL2","SMARCE1","ASXL2 - SMARCE1"
"6603","55252",NA,0.0423,0.0826,0.0423,0.0811,NA,"ASXL2","SMARCD2","ASXL2 - SMARCD2"
"6602","55252",NA,0.1327,0.2467,0.1327,0.2344,NA,"ASXL2","SMARCD1","ASXL2 - SMARCD1"
"6601","55252",NA,0.1296,0.239,0.1296,0.2295,NA,"ASXL2","SMARCC2","ASXL2 - SMARCC2"
"6599","55252",NA,0,0,0,0,NA,"ASXL2","SMARCC1","ASXL2 - SMARCC1"
"6598","55252",NA,0.0694,0.1654,0.0694,0.1299,NA,"ASXL2","SMARCB1","ASXL2 - SMARCB1"
"6597","55252",NA,0.1111,0.2113,0.1111,0.2,NA,"ASXL2","SMARCA4","ASXL2 - SMARCA4"
"6595","55252",NA,0.1136,0.2446,0.1136,0.2041,NA,"ASXL2","SMARCA2","ASXL2 - SMARCA2"
"23309","55252",NA,0.0323,0.0674,0.0323,0.0625,NA,"ASXL2","SIN3B","ASXL2 - SIN3B"
"25942","55252",NA,0.0843,0.1853,0.0843,0.1554,NA,"ASXL2","SIN3A","ASXL2 - SIN3A"
"23451","55252",NA,0,0,0,0,NA,"ASXL2","SF3B1","ASXL2 - SF3B1"
"55209","55252",NA,0.1354,0.2431,0.1354,0.2385,NA,"ASXL2","SETD5","ASXL2 - SETD5"
"29072","55252",NA,0.1224,0.2227,0.1224,0.2182,NA,"ASXL2","SETD2","ASXL2 - SETD2"
"23067","55252",NA,0.0328,0.0692,0.0328,0.0635,NA,"ASXL2","SETD1B","ASXL2 - SETD1B"
"9739","55252",NA,0.1053,0.1907,0.1053,0.1905,NA,"ASXL2","SETD1A","ASXL2 - SETD1A"
"6418","55252",NA,0.1067,0.1931,0.1067,0.1928,NA,"ASXL2","SET","ASXL2 - SET"
"23314","55252",NA,0.0787,0.1735,0.0787,0.1458,NA,"ASXL2","SATB2","ASXL2 - SATB2"
"51319","55252",NA,0.1538,0.3015,0.1538,0.2667,NA,"ASXL2","RSRC1","ASXL2 - RSRC1"
"6197","55252",NA,0.0903,0.1888,0.0903,0.1657,NA,"ASXL2","RPS6KA3","ASXL2 - RPS6KA3"
"6045","55252",NA,0.1,0.1837,0.1,0.1818,NA,"ASXL2","RNF2","ASXL2 - RNF2"
"165918","55252",NA,0.0112,0.0222,0.0112,0.0222,NA,"ASXL2","RNF168","ASXL2 - RNF168"
"51132","55252",NA,0.0449,0.0861,0.0449,0.086,NA,"ASXL2","RLIM","ASXL2 - RLIM"
"27316","55252",NA,0.0462,0.0923,0.0462,0.0882,NA,"ASXL2","RBMX","ASXL2 - RBMX"
"10743","55252",NA,0.0607,0.1449,0.0607,0.1145,NA,"ASXL2","RAI1","ASXL2 - RAI1"
"22827","55252",NA,0.0881,0.1989,0.0881,0.1619,NA,"ASXL2","PUF60","ASXL2 - PUF60"
"54496","55252",NA,0.1008,0.194,0.1008,0.1832,NA,"ASXL2","PRMT7","ASXL2 - PRMT7"
"5591","55252",NA,0.0606,0.1183,0.0606,0.1143,NA,"ASXL2","PRKDC","ASXL2 - PRKDC"
"59336","55252",NA,0.141,0.2472,0.141,0.2472,NA,"ASXL2","PRDM13","ASXL2 - PRDM13"
"10084","55252",NA,0.0841,0.1599,0.0841,0.1552,NA,"ASXL2","PQBP1","ASXL2 - PQBP1"
"5515","55252",NA,0.1408,0.2478,0.1408,0.2469,NA,"ASXL2","PPP2CA","ASXL2 - PPP2CA"
"10891","55252",NA,0,0,0,0,NA,"ASXL2","PPARGC1A","ASXL2 - PPARGC1A"
"23126","55252",NA,0.1229,0.2647,0.1229,0.2189,NA,"ASXL2","POGZ","ASXL2 - POGZ"
"55023","55252",NA,0.1111,0.2015,0.1111,0.2,NA,"ASXL2","PHIP","ASXL2 - PHIP"
"23133","55252",NA,0.0952,0.1809,0.0952,0.1739,NA,"ASXL2","PHF8","ASXL2 - PHF8"
"51317","55252",NA,0.0972,0.1784,0.0972,0.1772,NA,"ASXL2","PHF21A","ASXL2 - PHF21A"
"1911","55252",NA,0.0702,0.1463,0.0702,0.1311,NA,"ASXL2","PHC1","ASXL2 - PHC1"
"54704","55252",NA,0.0667,0.1348,0.0667,0.125,NA,"ASXL2","PDP1","ASXL2 - PDP1"
"7703","55252",NA,0.0965,0.1843,0.0965,0.176,NA,"ASXL2","PCGF2","ASXL2 - PCGF2"
"55193","55252",NA,0,0,0,0,NA,"ASXL2","PBRM1","ASXL2 - PBRM1"
"5062","55252",NA,0.0633,0.1192,0.0633,0.119,NA,"ASXL2","PAK2","ASXL2 - PAK2"
"8473","55252",NA,0.1053,0.2075,0.1053,0.1905,NA,"ASXL2","OGT","ASXL2 - OGT"
"221078","55252",NA,0.0962,0.2091,0.0962,0.1754,NA,"ASXL2","NSUN6","ASXL2 - NSUN6"
"54888","55252",NA,0.0838,0.1803,0.0838,0.1547,NA,"ASXL2","NSUN2","ASXL2 - NSUN2"
"84081","55252",NA,0.0694,0.1312,0.0694,0.1299,NA,"ASXL2","NSRP1","ASXL2 - NSRP1"
"7468","55252",NA,0.0885,0.1995,0.0885,0.1627,NA,"ASXL2","NSD2","ASXL2 - NSD2"
"64324","55252",NA,0.0922,0.2129,0.0922,0.1689,NA,"ASXL2","NSD1","ASXL2 - NSD1"
"25836","55252",NA,0.0979,0.2203,0.0979,0.1784,NA,"ASXL2","NIPBL","ASXL2 - NIPBL"
"4683","55252",NA,0.0388,0.0795,0.0388,0.0746,NA,"ASXL2","NBN","ASXL2 - NBN"
"79903","55252",NA,0.0779,0.1448,0.0779,0.1446,NA,"ASXL2","NAA60","ASXL2 - NAA60"
"10943","55252",NA,0.1026,0.1861,0.1026,0.186,NA,"ASXL2","MSL3","ASXL2 - MSL3"
"4204","55252",NA,0.0429,0.1149,0.0429,0.0822,NA,"ASXL2","MECP2","ASXL2 - MECP2"
"55777","55252",NA,0.122,0.2332,0.122,0.2174,NA,"ASXL2","MBD5","ASXL2 - MBD5"
"6885","55252",NA,0.0714,0.1595,0.0714,0.1333,NA,"ASXL2","MAP3K7","ASXL2 - MAP3K7"
"9555","55252",NA,0.0185,0.0455,0.0185,0.0364,NA,"ASXL2","MACROH2A1","ASXL2 - MACROH2A1"
"81887","55252",NA,0.0845,0.1575,0.0845,0.1558,NA,"ASXL2","LAS1L","ASXL2 - LAS1L"
"51111","55252",NA,0.1143,0.2068,0.1143,0.2051,NA,"ASXL2","KMT5B","ASXL2 - KMT5B"
"55904","55252",NA,0.0758,0.1451,0.0758,0.1408,NA,"ASXL2","KMT2E","ASXL2 - KMT2E"
"8085","55252",NA,0.0899,0.2342,0.0899,0.165,NA,"ASXL2","KMT2D","ASXL2 - KMT2D"
"58508","55252",NA,0.086,0.1597,0.086,0.1584,NA,"ASXL2","KMT2C","ASXL2 - KMT2C"
"9757","55252",NA,0.1038,0.1941,0.1038,0.188,NA,"ASXL2","KMT2B","ASXL2 - KMT2B"
"4297","55252",NA,0.1496,0.2836,0.1496,0.2603,NA,"ASXL2","KMT2A","ASXL2 - KMT2A"
"23135","55252",NA,0.0519,0.0991,0.0519,0.0988,NA,"ASXL2","KDM6B","ASXL2 - KDM6B"
"7403","55252",NA,0.104,0.2573,0.104,0.1884,NA,"ASXL2","KDM6A","ASXL2 - KDM6A"
"8242","55252",NA,0.0577,0.1113,0.0577,0.1091,NA,"ASXL2","KDM5C","ASXL2 - KDM5C"
"10765","55252",NA,0.0541,0.1034,0.0541,0.1026,NA,"ASXL2","KDM5B","ASXL2 - KDM5B"
"5927","55252",NA,0.1304,0.2327,0.1304,0.2308,NA,"ASXL2","KDM5A","ASXL2 - KDM5A"
"23030","55252",NA,0.0988,0.1798,0.0988,0.1798,NA,"ASXL2","KDM4B","ASXL2 - KDM4B"
"51780","55252",NA,0.0845,0.1575,0.0845,0.1558,NA,"ASXL2","KDM3B","ASXL2 - KDM3B"
"23028","55252",NA,0.0853,0.1693,0.0853,0.1571,NA,"ASXL2","KDM1A","ASXL2 - KDM1A"
"84148","55252",NA,0.1452,0.2611,0.1452,0.2535,NA,"ASXL2","KAT8","ASXL2 - KAT8"
"23522","55252",NA,0.0956,0.1913,0.0956,0.1745,NA,"ASXL2","KAT6B","ASXL2 - KAT6B"
"7994","55252",NA,0.1096,0.2221,0.1096,0.1975,NA,"ASXL2","KAT6A","ASXL2 - KAT6A"
"10524","55252",NA,0.038,0.0734,0.038,0.0732,NA,"ASXL2","KAT5","ASXL2 - KAT5"
"284058","55252",NA,0.0909,0.2026,0.0909,0.1667,NA,"ASXL2","KANSL1","ASXL2 - KANSL1"
"221037","55252",NA,0.0938,0.1976,0.0938,0.1714,NA,"ASXL2","JMJD1C","ASXL2 - JMJD1C"
"3720","55252",NA,0.1412,0.2485,0.1412,0.2474,NA,"ASXL2","JARID2","ASXL2 - JARID2"
"10075","55252",NA,0.1415,0.2577,0.1415,0.2479,NA,"ASXL2","HUWE1","ASXL2 - HUWE1"
"3192","55252",NA,0.125,0.2223,0.125,0.2222,NA,"ASXL2","HNRNPU","ASXL2 - HNRNPU"
"3141","55252",NA,0.0556,0.1066,0.0556,0.1053,NA,"ASXL2","HLCS","ASXL2 - HLCS"
"7290","55252",NA,0.0938,0.1976,0.0938,0.1714,NA,"ASXL2","HIRA","ASXL2 - HIRA"
"55869","55252",NA,0.1062,0.2222,0.1062,0.1921,NA,"ASXL2","HDAC8","ASXL2 - HDAC8"
"10013","55252",NA,0.0563,0.1083,0.0563,0.1067,NA,"ASXL2","HDAC6","ASXL2 - HDAC6"
"9759","55252",NA,0.1022,0.204,0.1022,0.1854,NA,"ASXL2","HDAC4","ASXL2 - HDAC4"
"3054","55252",NA,0.069,0.1421,0.069,0.129,NA,"ASXL2","HCFC1","ASXL2 - HCFC1"
"8294","55252",NA,0.1467,0.2559,0.1467,0.2558,NA,"ASXL2","H4C9","ASXL2 - H4C9"
"8367","55252",NA,0.0959,0.196,0.0959,0.175,NA,"ASXL2","H4C5","ASXL2 - H4C5"
"8364","55252",NA,0.1096,0.1983,0.1096,0.1975,NA,"ASXL2","H4C3","ASXL2 - H4C3"
"8363","55252",NA,0.1017,0.1974,0.1017,0.1846,NA,"ASXL2","H4C11","ASXL2 - H4C11"
"3021","55252",NA,0.0506,0.0966,0.0506,0.0964,NA,"ASXL2","H3-3B","ASXL2 - H3-3B"
"3020","55252",NA,0.1224,0.2227,0.1224,0.2182,NA,"ASXL2","H3-3A","ASXL2 - H3-3A"
"3008","55252",NA,0.0806,0.1572,0.0806,0.1493,NA,"ASXL2","H1-4","ASXL2 - H1-4"
"57459","55252",NA,0.0652,0.1231,0.0652,0.1224,NA,"ASXL2","GATAD2B","ASXL2 - GATAD2B"
"79068","55252",NA,0.0563,0.1083,0.0563,0.1067,NA,"ASXL2","FTO","ASXL2 - FTO"
"2146","55252",NA,0.128,0.2449,0.128,0.227,NA,"ASXL2","EZH2","ASXL2 - EZH2"
"5393","55252",NA,0.0714,0.1351,0.0714,0.1333,NA,"ASXL2","EXOSC9","ASXL2 - EXOSC9"
"11340","55252",NA,0.0375,0.0724,0.0375,0.0723,NA,"ASXL2","EXOSC8","ASXL2 - EXOSC8"
"56915","55252",NA,0.0581,0.1099,0.0581,0.1099,NA,"ASXL2","EXOSC5","ASXL2 - EXOSC5"
"51010","55252",NA,0.0357,0.069,0.0357,0.069,NA,"ASXL2","EXOSC3","ASXL2 - EXOSC3"
"23404","55252",NA,0.0759,0.1413,0.0759,0.1412,NA,"ASXL2","EXOSC2","ASXL2 - EXOSC2"
"2074","55252",NA,0.0464,0.1242,0.0464,0.0887,NA,"ASXL2","ERCC6","ASXL2 - ERCC6"
"2066","55252",NA,0,0,0,0,NA,"ASXL2","ERBB4","ASXL2 - ERBB4"
"2033","55252",NA,0.0755,0.1942,0.0755,0.1404,NA,"ASXL2","EP300","ASXL2 - EP300"
"26610","55252",NA,0,0,0,0,NA,"ASXL2","ELP4","ASXL2 - ELP4"
"55250","55252",NA,0.0545,0.1209,0.0545,0.1034,NA,"ASXL2","ELP2","ASXL2 - ELP2"
"8518","55252",NA,0.0404,0.0785,0.0404,0.0777,NA,"ASXL2","ELP1","ASXL2 - ELP1"
"9775","55252",NA,0.0494,0.0942,0.0494,0.0941,NA,"ASXL2","EIF4A3","ASXL2 - EIF4A3"
"79813","55252",NA,0.08,0.1753,0.08,0.1481,NA,"ASXL2","EHMT1","ASXL2 - EHMT1"
"8726","55252",NA,0.1711,0.2922,0.1711,0.2921,NA,"ASXL2","EED","ASXL2 - EED"
"5977","55252",NA,0.1328,0.255,0.1328,0.2345,NA,"ASXL2","DPF2","ASXL2 - DPF2"
"1789","55252",NA,0.0727,0.1402,0.0727,0.1356,NA,"ASXL2","DNMT3B","ASXL2 - DNMT3B"
"1788","55252",NA,0.1049,0.2118,0.1049,0.1899,NA,"ASXL2","DNMT3A","ASXL2 - DNMT3A"
"1660","55252",NA,0.1364,0.2437,0.1364,0.24,NA,"ASXL2","DHX9","ASXL2 - DHX9"
"1642","55252",NA,0.0988,0.1798,0.0988,0.1798,NA,"ASXL2","DDB1","ASXL2 - DDB1"
"8450","55252",NA,0.087,0.1675,0.087,0.16,NA,"ASXL2","CUL4B","ASXL2 - CUL4B"
"8452","55252",NA,0.0435,0.0855,0.0435,0.0833,NA,"ASXL2","CUL3","ASXL2 - CUL3"
"1487","55252",NA,0.1073,0.2323,0.1073,0.1939,NA,"ASXL2","CTBP1","ASXL2 - CTBP1"
"1457","55252",NA,0.1842,0.3112,0.1842,0.3111,NA,"ASXL2","CSNK2A1","ASXL2 - CSNK2A1"
"1387","55252",NA,0.0709,0.1877,0.0709,0.1325,NA,"ASXL2","CREBBP","ASXL2 - CREBBP"
"286204","55252",NA,0.027,0.0533,0.027,0.0526,NA,"ASXL2","CRB2","ASXL2 - CRB2"
"11113","55252",NA,0.1081,0.1956,0.1081,0.1951,NA,"ASXL2","CIT","ASXL2 - CIT"
"57680","55252",NA,0.1356,0.2543,0.1356,0.2388,NA,"ASXL2","CHD8","ASXL2 - CHD8"
"55636","55252",NA,0.0706,0.1793,0.0706,0.1319,NA,"ASXL2","CHD7","ASXL2 - CHD7"
"26038","55252",NA,0.1525,0.277,0.1525,0.2647,NA,"ASXL2","CHD5","ASXL2 - CHD5"
"1108","55252",NA,0.169,0.2897,0.169,0.2892,NA,"ASXL2","CHD4","ASXL2 - CHD4"
"1107","55252",NA,0.1429,0.25,0.1429,0.25,NA,"ASXL2","CHD3","ASXL2 - CHD3"
"1106","55252",NA,0.055,0.1073,0.055,0.1043,NA,"ASXL2","CHD2","ASXL2 - CHD2"
"1105","55252",NA,0.0952,0.1809,0.0952,0.1739,NA,"ASXL2","CHD1","ASXL2 - CHD1"
