"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
5591,55250,NA,0.0455,0.0891,0.0455,0.087,NA,"ELP2","PRKDC","ELP2 - PRKDC"
59336,55250,NA,0.1186,0.2381,0.1186,0.2121,NA,"ELP2","PRDM13","ELP2 - PRDM13"
10084,55250,NA,0.0568,0.1361,0.0568,0.1075,NA,"ELP2","PQBP1","ELP2 - PQBP1"
5515,55250,NA,0.0909,0.1818,0.0909,0.1667,NA,"ELP2","PPP2CA","ELP2 - PPP2CA"
10891,55250,NA,0.0156,0.0344,0.0156,0.0308,NA,"ELP2","PPARGC1A","ELP2 - PPARGC1A"
23126,55250,NA,0.0655,0.2043,0.0655,0.1229,NA,"ELP2","POGZ","ELP2 - POGZ"
55023,55250,NA,0.0556,0.1238,0.0556,0.1053,NA,"ELP2","PHIP","ELP2 - PHIP"
23133,55250,NA,0.0476,0.0925,0.0476,0.0909,NA,"ELP2","PHF8","ELP2 - PHF8"
51317,55250,NA,0.0588,0.1179,0.0588,0.1111,NA,"ELP2","PHF21A","ELP2 - PHF21A"
1911,55250,NA,0.125,0.2222,0.125,0.2222,NA,"ELP2","PHC1","ELP2 - PHC1"
54704,55250,NA,0.1111,0.201,0.1111,0.2,NA,"ELP2","PDP1","ELP2 - PDP1"
7703,55250,NA,0.0417,0.1041,0.0417,0.08,NA,"ELP2","PCGF2","ELP2 - PCGF2"
55193,55250,NA,0,0,0,0,NA,"ELP2","PBRM1","ELP2 - PBRM1"
5062,55250,NA,0.0351,0.0736,0.0351,0.0678,NA,"ELP2","PAK2","ELP2 - PAK2"
8473,55250,NA,0.0556,0.1054,0.0556,0.1053,NA,"ELP2","OGT","ELP2 - OGT"
221078,55250,NA,0.2593,0.4125,0.2593,0.4118,NA,"ELP2","NSUN6","ELP2 - NSUN6"
54888,55250,NA,0.0604,0.1793,0.0604,0.1139,NA,"ELP2","NSUN2","ELP2 - NSUN2"
84081,55250,NA,0.125,0.2357,0.125,0.2222,NA,"ELP2","NSRP1","ELP2 - NSRP1"
7468,55250,NA,0.033,0.1085,0.033,0.0638,NA,"ELP2","NSD2","ELP2 - NSD2"
64324,55250,NA,0.0357,0.1213,0.0357,0.069,NA,"ELP2","NSD1","ELP2 - NSD1"
25836,55250,NA,0.0495,0.1613,0.0495,0.0942,NA,"ELP2","NIPBL","ELP2 - NIPBL"
4683,55250,NA,0.0467,0.1216,0.0467,0.0893,NA,"ELP2","NBN","ELP2 - NBN"
79903,55250,NA,0.0714,0.1455,0.0714,0.1333,NA,"ELP2","NAA60","ELP2 - NAA60"
10943,55250,NA,0.0702,0.1438,0.0702,0.1311,NA,"ELP2","MSL3","ELP2 - MSL3"
4204,55250,NA,0.0498,0.1915,0.0498,0.0949,NA,"ELP2","MECP2","ELP2 - MECP2"
55777,55250,NA,0.0755,0.1925,0.0755,0.1404,NA,"ELP2","MBD5","ELP2 - MBD5"
6885,55250,NA,0.0178,0.057,0.0178,0.0349,NA,"ELP2","MAP3K7","ELP2 - MAP3K7"
9555,55250,NA,0,0,0,0,NA,"ELP2","MACROH2A1","ELP2 - MACROH2A1"
81887,55250,NA,0.1064,0.2021,0.1064,0.1923,NA,"ELP2","LAS1L","ELP2 - LAS1L"
51111,55250,NA,0.125,0.2357,0.125,0.2222,NA,"ELP2","KMT5B","ELP2 - KMT5B"
55904,55250,NA,0.119,0.2188,0.119,0.2128,NA,"ELP2","KMT2E","ELP2 - KMT2E"
8085,55250,NA,0.0214,0.0862,0.0214,0.0418,NA,"ELP2","KMT2D","ELP2 - KMT2D"
58508,55250,NA,0.0694,0.1534,0.0694,0.1299,NA,"ELP2","KMT2C","ELP2 - KMT2C"
9757,55250,NA,0.0543,0.1326,0.0543,0.1031,NA,"ELP2","KMT2B","ELP2 - KMT2B"
4297,55250,NA,0.0517,0.1387,0.0517,0.0984,NA,"ELP2","KMT2A","ELP2 - KMT2A"
23135,55250,NA,0.0556,0.1132,0.0556,0.1053,NA,"ELP2","KDM6B","ELP2 - KDM6B"
7403,55250,NA,0.0237,0.0911,0.0237,0.0463,NA,"ELP2","KDM6A","ELP2 - KDM6A"
8242,55250,NA,0.075,0.1715,0.075,0.1395,NA,"ELP2","KDM5C","ELP2 - KDM5C"
10765,55250,NA,0.1,0.1937,0.1,0.1818,NA,"ELP2","KDM5B","ELP2 - KDM5B"
5927,55250,NA,0.06,0.1195,0.06,0.1132,NA,"ELP2","KDM5A","ELP2 - KDM5A"
23030,55250,NA,0.0833,0.1719,0.0833,0.1538,NA,"ELP2","KDM4B","ELP2 - KDM4B"
51780,55250,NA,0.0833,0.1617,0.0833,0.1538,NA,"ELP2","KDM3B","ELP2 - KDM3B"
23028,55250,NA,0.0268,0.0718,0.0268,0.0522,NA,"ELP2","KDM1A","ELP2 - KDM1A"
84148,55250,NA,0.0455,0.0891,0.0455,0.087,NA,"ELP2","KAT8","ELP2 - KAT8"
23522,55250,NA,0.0417,0.1139,0.0417,0.08,NA,"ELP2","KAT6B","ELP2 - KAT6B"
7994,55250,NA,0.0534,0.1506,0.0534,0.1014,NA,"ELP2","KAT6A","ELP2 - KAT6A"
10524,55250,NA,0.0545,0.1118,0.0545,0.1034,NA,"ELP2","KAT5","ELP2 - KAT5"
284058,55250,NA,0.0227,0.0741,0.0227,0.0444,NA,"ELP2","KANSL1","ELP2 - KANSL1"
221037,55250,NA,0.0205,0.0618,0.0205,0.0403,NA,"ELP2","JMJD1C","ELP2 - JMJD1C"
3720,55250,NA,0.0435,0.0962,0.0435,0.0833,NA,"ELP2","JARID2","ELP2 - JARID2"
10075,55250,NA,0.1023,0.2387,0.1023,0.1856,NA,"ELP2","HUWE1","ELP2 - HUWE1"
3192,55250,NA,0.1,0.2041,0.1,0.1818,NA,"ELP2","HNRNPU","ELP2 - HNRNPU"
3141,55250,NA,0.04,0.0808,0.04,0.0769,NA,"ELP2","HLCS","ELP2 - HLCS"
7290,55250,NA,0.0205,0.0618,0.0205,0.0403,NA,"ELP2","HIRA","ELP2 - HIRA"
55869,55250,NA,0.0199,0.0606,0.0199,0.039,NA,"ELP2","HDAC8","ELP2 - HDAC8"
10013,55250,NA,0.0408,0.0821,0.0408,0.0784,NA,"ELP2","HDAC6","ELP2 - HDAC6"
9759,55250,NA,0.0826,0.2217,0.0826,0.1527,NA,"ELP2","HDAC4","ELP2 - HDAC4"
3054,55250,NA,0.1429,0.2513,0.1429,0.25,NA,"ELP2","HCFC1","ELP2 - HCFC1"
8294,55250,NA,0.0508,0.1066,0.0508,0.0968,NA,"ELP2","H4C9","ELP2 - H4C9"
8367,55250,NA,0.0625,0.1736,0.0625,0.1176,NA,"ELP2","H4C5","ELP2 - H4C5"
8364,55250,NA,0.0364,0.0755,0.0364,0.0702,NA,"ELP2","H4C3","ELP2 - H4C3"
8363,55250,NA,0.1714,0.2949,0.1714,0.2927,NA,"ELP2","H4C11","ELP2 - H4C11"
3021,55250,NA,0.0536,0.1104,0.0536,0.1017,NA,"ELP2","H3-3B","ELP2 - H3-3B"
3020,55250,NA,0.0241,0.0576,0.0241,0.0471,NA,"ELP2","H3-3A","ELP2 - H3-3A"
3008,55250,NA,0.0732,0.1387,0.0732,0.1364,NA,"ELP2","H1-4","ELP2 - H1-4"
57459,55250,NA,0.0278,0.063,0.0278,0.0541,NA,"ELP2","GATAD2B","ELP2 - GATAD2B"
79068,55250,NA,0.0392,0.0797,0.0392,0.0755,NA,"ELP2","FTO","ELP2 - FTO"
2146,55250,NA,0.0263,0.0711,0.0263,0.0513,NA,"ELP2","EZH2","ELP2 - EZH2"
5393,55250,NA,0.0921,0.2046,0.0921,0.1687,NA,"ELP2","EXOSC9","ELP2 - EXOSC9"
11340,55250,NA,0.0714,0.1455,0.0714,0.1333,NA,"ELP2","EXOSC8","ELP2 - EXOSC8"
56915,55250,NA,0.1167,0.2357,0.1167,0.209,NA,"ELP2","EXOSC5","ELP2 - EXOSC5"
51010,55250,NA,0.125,0.246,0.125,0.2222,NA,"ELP2","EXOSC3","ELP2 - EXOSC3"
23404,55250,NA,0.0893,0.1797,0.0893,0.1639,NA,"ELP2","EXOSC2","ELP2 - EXOSC2"
2074,55250,NA,0.0337,0.1321,0.0337,0.0652,NA,"ELP2","ERCC6","ELP2 - ERCC6"
2066,55250,NA,0.0143,0.0324,0.0143,0.0282,NA,"ELP2","ERBB4","ELP2 - ERBB4"
2033,55250,NA,0.0433,0.165,0.0433,0.083,NA,"ELP2","EP300","ELP2 - EP300"
26610,55250,NA,0.04,0.0833,0.04,0.0769,NA,"ELP2","ELP4","ELP2 - ELP4"
8518,55250,NA,0.0375,0.0877,0.0375,0.0723,NA,"ELP2","ELP1","ELP2 - ELP1"
7552,8518,NA,0,0,0,0,NA,"ELP1","ZNF711","ELP1 - ZNF711"
9640,8518,NA,0.0667,0.1601,0.0667,0.125,NA,"ELP1","ZNF592","ELP1 - ZNF592"
10771,8518,NA,0.0247,0.0585,0.0247,0.0482,NA,"ELP1","ZMYND11","ELP1 - ZMYND11"
9203,8518,NA,0.0485,0.0946,0.0485,0.0926,NA,"ELP1","ZMYM3","ELP1 - ZMYM3"
7750,8518,NA,0.0376,0.0726,0.0376,0.0725,NA,"ELP1","ZMYM2","ELP1 - ZMYM2"
7704,8518,NA,0,0,0,0,NA,"ELP1","ZBTB16","ELP1 - ZBTB16"
7528,8518,NA,0.0391,0.0789,0.0391,0.0753,NA,"ELP1","YY1","ELP1 - YY1"
7531,8518,NA,0.0426,0.0864,0.0426,0.0816,NA,"ELP1","YWHAE","ELP1 - YWHAE"
51322,8518,NA,0.0497,0.0973,0.0497,0.0947,NA,"ELP1","WAC","ELP1 - WAC"
7443,8518,NA,0.0746,0.1395,0.0746,0.1389,NA,"ELP1","VRK1","ELP1 - VRK1"
7874,8518,NA,0.0738,0.1374,0.0738,0.1374,NA,"ELP1","USP7","ELP1 - USP7"
55148,8518,NA,0.0455,0.0955,0.0455,0.087,NA,"ELP1","UBR7","ELP1 - UBR7"
7319,8518,NA,0.0137,0.0272,0.0137,0.027,NA,"ELP1","UBE2A","ELP1 - UBE2A"
11338,8518,NA,0.0341,0.073,0.0341,0.0659,NA,"ELP1","U2AF2","ELP1 - U2AF2"
8295,8518,NA,0.028,0.0548,0.028,0.0544,NA,"ELP1","TRRAP","ELP1 - TRRAP"
11011,8518,NA,0.0727,0.1363,0.0727,0.1356,NA,"ELP1","TLK2","ELP1 - TLK2"
200424,8518,NA,0.05,0.0981,0.05,0.0952,NA,"ELP1","TET3","ELP1 - TET3"
79718,8518,NA,0.022,0.0451,0.022,0.043,NA,"ELP1","TBL1XR1","ELP1 - TBL1XR1"
129685,8518,NA,0.0123,0.0301,0.0123,0.0244,NA,"ELP1","TAF8","ELP1 - TAF8"
6878,8518,NA,0.0465,0.0925,0.0465,0.0889,NA,"ELP1","TAF6","ELP1 - TAF6"
6874,8518,NA,0.0375,0.0741,0.0375,0.0723,NA,"ELP1","TAF4","ELP1 - TAF4"
6873,8518,NA,0.0111,0.0243,0.0111,0.022,NA,"ELP1","TAF2","ELP1 - TAF2"
6872,8518,NA,0.0536,0.1055,0.0536,0.1017,NA,"ELP1","TAF1","ELP1 - TAF1"
23512,8518,NA,0.0333,0.0646,0.0333,0.0645,NA,"ELP1","SUZ12","ELP1 - SUZ12"
11198,8518,NA,0.0492,0.0938,0.0492,0.0938,NA,"ELP1","SUPT16H","ELP1 - SUPT16H"
10847,8518,NA,0.0489,0.0987,0.0489,0.0933,NA,"ELP1","SRCAP","ELP1 - SRCAP"
8405,8518,NA,0.0301,0.0585,0.0301,0.0584,NA,"ELP1","SPOP","ELP1 - SPOP"
23013,8518,NA,0.0577,0.1196,0.0577,0.1091,NA,"ELP1","SPEN","ELP1 - SPEN"
6605,8518,NA,0.0476,0.0996,0.0476,0.0909,NA,"ELP1","SMARCE1","ELP1 - SMARCE1"
6603,8518,NA,0.0206,0.0425,0.0206,0.0404,NA,"ELP1","SMARCD2","ELP1 - SMARCD2"
6602,8518,NA,0.0563,0.1076,0.0563,0.1067,NA,"ELP1","SMARCD1","ELP1 - SMARCD1"
6601,8518,NA,0.0507,0.0971,0.0507,0.0966,NA,"ELP1","SMARCC2","ELP1 - SMARCC2"
6599,8518,NA,0.0448,0.1664,0.0448,0.0857,NA,"ELP1","SMARCC1","ELP1 - SMARCC1"
6598,8518,NA,0.0535,0.1167,0.0535,0.1016,NA,"ELP1","SMARCB1","ELP1 - SMARCB1"
6597,8518,NA,0.047,0.091,0.047,0.0897,NA,"ELP1","SMARCA4","ELP1 - SMARCA4"
6595,8518,NA,0.0379,0.08,0.0379,0.0731,NA,"ELP1","SMARCA2","ELP1 - SMARCA2"
23309,8518,NA,0.0119,0.0277,0.0119,0.0235,NA,"ELP1","SIN3B","ELP1 - SIN3B"
25942,8518,NA,0.0474,0.0993,0.0474,0.0905,NA,"ELP1","SIN3A","ELP1 - SIN3A"
23451,8518,NA,0.0091,0.0183,0.0091,0.018,NA,"ELP1","SF3B1","ELP1 - SF3B1"
55209,8518,NA,0.0394,0.0758,0.0394,0.0758,NA,"ELP1","SETD5","ELP1 - SETD5"
29072,8518,NA,0.0394,0.0758,0.0394,0.0758,NA,"ELP1","SETD2","ELP1 - SETD2"
23067,8518,NA,0.0119,0.0277,0.0119,0.0235,NA,"ELP1","SETD1B","ELP1 - SETD1B"
9739,8518,NA,0.0286,0.0567,0.0286,0.0556,NA,"ELP1","SETD1A","ELP1 - SETD1A"
6418,8518,NA,0.0392,0.0775,0.0392,0.0755,NA,"ELP1","SET","ELP1 - SET"
23314,8518,NA,0.0435,0.0908,0.0435,0.0833,NA,"ELP1","SATB2","ELP1 - SATB2"
51319,8518,NA,0.0375,0.0877,0.0375,0.0723,NA,"ELP1","RSRC1","ELP1 - RSRC1"
6197,8518,NA,0.043,0.0874,0.043,0.0825,NA,"ELP1","RPS6KA3","ELP1 - RPS6KA3"
6045,8518,NA,0.0417,0.0839,0.0417,0.08,NA,"ELP1","RNF2","ELP1 - RNF2"
165918,8518,NA,0.0566,0.1086,0.0566,0.1071,NA,"ELP1","RNF168","ELP1 - RNF168"
51132,8518,NA,0.0265,0.0521,0.0265,0.0517,NA,"ELP1","RLIM","ELP1 - RLIM"
27316,8518,NA,0.0222,0.0477,0.0222,0.0435,NA,"ELP1","RBMX","ELP1 - RBMX"
10743,8518,NA,0.0591,0.1273,0.0591,0.1116,NA,"ELP1","RAI1","ELP1 - RAI1"
22827,8518,NA,0.0448,0.0957,0.0448,0.0858,NA,"ELP1","PUF60","ELP1 - PUF60"
54496,8518,NA,0.0336,0.0657,0.0336,0.0649,NA,"ELP1","PRMT7","ELP1 - PRMT7"
5591,8518,NA,0.022,0.0469,0.022,0.043,NA,"ELP1","PRKDC","ELP1 - PRKDC"
59336,8518,NA,0.0762,0.1432,0.0762,0.1416,NA,"ELP1","PRDM13","ELP1 - PRDM13"
10084,8518,NA,0.0219,0.043,0.0219,0.0429,NA,"ELP1","PQBP1","ELP1 - PQBP1"
5515,8518,NA,0.019,0.0383,0.019,0.0374,NA,"ELP1","PPP2CA","ELP1 - PPP2CA"
10891,8518,NA,0.0182,0.0362,0.0182,0.0357,NA,"ELP1","PPARGC1A","ELP1 - PPARGC1A"
23126,8518,NA,0.061,0.1271,0.061,0.115,NA,"ELP1","POGZ","ELP1 - POGZ"
55023,8518,NA,0.0603,0.114,0.0603,0.1138,NA,"ELP1","PHIP","ELP1 - PHIP"
23133,8518,NA,0.0111,0.0243,0.0111,0.022,NA,"ELP1","PHF8","ELP1 - PHF8"
51317,8518,NA,0.0412,0.0827,0.0412,0.0792,NA,"ELP1","PHF21A","ELP1 - PHF21A"
1911,8518,NA,0.0247,0.0585,0.0247,0.0482,NA,"ELP1","PHC1","ELP1 - PHC1"
54704,8518,NA,0.0482,0.1058,0.0482,0.092,NA,"ELP1","PDP1","ELP1 - PDP1"
7703,8518,NA,0.0426,0.0822,0.0426,0.0816,NA,"ELP1","PCGF2","ELP1 - PCGF2"
55193,8518,NA,0,0,0,0,NA,"ELP1","PBRM1","ELP1 - PBRM1"
5062,8518,NA,0.0392,0.0775,0.0392,0.0755,NA,"ELP1","PAK2","ELP1 - PAK2"
8473,8518,NA,0,0,0,0,NA,"ELP1","OGT","ELP1 - OGT"
221078,8518,NA,0.0519,0.124,0.0519,0.0988,NA,"ELP1","NSUN6","ELP1 - NSUN6"
54888,8518,NA,0.0459,0.0943,0.0459,0.0878,NA,"ELP1","NSUN2","ELP1 - NSUN2"
84081,8518,NA,0.0202,0.0413,0.0202,0.0396,NA,"ELP1","NSRP1","ELP1 - NSRP1"
7468,8518,NA,0.0491,0.1046,0.0491,0.0936,NA,"ELP1","NSD2","ELP1 - NSD2"
64324,8518,NA,0.0504,0.1094,0.0504,0.096,NA,"ELP1","NSD1","ELP1 - NSD1"
25836,8518,NA,0.0439,0.0943,0.0439,0.084,NA,"ELP1","NIPBL","ELP1 - NIPBL"
4683,8518,NA,0.0392,0.0768,0.0392,0.0755,NA,"ELP1","NBN","ELP1 - NBN"
79903,8518,NA,0.0388,0.0766,0.0388,0.0748,NA,"ELP1","NAA60","ELP1 - NAA60"
10943,8518,NA,0.0385,0.0757,0.0385,0.0741,NA,"ELP1","MSL3","ELP1 - MSL3"
4204,8518,NA,0.049,0.1163,0.049,0.0935,NA,"ELP1","MECP2","ELP1 - MECP2"
55777,8518,NA,0.0592,0.1139,0.0592,0.1118,NA,"ELP1","MBD5","ELP1 - MBD5"
6885,8518,NA,0.033,0.07,0.033,0.0639,NA,"ELP1","MAP3K7","ELP1 - MAP3K7"
9555,8518,NA,0,0,0,0,NA,"ELP1","MACROH2A1","ELP1 - MACROH2A1"
81887,8518,NA,0.0206,0.0425,0.0206,0.0404,NA,"ELP1","LAS1L","ELP1 - LAS1L"
51111,8518,NA,0.01,0.0207,0.01,0.0198,NA,"ELP1","KMT5B","ELP1 - KMT5B"
55904,8518,NA,0.0444,0.0921,0.0444,0.0851,NA,"ELP1","KMT2E","ELP1 - KMT2E"
8085,8518,NA,0.0309,0.0756,0.0309,0.0599,NA,"ELP1","KMT2D","ELP1 - KMT2D"
58508,8518,NA,0.0783,0.1453,0.0783,0.1452,NA,"ELP1","KMT2C","ELP1 - KMT2C"
9757,8518,NA,0.0511,0.0977,0.0511,0.0972,NA,"ELP1","KMT2B","ELP1 - KMT2B"
4297,8518,NA,0.0432,0.0851,0.0432,0.0828,NA,"ELP1","KMT2A","ELP1 - KMT2A"
23135,8518,NA,0.0196,0.0397,0.0196,0.0385,NA,"ELP1","KDM6B","ELP1 - KDM6B"
7403,8518,NA,0.0373,0.0879,0.0373,0.0719,NA,"ELP1","KDM6A","ELP1 - KDM6A"
8242,8518,NA,0.0231,0.0451,0.0231,0.0451,NA,"ELP1","KDM5C","ELP1 - KDM5C"
10765,8518,NA,0.02,0.0408,0.02,0.0392,NA,"ELP1","KDM5B","ELP1 - KDM5B"
5927,8518,NA,0.0526,0.1048,0.0526,0.1,NA,"ELP1","KDM5A","ELP1 - KDM5A"
23030,8518,NA,0.037,0.0724,0.037,0.0714,NA,"ELP1","KDM4B","ELP1 - KDM4B"
51780,8518,NA,0.0421,0.0851,0.0421,0.0808,NA,"ELP1","KDM3B","ELP1 - KDM3B"
