"Fila","Columna","Jaccard","Jaccard Parents","Jaccard Children","columna_name","fila_name"
"58508","9757",0.104,0.1507,0.0222,"KMT2B","KMT2C"
"58508","1660",0.1071,0.1458,0.0312,"DHX9","KMT2C"
"58508","54014",0,0,0,"BRWD1","KMT2C"
"58508","8242",0.0948,0.1268,0.0488,"KDM5C","KMT2C"
"58508","545",0.0438,0.0556,0,"ATR","KMT2C"
"58508","8289",0.1562,0.2025,0.0638,"ARID1A","KMT2C"
"58508","11340",0.0745,0.1111,0,"EXOSC8","KMT2C"
"58508","23028",0.0685,0.092,0.0175,"KDM1A","KMT2C"
"58508","1457",0.1146,0.1356,0.0588,"CSNK2A1","KMT2C"
"58508","57680",0.0915,0.1358,0,"CHD8","KMT2C"
"58508","2146",0.1049,0.1279,0.0556,"EZH2","KMT2C"
"58508","1487",0.1031,0.1452,0.0152,"CTBP1","KMT2C"
"58508","171023",0.0611,0.0714,0.0353,"ASXL1","KMT2C"
"58508","1020",0.0494,0.0833,0,"CDK5","KMT2C"
"58508","60",0.085,0.1207,0.0256,"ACTB","KMT2C"
"58508","196528",0.1489,0.2024,0.0556,"ARID2","KMT2C"
"58508","7862",0.1149,0.18,0,"BRPF1","KMT2C"
"58508","9759",0.1316,0.186,0.0508,"HDAC4","KMT2C"
"58508","79068",0.0444,0.0345,0.0769,"FTO","KMT2C"
"58508","8314",0.0502,0.0746,0,"BAP1","KMT2C"
"58508","472",0.0432,0.05,0,"ATM","KMT2C"
"58508","26610",0.0152,0,0,"ELP4","KMT2C"
"58508","51780",0.1481,0.18,0.069,"KDM3B","KMT2C"
"58508","2033",0.0929,0.1401,0.0259,"EP300","KMT2C"
"58508","2074",0.0673,0.0879,0.0286,"ERCC6","KMT2C"
"58508","7403",0.1111,0.1477,0.0631,"KDM6A","KMT2C"
"58508","254065",0.0423,0.0682,0,"BRWD3","KMT2C"
"58508","55252",0.0938,0.1356,0,"ASXL2","KMT2C"
"58508","221037",0.0983,0.1121,0.0727,"JMJD1C","KMT2C"
"58508","51010",0.0722,0.1077,0,"EXOSC3","KMT2C"
"58508","3192",0.1383,0.2105,0,"HNRNPU","KMT2C"
"58508","1822",0.0845,0.1098,0.0196,"ATN1","KMT2C"
"58508","3054",0.1096,0.186,0,"HCFC1","KMT2C"
"58508","55869",0.108,0.1402,0.0625,"HDAC8","KMT2C"
"58508","990",0.0789,0.1045,0.0465,"CDC6","KMT2C"
"58508","26038",0.1039,0.1522,0,"CHD5","KMT2C"
"58508","286204",0.0211,0.0351,0,"CRB2","KMT2C"
"58508","23135",0.0889,0.1017,0.0357,"KDM6B","KMT2C"
"58508","23476",0.0955,0.1238,0.0448,"BRD4","KMT2C"
"58508","10524",0.0761,0.1,0.0256,"KAT5","KMT2C"
"58508","63035",0.0875,0.1224,0.037,"BCORL1","KMT2C"
"58508","54880",0.0909,0.1111,0.0602,"BCOR","KMT2C"
"58508","3720",0.0971,0.1207,0.0465,"JARID2","KMT2C"
"58508","4297",0.1014,0.1341,0.0476,"KMT2A","KMT2C"
"58508","8518",0.0783,0.0933,0.0303,"ELP1","KMT2C"
"58508","10075",0.1311,0.2059,0.04,"HUWE1","KMT2C"
"58508","9031",0.056,0.0497,0.0735,"BAZ1B","KMT2C"
"58508","7994",0.0848,0.131,0.0256,"KAT6A","KMT2C"
"58508","1107",0.129,0.1404,0.0909,"CHD3","KMT2C"
"58508","10013",0.0337,0.0588,0,"HDAC6","KMT2C"
"58508","2066",0.0275,0.0294,0,"ERBB4","KMT2C"
"58508","56915",0.0909,0.1212,0.0345,"EXOSC5","KMT2C"
"58508","5977",0.1408,0.2125,0.0339,"DPF2","KMT2C"
"58508","57459",0.055,0.0781,0,"GATAD2B","KMT2C"
"58508","1387",0.0956,0.131,0.0417,"CREBBP","KMT2C"
"58508","5927",0.093,0.1346,0,"KDM5A","KMT2C"
"58508","1105",0.1169,0.125,0.0769,"CHD1","KMT2C"
"58508","55250",0.0694,0.1111,0,"ELP2","KMT2C"
"58508","55636",0.058,0.0663,0.0333,"CHD7","KMT2C"
"58508","3141",0.0568,0.0833,0,"HLCS","KMT2C"
"58508","10659",0.1308,0.169,0.0312,"CELF2","KMT2C"
"58508","23030",0.0816,0.1373,0,"KDM4B","KMT2C"
"58508","1788",0.0864,0.1087,0.0455,"DNMT3A","KMT2C"
"58508","9775",0.0408,0.0517,0.0278,"EIF4A3","KMT2C"
"58508","546",0.0725,0.0875,0.0545,"ATRX","KMT2C"
"58508","1789",0.0543,0.0769,0.0217,"DNMT3B","KMT2C"
"58508","57492",0.1444,0.1875,0.0685,"ARID1B","KMT2C"
"58508","23522",0.1141,0.1566,0.0476,"KAT6B","KMT2C"
"58508","79813",0.3642,0.4062,0.2885,"EHMT1","KMT2C"
"5927","9031",0.0676,0.0803,0.0441,"BAZ1B","KDM5A"
"5927","23030",0.1549,0.2759,0.05,"KDM4B","KDM5A"
"5927","1387",0.0879,0.0974,0.0696,"CREBBP","KDM5A"
"5927","2066",0.0115,0,0,"ERBB4","KDM5A"
"5927","1487",0.092,0.1101,0.0484,"CTBP1","KDM5A"
"5927","57459",0.1098,0.1163,0.0811,"GATAD2B","KDM5A"
"5927","55636",0.0677,0.0818,0.0341,"CHD7","KDM5A"
"5927","8314",0.0842,0.0982,0.0556,"BAP1","KDM5A"
"5927","7994",0.1232,0.1935,0.0541,"KAT6A","KDM5A"
"5927","11340",0.1,0.1667,0,"EXOSC8","KDM5A"
"5927","3720",0.1867,0.1892,0.1622,"JARID2","KDM5A"
"5927","84148",0.1667,0.2414,0.0417,"KAT8","KDM5A"
"5927","3141",0.0615,0.1,0,"HLCS","KDM5A"
"5927","1789",0.0874,0.1053,0.0714,"DNMT3B","KDM5A"
"5927","1822",0.1017,0.1475,0.0417,"ATN1","KDM5A"
"5927","2146",0.072,0.0857,0.0377,"EZH2","KDM5A"
"5927","23028",0.0909,0.0882,0.0769,"KDM1A","KDM5A"
"5927","2033",0.0888,0.1049,0.0636,"EP300","KDM5A"
"5927","990",0.0761,0.1277,0.0238,"CDC6","KDM5A"
"5927","672",0.0691,0.0687,0.0588,"BRCA1","KDM5A"
"5927","23522",0.1094,0.1538,0.0492,"KAT6B","KDM5A"
"5927","54014",0,0,0,"BRWD1","KDM5A"
"5927","55869",0.0892,0.1222,0.0476,"HDAC8","KDM5A"
"5927","8518",0.0526,0.0702,0,"ELP1","KDM5A"
"5927","8450",0.0734,0.1017,0.0417,"CUL4B","KDM5A"
"5927","63035",0.1455,0.2143,0.0833,"BCORL1","KDM5A"
"5927","23404",0.0685,0.0513,0.0968,"EXOSC2","KDM5A"
"5927","284058",0.0707,0.1071,0,"KANSL1","KDM5A"
"5927","2186",0.1111,0.1373,0.0638,"BPTF","KDM5A"
"5927","80816",0.1463,0.1964,0.0923,"ASXL3","KDM5A"
"5927","1108",0.1364,0.1667,0.069,"CHD4","KDM5A"
"5927","56915",0.1053,0.1522,0.037,"EXOSC5","KDM5A"
"5927","26038",0.1509,0.1852,0.0833,"CHD5","KDM5A"
"5927","55252",0.1408,0.15,0.1034,"ASXL2","KDM5A"
"5927","3054",0.0962,0.2,0,"HCFC1","KDM5A"
"5927","1660",0.15,0.1724,0.1071,"DHX9","KDM5A"
"5927","11113",0.087,0.1316,0.0357,"CIT","KDM5A"
"5927","79068",0.0448,0.0541,0.04,"FTO","KDM5A"
"5927","8726",0.1081,0.0909,0.1071,"EED","KDM5A"
"5927","23394",0.1278,0.1354,0.1139,"ADNP","KDM5A"
"5927","10013",0.0625,0.0645,0.0667,"HDAC6","KDM5A"
"5927","57492",0.1243,0.1313,0.1014,"ARID1B","KDM5A"
"5927","3192",0.169,0.1707,0.1429,"HNRNPU","KDM5A"
"5927","51412",0.14,0.1667,0.0833,"ACTL6B","KDM5A"
"5927","472",0.0432,0.05,0,"ATM","KDM5A"
"5927","1788",0.078,0.1096,0.0308,"DNMT3A","KDM5A"
"5927","9759",0.1045,0.1096,0.0909,"HDAC4","KDM5A"
"5927","1106",0.0792,0.1017,0.0256,"CHD2","KDM5A"
"5927","5393",0.0989,0.1346,0.0588,"EXOSC9","KDM5A"
"5927","26610",0.0238,0,0,"ELP4","KDM5A"
"5927","545",0.0917,0.0882,0.0833,"ATR","KDM5A"
"5927","23476",0.1104,0.1412,0.0625,"BRD4","KDM5A"
"5927","5977",0.1597,0.1875,0.1132,"DPF2","KDM5A"
"5927","7290",0.0921,0.0909,0.0962,"HIRA","KDM5A"
"5927","10075",0.1287,0.1509,0.1111,"HUWE1","KDM5A"
"5927","9775",0.0685,0.1111,0.0294,"EIF4A3","KDM5A"
"5927","171023",0.0788,0.1026,0.0361,"ASXL1","KDM5A"
"5927","254065",0.0638,0.0833,0.0526,"BRWD3","KDM5A"
"5927","55250",0.06,0.0741,0.0556,"ELP2","KDM5A"
"5927","286204",0.0282,0.0556,0,"CRB2","KDM5A"
"5927","196528",0.1597,0.1594,0.1458,"ARID2","KDM5A"
"5927","2074",0.0427,0.0599,0.0095,"ERCC6","KDM5A"
"5927","7862",0.1774,0.2258,0.1071,"BRPF1","KDM5A"
"5927","60",0.0843,0.09,0.0685,"ACTB","KDM5A"
"5927","1642",0.0633,0.0645,0.0455,"DDB1","KDM5A"
"5927","10659",0.1279,0.1698,0.0333,"CELF2","KDM5A"
"5927","54880",0.0654,0.0859,0.0361,"BCOR","KDM5A"
"5927","1020",0.0702,0.1481,0,"CDK5","KDM5A"
"5927","51010",0.0959,0.1333,0.04,"EXOSC3","KDM5A"
"5927","57680",0.1102,0.1452,0.06,"CHD8","KDM5A"
"5927","8452",0.1017,0.1852,0,"CUL3","KDM5A"
"5927","221037",0.0921,0.0909,0.0962,"JMJD1C","KDM5A"
"5927","79813",0.1235,0.1515,0.0656,"EHMT1","KDM5A"
"5927","51780",0.0952,0.1176,0.0357,"KDM3B","KDM5A"
"5927","10524",0.1194,0.1724,0.0556,"KAT5","KDM5A"
"5927","55870",0.175,0.2051,0.1351,"ASH1L","KDM5A"
"5927","1457",0.1857,0.2105,0.1333,"CSNK2A1","KDM5A"
"5927","546",0.0421,0.0552,0.027,"ATRX","KDM5A"
"5927","8289",0.1273,0.1562,0.0667,"ARID1A","KDM5A"
"5927","1107",0.1571,0.1892,0.0968,"CHD3","KDM5A"
"5927","1105",0.1481,0.1786,0.0833,"CHD1","KDM5A"
"59336","990",0.0769,0.0702,0.0455,"CDC6","PRDM13"
"59336","9757",0.0948,0.1639,0.0217,"KMT2B","PRDM13"
"59336","6885",0.0745,0.0841,0.0526,"MAP3K7","PRDM13"
"59336","84148",0.0857,0.1282,0.037,"KAT8","PRDM13"
"59336","9031",0.0588,0.0759,0.0278,"BAZ1B","PRDM13"
"59336","221037",0.0915,0.1048,0.0714,"JMJD1C","PRDM13"
"59336","1020",0.0882,0.0833,0.037,"CDK5","PRDM13"
"59336","7703",0.0744,0.1017,0.0517,"PCGF2","PRDM13"
"59336","8314",0.0631,0.0738,0.0395,"BAP1","PRDM13"
"59336","55777",0.0909,0.1127,0.0526,"MBD5","PRDM13"
"59336","79903",0.0843,0.1087,0,"NAA60","PRDM13"
"59336","5977",0.1185,0.1667,0.0508,"DPF2","PRDM13"
"59336","55636",0.0891,0.0976,0.0682,"CHD7","PRDM13"
"59336","55193",0,0,0,"PBRM1","PRDM13"
"59336","254065",0.0862,0.0968,0,"BRWD3","PRDM13"
"59336","8452",0.04,0.0526,0,"CUL3","PRDM13"
"59336","1660",0.1233,0.1053,0.1333,"DHX9","PRDM13"
"59336","8726",0.1176,0.1667,0.0303,"EED","PRDM13"
"59336","10524",0.0732,0.1351,0,"KAT5","PRDM13"
"59336","23476",0.1018,0.129,0.0441,"BRD4","PRDM13"
"59336","10084",0.0789,0.1356,0.0204,"PQBP1","PRDM13"
"59336","11113",0.1579,0.1333,0.1429,"CIT","PRDM13"
"59336","284058",0.0714,0.1092,0.0139,"KANSL1","PRDM13"
"59336","11340",0.1688,0.2391,0,"EXOSC8","PRDM13"
"59336","9759",0.0952,0.1266,0.0328,"HDAC4","PRDM13"
"59336","23135",0.0875,0.1304,0,"KDM6B","PRDM13"
"59336","5062",0.0854,0.1458,0,"PAK2","PRDM13"
"59336","4204",0.0667,0.0774,0.0413,"MECP2","PRDM13"
"59336","23404",0.0964,0.1136,0.0278,"EXOSC2","PRDM13"
"59336","9775",0.046,0.0213,0.027,"EIF4A3","PRDM13"
"59336","60",0.0957,0.1143,0.0519,"ACTB","PRDM13"
"59336","10013",0.0385,0.0789,0,"HDAC6","PRDM13"
"59336","1822",0.1349,0.2188,0.0392,"ATN1","PRDM13"
"59336","55250",0.1186,0.0882,0.0476,"ELP2","PRDM13"
"59336","10659",0.1,0.129,0.0303,"CELF2","PRDM13"
"59336","81887",0.0649,0.1,0.0303,"LAS1L","PRDM13"
"59336","3192",0.1294,0.1667,0.0606,"HNRNPU","PRDM13"
"59336","545",0.082,0.0933,0,"ATR","PRDM13"
"59336","7403",0.0784,0.0972,0.0439,"KDM6A","PRDM13"
"59336","84081",0.1351,0.1429,0.0857,"NSRP1","PRDM13"
"59336","55252",0.1463,0.2273,0.0294,"ASXL2","PRDM13"
"59336","54880",0.0524,0.0889,0,"BCOR","PRDM13"
"59336","10075",0.1239,0.1695,0.06,"HUWE1","PRDM13"
"59336","1642",0.0778,0.1081,0.0426,"DDB1","PRDM13"
"59336","1911",0.0645,0.0556,0.0435,"PHC1","PRDM13"
"59336","57680",0.0827,0.1127,0.037,"CHD8","PRDM13"
"59336","54888",0.1257,0.1474,0.0735,"NSUN2","PRDM13"
"59336","64324",0.0787,0.1172,0.0247,"NSD1","PRDM13"
"59336","286204",0.0617,0.0455,0.0333,"CRB2","PRDM13"
"59336","23394",0.0854,0.1143,0.0341,"ADNP","PRDM13"
"59336","5927",0.0921,0.15,0.0312,"KDM5A","PRDM13"
"59336","25836",0.0833,0.1074,0.0256,"NIPBL","PRDM13"
"59336","51010",0.1772,0.2292,0.0357,"EXOSC3","PRDM13"
"59336","55904",0.0845,0.1282,0,"KMT2E","PRDM13"
"59336","57459",0.0722,0.0769,0.0488,"GATAD2B","PRDM13"
"59336","23028",0.0507,0.0789,0.0172,"KDM1A","PRDM13"
"59336","10943",0.0706,0.1136,0.027,"MSL3","PRDM13"
"59336","57492",0.0914,0.1321,0.0395,"ARID1B","PRDM13"
"59336","472",0.046,0.0469,0.025,"ATM","PRDM13"
"59336","56915",0.1279,0.1731,0,"EXOSC5","PRDM13"
"59336","2074",0.0737,0.0882,0.0283,"ERCC6","PRDM13"
"59336","1108",0.1429,0.1628,0.1333,"CHD4","PRDM13"
"59336","7862",0.1026,0.15,0.0303,"BRPF1","PRDM13"
"59336","221078",0.1429,0.1562,0,"NSUN6","PRDM13"
"59336","2186",0.0789,0.1186,0.0392,"BPTF","PRDM13"
"59336","3054",0.0769,0.1176,0,"HCFC1","PRDM13"
"59336","8289",0.096,0.1549,0.02,"ARID1A","PRDM13"
"59336","1387",0.0727,0.0859,0.0413,"CREBBP","PRDM13"
"59336","55023",0.1277,0.1569,0.0769,"PHIP","PRDM13"
"59336","5515",0.0714,0.0625,0.069,"PPP2CA","PRDM13"
"59336","54704",0.1667,0.25,0.0417,"PDP1","PRDM13"
"59336","26038",0.1045,0.1429,0.0357,"CHD5","PRDM13"
"59336","8473",0.0794,0.1143,0.0417,"OGT","PRDM13"
"59336","1105",0.087,0.1389,0,"CHD1","PRDM13"
"59336","10891",0.0215,0.0385,0,"PPARGC1A","PRDM13"
"59336","63035",0.1014,0.1053,0.0741,"BCORL1","PRDM13"
"59336","23522",0.1151,0.1528,0.0635,"KAT6B","PRDM13"
"59336","26610",0.0182,0,0,"ELP4","PRDM13"
"59336","8518",0.0762,0.0781,0.0294,"ELP1","PRDM13"
"59336","171023",0.0691,0.0538,0.0854,"ASXL1","PRDM13"
"59336","3141",0.0789,0.1064,0,"HLCS","PRDM13"
"59336","3720",0.0851,0.1304,0.0455,"JARID2","PRDM13"
"59336","4683",0.0519,0.0375,0.04,"NBN","PRDM13"
"59336","4297",0.1014,0.1594,0.0469,"KMT2A","PRDM13"
"59336","5393",0.1771,0.2407,0.0541,"EXOSC9","PRDM13"
"59336","79068",0.1067,0.1463,0,"FTO","PRDM13"
"59336","1788",0.0855,0.141,0.0145,"DNMT3A","PRDM13"
"59336","51780",0.0933,0.15,0.0323,"KDM3B","PRDM13"
"59336","7290",0.0915,0.1048,0.0714,"HIRA","PRDM13"
"59336","23030",0.0674,0.0976,0.0227,"KDM4B","PRDM13"
"59336","10765",0.0897,0.1,0.0294,"KDM5B","PRDM13"
"59336","1789",0.0684,0.0923,0.0213,"DNMT3B","PRDM13"
"59336","23133",0.0571,0.0811,0.0345,"PHF8","PRDM13"
"59336","8242",0.0841,0.1167,0.0476,"KDM5C","PRDM13"
"59336","55870",0.1146,0.1224,0.0714,"ASH1L","PRDM13"
"59336","546",0.0517,0.0662,0.0354,"ATRX","PRDM13"
"59336","79813",0.0894,0.1091,0.0625,"EHMT1","PRDM13"
"59336","1487",0.0973,0.1316,0.0303,"CTBP1","PRDM13"
"59336","1106",0.0339,0.0429,0,"CHD2","PRDM13"
"59336","196528",0.1103,0.1579,0.0357,"ARID2","PRDM13"
"59336","80816",0.1159,0.1905,0.0571,"ASXL3","PRDM13"
"59336","51412",0.1239,0.1143,0.1053,"ACTL6B","PRDM13"
"59336","2146",0.1053,0.1831,0.0175,"EZH2","PRDM13"
"59336","51317",0.12,0.186,0.0357,"PHF21A","PRDM13"
"59336","54014",0.0159,0,0,"BRWD1","PRDM13"
"59336","55869",0.1018,0.1237,0.0781,"HDAC8","PRDM13"
"59336","58508",0.1031,0.1552,0.0294,"KMT2C","PRDM13"
"59336","672",0.07,0.0725,0.0556,"BRCA1","PRDM13"
"59336","8450",0.1111,0.1774,0.0392,"CUL4B","PRDM13"
"59336","8085",0.0673,0.0839,0.0382,"KMT2D","PRDM13"
"59336","2033",0.0766,0.0921,0.0435,"EP300","PRDM13"
"59336","2066",0.0202,0.0364,0,"ERBB4","PRDM13"
"59336","1107",0.1059,0.1304,0.0571,"CHD3","PRDM13"
"59336","23126",0.1237,0.1456,0.0769,"POGZ","PRDM13"
"59336","1457",0.0909,0.102,0.0571,"CSNK2A1","PRDM13"
"59336","7994",0.1126,0.1714,0.0519,"KAT6A","PRDM13"
"5977","1822",0.1186,0.1368,0.0972,"ATN1","DPF2"
"5977","55870",0.1739,0.1806,0.1452,"ASH1L","DPF2"
"5977","546",0.1258,0.1646,0.0833,"ATRX","DPF2"
"5977","1105",0.0924,0.1094,0.0377,"CHD1","DPF2"
"5977","1789",0.0714,0.0745,0.0725,"DNMT3B","DPF2"
"5977","171023",0.1124,0.1133,0.1058,"ASXL1","DPF2"
"5977","1788",0.1399,0.1782,0.0909,"DNMT3A","DPF2"
"5977","545",0.1198,0.1546,0.0462,"ATR","DPF2"
"5977","8314",0.083,0.1103,0.0396,"BAP1","DPF2"
"5977","60",0.1549,0.1667,0.1263,"ACTB","DPF2"
"5977","54880",0.1128,0.1569,0.055,"BCOR","DPF2"
"5977","55636",0.1163,0.1413,0.0714,"CHD7","DPF2"
"5977","57492",0.4576,0.4851,0.4189,"ARID1B","DPF2"
"5977","9031",0.1073,0.1481,0.0417,"BAZ1B","DPF2"
"5977","1457",0.189,0.2,0.1455,"CSNK2A1","DPF2"
"5977","8289",0.6271,0.697,0.54,"ARID1A","DPF2"
"5977","1107",0.1462,0.1884,0.0678,"CHD3","DPF2"
"5977","286204",0.0292,0.027,0.0179,"CRB2","DPF2"
"5977","8450",0.1635,0.1977,0.1286,"CUL4B","DPF2"
"5977","54014",0,0,0,"BRWD1","DPF2"
"5977","26038",0.1217,0.1475,0.0577,"CHD5","DPF2"
"5977","472",0.0441,0.0581,0,"ATM","DPF2"
"5977","196528",0.648,0.7353,0.5273,"ARID2","DPF2"
"5977","1642",0.1176,0.0758,0.1364,"DDB1","DPF2"
"5977","1487",0.157,0.1955,0.0805,"CTBP1","DPF2"
"5977","57680",0.1371,0.1474,0.1081,"CHD8","DPF2"
"5977","63035",0.1293,0.1613,0.0784,"BCORL1","DPF2"
"5977","51412",0.1235,0.125,0.0968,"ACTL6B","DPF2"
"5977","1660",0.1138,0.1077,0.0909,"DHX9","DPF2"
"5977","23476",0.1716,0.1947,0.1279,"BRD4","DPF2"
"5977","1020",0.0574,0.0781,0.0385,"CDK5","DPF2"
"5977","80816",0.2222,0.2069,0.2346,"ASXL3","DPF2"
"5977","23394",0.2318,0.3009,0.1471,"ADNP","DPF2"
"5977","10659",0.1,0.1236,0.0345,"CELF2","DPF2"
"5977","1108",0.1349,0.194,0.0526,"CHD4","DPF2"
"5977","1106",0.1203,0.1075,0.1129,"CHD2","DPF2"
"5977","55252",0.1374,0.1667,0.0893,"ASXL2","DPF2"
"5977","672",0.1116,0.141,0.0506,"BRCA1","DPF2"
"5977","11113",0.1085,0.125,0.0943,"CIT","DPF2"
"5977","1387",0.2007,0.2545,0.1259,"CREBBP","DPF2"
"5977","2186",0.1484,0.1852,0.0972,"BPTF","DPF2"
"5977","8452",0.0992,0.129,0.0351,"CUL3","DPF2"
"5977","254065",0.0631,0.0847,0.0208,"BRWD3","DPF2"
"5977","990",0.106,0.1818,0.0286,"CDC6","DPF2"
"5977","7862",0.175,0.2063,0.1321,"BRPF1","DPF2"
"6045","8452",0.0656,0.087,0.0286,"CUL3","RNF2"
"6045","1020",0.0167,0.0435,0,"CDK5","RNF2"
"6045","26610",0.0238,0,0,"ELP4","RNF2"
"6045","546",0.0543,0.0429,0.0714,"ATRX","RNF2"
"6045","10524",0.1029,0.08,0.1,"KAT5","RNF2"
"6045","2033",0.0522,0.0559,0.0424,"EP300","RNF2"
"6045","23135",0.1045,0.1212,0.0645,"KDM6B","RNF2"
"6045","8450",0.0833,0.0545,0.12,"CUL4B","RNF2"
"6045","3720",0.0988,0.0882,0.0889,"JARID2","RNF2"
"6045","23133",0,0,0,"PHF8","RNF2"
"6045","57492",0.0983,0.0938,0.0933,"ARID1B","RNF2"
"6045","23476",0.0962,0.0843,0.1045,"BRD4","RNF2"
"6045","165918",0,0,0,"RNF168","RNF2"
"6045","5977",0.1129,0.0615,0.1607,"DPF2","RNF2"
"6045","26038",0.0702,0.087,0.0323,"CHD5","RNF2"
"6045","2146",0.072,0.0615,0.0517,"EZH2","RNF2"
"6045","56915",0.0909,0.122,0.0625,"EXOSC5","RNF2"
"6045","1911",0.0392,0.0455,0.0385,"PHC1","RNF2"
"6045","10765",0.0588,0.1154,0.027,"KDM5B","RNF2"
"6045","171023",0.058,0.0517,0.0575,"ASXL1","RNF2"
"6045","8242",0.0729,0.0833,0.0682,"KDM5C","RNF2"
"6045","990",0.0421,0.0698,0.0208,"CDC6","RNF2"
"6045","55904",0.0492,0.0357,0.0333,"KMT2E","RNF2"
"6045","10084",0.0577,0.0612,0.06,"PQBP1","RNF2"
"6045","8518",0.0417,0.0588,0,"ELP1","RNF2"
"6045","7994",0.0993,0.0806,0.1053,"KAT6A","RNF2"
"6045","3141",0.0455,0.0882,0,"HLCS","RNF2"
"6045","51780",0.0781,0.069,0.0606,"KDM3B","RNF2"
"6045","84081",0.1094,0.1364,0.1081,"NSRP1","RNF2"
"6045","51412",0.0857,0.0678,0.0976,"ACTL6B","RNF2"
"6045","10891",0.0123,0.0263,0,"PPARGC1A","RNF2"
"6045","27316",0.0164,0.0385,0,"RBMX","RNF2"
"6045","5515",0.0694,0.0286,0.0968,"PPP2CA","RNF2"
"6045","79068",0.1111,0.1034,0.1034,"FTO","RNF2"
"6045","10943",0.0685,0.0625,0.0789,"MSL3","RNF2"
"6045","1487",0.0674,0.0556,0.0758,"CTBP1","RNF2"
"6045","10075",0.1068,0.0588,0.1667,"HUWE1","RNF2"
"6045","286204",0.0282,0.0333,0,"CRB2","RNF2"
"6045","9757",0.0857,0.0769,0.087,"KMT2B","RNF2"
"6045","58508",0.0562,0.0612,0.027,"KMT2C","RNF2"
"6045","672",0.0691,0.0556,0.0909,"BRCA1","RNF2"
"6045","2074",0.039,0.0494,0.0182,"ERCC6","RNF2"
"6045","84148",0.0862,0.1154,0.0333,"KAT8","RNF2"
"6045","55636",0.0551,0.0443,0.0543,"CHD7","RNF2"
"6045","6885",0.0862,0.0632,0.0921,"MAP3K7","RNF2"
"6045","60",0.0663,0.0408,0.0909,"ACTB","RNF2"
"6045","1106",0.0381,0.0175,0.0455,"CHD2","RNF2"
"6045","1789",0.0566,0.037,0.0851,"DNMT3B","RNF2"
"6045","9759",0.0963,0.0423,0.1579,"HDAC4","RNF2"
"6045","3054",0.0556,0.15,0,"HCFC1","RNF2"
"6045","11340",0.0694,0.1351,0,"EXOSC8","RNF2"
"6045","10659",0.043,0.0577,0,"CELF2","RNF2"
"6045","10743",0.0728,0.0504,0.0964,"RAI1","RNF2"
"6045","254065",0.0204,0.0556,0,"BRWD3","RNF2"
"6045","23522",0.0597,0.0462,0.0606,"KAT6B","RNF2"
"6045","55252",0.1096,0.1471,0.0556,"ASXL2","RNF2"
"6045","3192",0.0779,0.0789,0.0556,"HNRNPU","RNF2"
"6045","55193",0,0,0,"PBRM1","RNF2"
"6045","23126",0.1011,0.0842,0.1154,"POGZ","RNF2"
"6045","196528",0.0698,0.0429,0.0893,"ARID2","RNF2"
"6045","23030",0.0789,0.0714,0.0667,"KDM4B","RNF2"
"6045","7403",0.0615,0.0515,0.0609,"KDM6A","RNF2"
"6045","9775",0.013,0,0.025,"EIF4A3","RNF2"
"6045","80816",0.128,0.1321,0.1159,"ASXL3","RNF2"
"6045","4683",0.0238,0.0149,0.0377,"NBN","RNF2"
"6045","284058",0.0479,0.0541,0.027,"KANSL1","RNF2"
"6045","54880",0.0364,0.0394,0.0337,"BCOR","RNF2"
"6045","4297",0.0945,0.1017,0.0769,"KMT2A","RNF2"
"6045","545",0.0439,0.0635,0,"ATR","RNF2"
"6045","7703",0.0636,0.087,0.0323,"PCGF2","RNF2"
"6045","1107",0.08,0.0882,0.0526,"CHD3","RNF2"
"6045","55870",0.119,0.1111,0.1163,"ASH1L","RNF2"
"6045","1642",0.0909,0.0833,0.0833,"DDB1","RNF2"
"6045","8726",0.0649,0.025,0.0882,"EED","RNF2"
"6045","2186",0.0784,0.02,0.12,"BPTF","RNF2"
"6045","7862",0.1406,0.1481,0.1212,"BRPF1","RNF2"
"6045","59336",0.0779,0.1471,0.0263,"PRDM13","RNF2"
"6045","221037",0.0641,0.0632,0.0678,"JMJD1C","RNF2"
"6045","54496",0.1071,0.1176,0.1053,"PRMT7","RNF2"
"6045","11113",0.1029,0.125,0.0938,"CIT","RNF2"
"6045","1660",0.0952,0.125,0.0571,"DHX9","RNF2"
"6045","472",0.0305,0.0348,0,"ATM","RNF2"
"6045","22827",0.0628,0.0571,0.0602,"PUF60","RNF2"
"6045","10013",0.0625,0.04,0.0857,"HDAC6","RNF2"
"6045","1822",0.0484,0.0328,0.0566,"ATN1","RNF2"
"6045","51010",0.0667,0.1282,0,"EXOSC3","RNF2"
"6045","5927",0.0938,0.1071,0.0588,"KDM5A","RNF2"
"6045","51317",0.0597,0.0588,0.0323,"PHF21A","RNF2"
"6045","63035",0.1053,0.1739,0.0667,"BCORL1","RNF2"
"6045","55023",0.1341,0.1,0.1538,"PHIP","RNF2"
"6045","1788",0.078,0.0571,0.0896,"DNMT3A","RNF2"
"6045","23028",0.056,0.0469,0.0508,"KDM1A","RNF2"
"6045","1105",0.0877,0.1304,0.0323,"CHD1","RNF2"
"6045","79813",0.0581,0.0388,0.0758,"EHMT1","RNF2"
"6045","57680",0.0826,0.0492,0.0926,"CHD8","RNF2"
"6045","221078",0.02,0.0476,0,"NSUN6","RNF2"
"6045","8085",0.0556,0.0479,0.053,"KMT2D","RNF2"
