"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"8726","6599",3.4894,0.4243,0.1498,3.617,0.1975,0.1185
"79813","6599",3.7007,0.4226,0.1506,3.7891,0.1933,0.116
"9775","6599",3.7674,0.4507,0.1613,3.8837,0.2035,0.1221
"55250","6599",3.9444,0.4506,0.1724,4,0.2073,0.1244
"26610","6599",2.75,0.3528,0.1167,2.75,0.1469,0.0881
"2033","6599",3.7773,0.4395,0.164,3.8583,0.2011,0.1206
"2066","6599",3.6604,0.426,0.1631,3.8491,0.2046,0.1228
"2074","6599",3.6512,0.4244,0.1558,3.7364,0.1952,0.1171
"23404","6599",3.7209,0.4232,0.166,3.8372,0.2031,0.1219
"51010","6599",3.6,0.4251,0.1591,3.7111,0.1898,0.1139
"56915","6599",3.551,0.4155,0.1526,3.7347,0.1971,0.1183
"11340","6599",3.619,0.4065,0.1481,3.7143,0.192,0.1152
"5393","6599",3.6462,0.4239,0.1712,3.7231,0.2019,0.1212
"2146","6599",3.5758,0.4074,0.1455,3.6869,0.188,0.1128
"79068","6599",3.4857,0.4116,0.1519,3.5429,0.1937,0.1162
"57459","6599",3.6786,0.4217,0.1518,3.7321,0.1942,0.1165
"3054","6599",3.8636,0.4319,0.1756,4.0909,0.2065,0.1239
"9759","6599",3.6195,0.4243,0.1551,3.7168,0.1983,0.119
"10013","6599",3.7576,0.4465,0.1619,3.7576,0.2056,0.1234
"55869","6599",3.5956,0.437,0.1488,3.6912,0.1976,0.1186
"7290","6599",3.6031,0.4253,0.1518,3.7557,0.1953,0.1172
"3141","6599",3.7059,0.4125,0.1637,3.8235,0.1993,0.1204
"3192","6599",3.5625,0.4272,0.1588,3.6875,0.1951,0.1171
"10075","6599",3.5823,0.4113,0.1408,3.6962,0.1901,0.1141
"8518","6599",3.6462,0.4298,0.1562,3.7077,0.1958,0.1177
"3720","6599",3.6852,0.4343,0.1465,3.7963,0.1977,0.1186
"221037","6599",3.6031,0.4253,0.1518,3.7557,0.1953,0.1172
"284058","6599",3.6111,0.4288,0.1563,3.716,0.1969,0.1181
"10524","6599",3.925,0.4646,0.1727,3.975,0.2146,0.1287
"7994","6599",3.7833,0.4422,0.1661,3.8833,0.2067,0.124
"23522","6599",3.785,0.4446,0.1617,3.8879,0.2029,0.1217
"84148","6599",3.7143,0.4614,0.1575,3.9286,0.2009,0.1205
"23028","6599",3.6598,0.4327,0.1595,3.8041,0.1997,0.1198
"51780","6599",3.7059,0.4424,0.1504,3.7353,0.202,0.1212
"23030","6599",3.8511,0.4466,0.1583,3.9787,0.2053,0.1232
"5927","6599",3.7143,0.4186,0.1499,3.7429,0.1912,0.1147
"10765","6599",3.7297,0.4253,0.1653,3.7297,0.205,0.123
"8242","6599",3.6324,0.4367,0.1551,3.75,0.1983,0.119
"7403","6599",3.6432,0.4263,0.1625,3.7469,0.2005,0.1203
"23135","6599",3.4103,0.4352,0.1484,3.5641,0.1985,0.1191
"4297","6599",3.6538,0.4302,0.1531,3.7788,0.1966,0.1179
"9757","6599",3.7089,0.4323,0.1572,3.8354,0.1988,0.1193
"58508","6599",3.5932,0.4043,0.1493,3.7288,0.1873,0.1124
"8085","6599",3.7026,0.4287,0.1577,3.7881,0.199,0.1194
"55904","6599",3.7586,0.4312,0.1773,3.8966,0.2085,0.1251
"81887","6599",3.6176,0.4283,0.1526,3.6471,0.1957,0.1174
"6885","6599",3.6818,0.4384,0.1542,3.7662,0.1976,0.1185
"55777","6599",3.6562,0.4182,0.142,3.7604,0.1922,0.1153
"4204","6599",3.7305,0.4254,0.1614,3.8477,0.1988,0.1194
"10943","6599",3.7674,0.4262,0.1602,3.8605,0.2023,0.1214
"79903","6599",3.7381,0.4296,0.1578,3.8095,0.2027,0.1216
"4683","6599",3.6702,0.4582,0.1655,3.7766,0.2061,0.1237
"25836","6599",3.6994,0.4361,0.1525,3.7919,0.2002,0.1201
"64324","6599",3.6811,0.4288,0.1571,3.8216,0.1982,0.1189
"84081","6599",3.8056,0.4238,0.1646,3.9444,0.1998,0.1199
"54888","6599",3.6,0.4343,0.1479,3.6857,0.1921,0.1155
"221078","6599",3.375,0.3704,0.1227,3.6875,0.1801,0.1081
"8473","6599",3.65,0.4352,0.1504,3.7,0.2021,0.1213
"5062","6599",3.6341,0.4054,0.1352,3.7317,0.1863,0.1118
"55193","6599",3.8,0.5,0.1897,4,0.2133,0.128
"7703","6599",3.622,0.4328,0.1498,3.7195,0.1969,0.1181
"54704","6599",3.7727,0.4246,0.1736,4.0455,0.2025,0.1215
"1911","6599",3.3889,0.4395,0.1576,3.4444,0.1932,0.1159
"51317","6599",3.5833,0.4385,0.1545,3.6944,0.1988,0.1193
"23133","6599",3.7308,0.4793,0.1764,3.7692,0.2164,0.1298
"55023","6599",3.6897,0.4323,0.1599,3.7586,0.2035,0.1221
"23126","6599",3.677,0.4253,0.1556,3.7516,0.1992,0.1195
"10891","6599",3.9149,0.437,0.1691,4.0638,0.2084,0.1251
"5515","6599",3.7143,0.4494,0.171,3.7857,0.209,0.1254
"10084","6599",3.6667,0.4434,0.155,3.7733,0.1958,0.1175
"59336","6599",3.5625,0.4199,0.147,3.7708,0.1902,0.1141
"5591","6599",3.5,0.4332,0.1606,3.5714,0.1922,0.1153
"54496","6599",3.6629,0.4143,0.1563,3.7416,0.1974,0.1184
"22827","6599",3.75,0.4369,0.1619,3.8512,0.2064,0.124
"10743","6599",3.7151,0.4214,0.1522,3.8011,0.1966,0.1181
"27316","6599",3.6667,0.4294,0.1563,3.7407,0.2054,0.1232
"51132","6599",3.6667,0.4365,0.158,3.7647,0.2068,0.1241
"165918","6599",3.8298,0.4401,0.1761,3.9362,0.2035,0.1221
"6045","6599",3.7714,0.4592,0.1801,3.8,0.2098,0.1259
"6197","6599",3.6124,0.4284,0.1512,3.7519,0.1949,0.1169
"51319","6599",3.4444,0.3684,0.1185,3.6667,0.1746,0.1048
"23314","6599",3.6887,0.4324,0.1544,3.7748,0.1982,0.1189
"6418","6599",3.7073,0.4043,0.1553,3.8293,0.1974,0.1185
"9739","6599",3.7674,0.4432,0.1581,3.814,0.2035,0.1221
"23067","6599",3.6,0.3622,0.1408,3.75,0.1868,0.1121
"29072","6599",3.6567,0.4448,0.154,3.7313,0.1997,0.1198
"55209","6599",3.806,0.4334,0.1442,3.8806,0.2031,0.1219
"23451","6599",3.8913,0.4157,0.1739,4.1087,0.2075,0.1245
"25942","6599",3.7051,0.4237,0.1559,3.8141,0.1967,0.118
"23309","6599",3.6,0.4189,0.1473,3.85,0.1904,0.1142
"6595","6599",3.7273,0.4465,0.1562,3.8636,0.2015,0.1209
"6597","6599",3.7143,0.4315,0.165,3.8132,0.1991,0.1194
"6598","6599",3.7749,0.4212,0.1612,3.9581,0.2005,0.1203
"60","6601",3.5823,0.4276,0.1586,3.6772,0.1932,0.116
"51412","6601",3.5625,0.4209,0.1772,3.6625,0.2006,0.1204
"23394","6601",3.5774,0.4148,0.166,3.6964,0.1943,0.1166
"8289","6601",3.2584,0.3846,0.1459,3.3933,0.173,0.1038
"57492","6601",3.3355,0.403,0.1504,3.4516,0.18,0.108
"196528","6601",3.233,0.3921,0.15,3.2816,0.1766,0.1059
"55870","6601",3.4875,0.4367,0.1667,3.575,0.1983,0.119
"171023","6601",3.5543,0.4128,0.1667,3.6304,0.1921,0.1153
"55252","6601",3.7875,0.4623,0.1765,3.875,0.2083,0.125
"80816","6601",3.5,0.4361,0.1659,3.5566,0.199,0.1194
"472","6601",3.5,0.408,0.1568,3.6791,0.1869,0.1121
"1822","6601",3.6316,0.432,0.1619,3.7263,0.1894,0.1136
"545","6601",3.3571,0.4223,0.1675,3.4643,0.1883,0.113
"546","6601",3.6076,0.4298,0.1633,3.6962,0.1969,0.1182
"8314","6601",3.6842,0.4255,0.1651,3.7602,0.1963,0.1178
"9031","6601",3.414,0.4122,0.1563,3.5,0.1874,0.1124
"54880","6601",3.5078,0.4197,0.157,3.5803,0.1882,0.1129
"63035","6601",3.6625,0.4475,0.161,3.75,0.1985,0.1191
"2186","6601",3.625,0.4489,0.1746,3.6625,0.2019,0.1212
"672","6601",3.6687,0.4371,0.1678,3.759,0.1984,0.1191
"23476","6601",3.3897,0.4055,0.1508,3.5,0.184,0.1104
"7862","6601",3.6375,0.4407,0.1744,3.675,0.2008,0.1205
"54014","6601",4.1,0.4503,0.2368,4.1625,0.2293,0.1376
"254065","6601",3.4375,0.4372,0.17,3.525,0.1971,0.1183
"990","6601",3.4875,0.4052,0.1549,3.575,0.1823,0.1094
"1020","6601",3.525,0.4041,0.1646,3.6,0.1922,0.1153
"10659","6601",3.575,0.4146,0.1748,3.7125,0.1973,0.1184
"1105","6601",3.625,0.4126,0.1741,3.7375,0.1999,0.1199
"1106","6601",3.7,0.4249,0.1856,3.775,0.2004,0.1202
"1107","6601",3.875,0.4427,0.1781,3.9875,0.2065,0.1239
"1108","6601",3.4,0.4368,0.1515,3.5,0.188,0.1128
"26038","6601",3.55,0.4339,0.1617,3.6125,0.1921,0.1152
"55636","6601",3.5579,0.4171,0.1602,3.6781,0.1909,0.1145
"57680","6601",3.4792,0.4042,0.1519,3.5729,0.1863,0.1122
"11113","6601",3.45,0.4088,0.1703,3.575,0.1898,0.1139
"286204","6601",3.8875,0.4193,0.1873,3.925,0.2057,0.1234
"1387","6601",3.6718,0.4302,0.1731,3.7824,0.1984,0.1191
"1457","6601",3.575,0.4347,0.1611,3.65,0.1921,0.1152
"1487","6601",3.5677,0.4369,0.1748,3.6387,0.1946,0.1167
"8452","6601",3.7375,0.4387,0.189,3.8375,0.2088,0.1253
"8450","6601",3.5854,0.4272,0.1651,3.6707,0.1958,0.1175
"1642","6601",3.6,0.4278,0.1558,3.7,0.1928,0.1157
"1660","6601",3.6375,0.4489,0.1844,3.75,0.2055,0.1233
"1788","6601",3.5726,0.431,0.1658,3.6752,0.1936,0.1162
"1789","6601",3.5,0.4063,0.1616,3.5875,0.1851,0.1111
"5977","6601",3.5825,0.434,0.1725,3.6408,0.195,0.117
"8726","6601",3.625,0.4353,0.1625,3.675,0.193,0.1158
"79813","6601",3.4694,0.419,0.1647,3.551,0.1935,0.1161
"9775","6601",3.7,0.4426,0.1687,3.8,0.2004,0.1202
"55250","6601",3.4375,0.4293,0.1823,3.525,0.1975,0.1185
"26610","6601",3.45,0.4287,0.1576,3.4875,0.1866,0.112
"2033","6601",3.5911,0.4272,0.1686,3.6883,0.1984,0.119
"2066","6601",3.7,0.4418,0.1864,3.825,0.2012,0.1207
"2074","6601",3.6202,0.432,0.1701,3.6899,0.1972,0.1183
"23404","6601",3.5375,0.4072,0.1619,3.6125,0.1959,0.1175
"51010","6601",3.3625,0.4285,0.166,3.4375,0.1882,0.1129
"56915","6601",3.625,0.4454,0.1717,3.7125,0.2011,0.1207
"11340","6601",3.35,0.3898,0.1589,3.4375,0.184,0.1104
"5393","6601",3.6875,0.4527,0.1898,3.725,0.2074,0.1244
"2146","6601",3.5758,0.4257,0.1612,3.6667,0.1938,0.1163
"79068","6601",3.6,0.4179,0.1776,3.7,0.1957,0.1174
"57459","6601",3.5875,0.4389,0.1623,3.625,0.2006,0.1204
"3054","6601",3.5,0.414,0.1699,3.5875,0.1931,0.1158
"9759","6601",3.5841,0.4442,0.1701,3.6372,0.2018,0.1211
"10013","6601",3.575,0.441,0.1711,3.6625,0.1955,0.1173
"55869","6601",3.4338,0.4274,0.1557,3.5294,0.1879,0.1127
"7290","6601",3.5802,0.437,0.1664,3.6641,0.1952,0.1171
"3141","6601",3.4625,0.4186,0.1672,3.525,0.1958,0.1183
"3192","6601",3.6,0.4419,0.1765,3.65,0.2024,0.1215
"10075","6601",3.2,0.3977,0.1507,3.2625,0.1771,0.1063
"8518","6601",3.5125,0.4208,0.1639,3.575,0.1931,0.1165
"3720","6601",3.675,0.4503,0.1658,3.7375,0.2021,0.1213
"221037","6601",3.5802,0.437,0.1664,3.6641,0.1952,0.1171
"284058","6601",3.5741,0.4203,0.1698,3.6667,0.1942,0.1165
"10524","6601",3.725,0.4389,0.1776,3.8,0.2059,0.1236
"7994","6601",3.5417,0.4179,0.1644,3.675,0.195,0.117
"23522","6601",3.3364,0.4094,0.1511,3.4206,0.1788,0.1073
"84148","6601",3.475,0.4437,0.1498,3.5875,0.1921,0.1153
"23028","6601",3.5361,0.4121,0.1604,3.5979,0.1938,0.1163
"51780","6601",3.6,0.4456,0.1672,3.65,0.1986,0.1191
"23030","6601",3.5625,0.427,0.1544,3.65,0.1912,0.1147
"5927","6601",3.5125,0.4279,0.1566,3.5875,0.1912,0.1147
"10765","6601",3.4,0.4168,0.1596,3.475,0.1861,0.1117
"8242","6601",3.475,0.4312,0.162,3.55,0.1934,0.1161
"7403","6601",3.5851,0.4332,0.1728,3.6639,0.1991,0.1195
"23135","6601",3.5875,0.4343,0.1613,3.675,0.195,0.117
"4297","6601",3.5769,0.436,0.1626,3.6154,0.1945,0.1167
"9757","6601",3.575,0.4284,0.1637,3.625,0.1913,0.1148
"58508","6601",3.4875,0.4112,0.1549,3.5375,0.1913,0.1148
"8085","6601",3.6506,0.4341,0.1727,3.7026,0.2008,0.1205
"55904","6601",3.5625,0.4245,0.1783,3.6875,0.1992,0.1195
"81887","6601",3.45,0.4063,0.1587,3.5125,0.1882,0.1129
"6885","6601",3.4935,0.4189,0.1654,3.5974,0.1926,0.1156
"55777","6601",3.4688,0.4169,0.1554,3.5312,0.1891,0.1135
"4204","6601",3.7734,0.4366,0.1762,3.8672,0.2024,0.1215
"10943","6601",3.6,0.4337,0.163,3.7375,0.196,0.1176
"79903","6601",3.5625,0.437,0.1678,3.65,0.1933,0.116
"4683","6601",3.5851,0.4393,0.1749,3.7021,0.1995,0.1197
"25836","6601",3.5549,0.4322,0.167,3.6416,0.1951,0.117
"64324","6601",3.4865,0.4239,0.1649,3.5784,0.1942,0.1165
"84081","6601",3.7125,0.4466,0.1866,3.8,0.2089,0.1253
"54888","6601",3.45,0.414,0.1491,3.55,0.1852,0.1113
"221078","6601",3.3375,0.4021,0.1391,3.4875,0.1839,0.1104
"8473","6601",3.5,0.4332,0.1591,3.6,0.1902,0.1141
"5062","6601",3.4875,0.4024,0.1466,3.6125,0.1822,0.1093
"55193","6601",3.7625,0.4616,0.201,3.8,0.2106,0.1264
"7703","6601",3.1951,0.3888,0.1487,3.2439,0.176,0.1056
"54704","6601",3.675,0.4228,0.1773,3.775,0.2032,0.1219
"1911","6601",3.5125,0.4318,0.1689,3.6,0.1964,0.1178
"51317","6601",3.45,0.4367,0.1628,3.5,0.1918,0.1151
"23133","6601",3.6125,0.4601,0.1842,3.7125,0.2086,0.1252
"55023","6601",3.475,0.4354,0.1627,3.575,0.1927,0.1156
"23126","6601",3.6832,0.4464,0.1729,3.7764,0.2031,0.1219
"10891","6601",3.6875,0.4196,0.1759,3.7875,0.1983,0.119
"5515","6601",3.5625,0.4277,0.1746,3.6,0.2002,0.1201
"10084","6601",3.525,0.4379,0.1702,3.5625,0.1987,0.1192
"59336","6601",3.75,0.449,0.1775,3.825,0.2046,0.1228
"5591","6601",3.5375,0.419,0.1679,3.6375,0.1971,0.1183
"54496","6601",3.4719,0.4433,0.183,3.573,0.2011,0.1207
"22827","6601",3.5357,0.4192,0.1644,3.619,0.1948,0.117
"10743","6601",3.6935,0.4429,0.1695,3.7796,0.2018,0.1212
"27316","6601",3.5875,0.4323,0.1589,3.65,0.1932,0.1159
"51132","6601",3.65,0.4304,0.1609,3.7,0.1969,0.1181
"165918","6601",3.7,0.4279,0.1743,3.7625,0.2024,0.1214
"6045","6601",3.6375,0.4357,0.1851,3.7125,0.2015,0.1209
"6197","6601",3.4961,0.4304,0.163,3.5891,0.1925,0.1155
"51319","6601",3.425,0.4,0.149,3.55,0.1778,0.1067
"23314","6601",3.4967,0.428,0.1676,3.5894,0.193,0.1158
"6418","6601",3.55,0.4328,0.1674,3.6625,0.1938,0.1163
"9739","6601",3.6375,0.4412,0.1688,3.6875,0.1996,0.1197
"23067","6601",3.375,0.3962,0.1561,3.5,0.1817,0.109
"29072","6601",3.375,0.4121,0.1475,3.5125,0.1817,0.109
"55209","6601",3.5875,0.4242,0.1553,3.6375,0.1916,0.115
"23451","6601",3.7875,0.4146,0.1744,3.95,0.2018,0.1211
"25942","6601",3.6731,0.433,0.1733,3.7308,0.1977,0.1186
"23309","6601",3.6875,0.4415,0.1672,3.7875,0.197,0.1182
"6595","6601",3.474,0.405,0.1563,3.5584,0.1864,0.1118
"6597","6601",3.1648,0.3904,0.1486,3.2857,0.1767,0.106
"6598","6601",3.623,0.4085,0.1654,3.733,0.194,0.1164
"6599","6601",3.5125,0.4146,0.1505,3.625,0.1916,0.115
"60","6602",3.6203,0.4357,0.1753,3.7405,0.2015,0.121
"51412","6602",3.2471,0.3878,0.1533,3.2941,0.1809,0.1085
"23394","6602",3.506,0.4004,0.1597,3.5714,0.1881,0.1129
"8289","6602",3.2472,0.3961,0.1485,3.3596,0.1779,0.1067
"57492","6602",3.3484,0.4095,0.1497,3.3935,0.1815,0.1089
"196528","6602",3.0194,0.356,0.1303,3.1068,0.162,0.0972
"55870","6602",3.6471,0.446,0.1744,3.6706,0.2033,0.122
"171023","6602",3.6576,0.4232,0.1722,3.7174,0.2001,0.1201
"55252","6602",3.4824,0.4163,0.1613,3.5529,0.1897,0.1138
"80816","6602",3.4434,0.4022,0.1599,3.5566,0.1862,0.1117
"472","6602",3.6716,0.4193,0.1675,3.8209,0.1972,0.1183
"1822","6602",3.7474,0.4351,0.1721,3.8105,0.1979,0.1187
"545","6602",3.3059,0.4045,0.1531,3.3882,0.1827,0.1096
"546","6602",3.6287,0.4222,0.1625,3.7342,0.1948,0.1169
"8314","6602",3.6374,0.4182,0.1683,3.731,0.196,0.1176
"9031","6602",3.5914,0.415,0.1664,3.6667,0.1923,0.1154
"54880","6602",3.5492,0.4132,0.155,3.6269,0.1854,0.1112
"63035","6602",3.6824,0.4267,0.1654,3.7412,0.1959,0.1175
"2186","6602",3.5529,0.4144,0.156,3.6471,0.1891,0.1134
"672","6602",3.5964,0.428,0.1587,3.6807,0.1947,0.1168
"23476","6602",3.4118,0.4188,0.1627,3.5,0.189,0.1134
"7862","6602",3.4824,0.4244,0.1686,3.5412,0.1939,0.1164
"54014","6602",3.8235,0.4095,0.2141,3.9059,0.2119,0.1271
"254065","6602",3.5059,0.4171,0.1579,3.5647,0.19,0.114
"990","6602",3.4235,0.4342,0.1633,3.4941,0.19,0.114
"1020","6602",3.5882,0.4131,0.1657,3.6824,0.1962,0.1177
"10659","6602",3.7059,0.4294,0.1933,3.7765,0.2042,0.1225
"1105","6602",3.6471,0.4334,0.1895,3.7059,0.2054,0.1232
"1106","6602",3.7412,0.3968,0.1961,3.9412,0.2059,0.1235
"1107","6602",3.8235,0.427,0.1779,3.8824,0.1978,0.1187
"1108","6602",3.4941,0.4454,0.1614,3.5647,0.1972,0.1183
"26038","6602",3.5294,0.4153,0.1555,3.6,0.1895,0.1137
"55636","6602",3.5365,0.4238,0.1612,3.6009,0.1921,0.1152
"57680","6602",3.7083,0.4236,0.1769,3.7812,0.2026,0.122
"11113","6602",3.6706,0.4321,0.1746,3.7647,0.1976,0.1185
"286204","6602",3.6471,0.4033,0.1878,3.7176,0.1999,0.12
"1387","6602",3.6603,0.4209,0.1705,3.7366,0.1957,0.1174
"1457","6602",3.6353,0.4268,0.1611,3.7059,0.1952,0.1171
"1487","6602",3.3613,0.4166,0.1603,3.4323,0.1865,0.1119
"8452","6602",3.7412,0.4323,0.1914,3.7882,0.2048,0.1229
"8450","6602",3.3176,0.4075,0.155,3.3882,0.1802,0.1081
"1642","6602",3.5882,0.4292,0.1579,3.6824,0.1896,0.1137
"1660","6602",3.6706,0.41,0.1789,3.7529,0.1982,0.1189
"1788","6602",3.4359,0.3948,0.1505,3.547,0.1832,0.1099
"1789","6602",3.6,0.4173,0.1692,3.7059,0.1895,0.1137
"5977","6602",3.4369,0.391,0.1657,3.5146,0.1883,0.113
"8726","6602",3.5529,0.4398,0.1657,3.6353,0.1996,0.1197
"79813","6602",3.4966,0.4176,0.1606,3.5714,0.1933,0.116
"9775","6602",3.6824,0.4209,0.1629,3.7882,0.1949,0.1169
"55250","6602",3.6,0.4375,0.1805,3.6471,0.2034,0.122
"26610","6602",3.4235,0.4237,0.1541,3.4941,0.1869,0.1121
"2033","6602",3.5749,0.4213,0.1672,3.6599,0.1942,0.1165
"2066","6602",3.6706,0.4202,0.1745,3.7765,0.2008,0.1205
"2074","6602",3.5891,0.4253,0.1688,3.6589,0.196,0.1176
"23404","6602",3.5412,0.4091,0.1556,3.6118,0.1909,0.1145
"51010","6602",3.4941,0.4314,0.1705,3.5176,0.196,0.1176
"56915","6602",3.3882,0.4125,0.1592,3.4706,0.1846,0.1108
"11340","6602",3.5294,0.4329,0.1652,3.5765,0.1933,0.116
"5393","6602",3.5765,0.4156,0.1741,3.6471,0.1963,0.1178
"2146","6602",3.6263,0.4185,0.1607,3.6869,0.1949,0.117
"79068","6602",3.6706,0.4258,0.1754,3.7059,0.2031,0.1218
"57459","6602",3.3882,0.4236,0.1583,3.4588,0.1896,0.1137
"3054","6602",3.4588,0.4195,0.1704,3.5294,0.1907,0.1144
"9759","6602",3.5133,0.4233,0.1646,3.5752,0.1961,0.1177
"10013","6602",3.5647,0.4238,0.1702,3.6824,0.1927,0.1156
"55869","6602",3.4265,0.413,0.1541,3.4779,0.1849,0.1109
"7290","6602",3.5725,0.4298,0.1635,3.6641,0.1933,0.116
"3141","6602",3.5882,0.4297,0.1699,3.6706,0.1975,0.1193
"3192","6602",3.5882,0.4236,0.1715,3.6941,0.191,0.1146
"10075","6602",3.4588,0.4224,0.1585,3.5176,0.1882,0.1129
"8518","6602",3.5529,0.4077,0.1608,3.6235,0.1927,0.1161
"3720","6602",3.6118,0.4137,0.1587,3.6941,0.194,0.1164
"221037","6602",3.5725,0.4298,0.1635,3.6641,0.1933,0.116
"284058","6602",3.4938,0.4133,0.1629,3.5802,0.1897,0.1138
"10524","6602",3.6824,0.4255,0.1793,3.7765,0.204,0.1224
"7994","6602",3.5833,0.4182,0.1652,3.6833,0.1932,0.1159
"23522","6602",3.5421,0.4198,0.1648,3.6355,0.1878,0.1127
"84148","6602",3.5059,0.427,0.1548,3.6,0.1946,0.1168
"23028","6602",3.6701,0.4312,0.1732,3.7526,0.2016,0.121
"51780","6602",3.4941,0.4218,0.1655,3.5529,0.1956,0.1174
"23030","6602",3.5176,0.4118,0.1566,3.6353,0.1869,0.1122
"5927","6602",3.5412,0.4269,0.1588,3.6235,0.1936,0.1162
"10765","6602",3.5529,0.4343,0.1774,3.6471,0.1982,0.1189
"8242","6602",3.4824,0.4077,0.1547,3.5647,0.1867,0.112
"7403","6602",3.4938,0.4264,0.1718,3.5685,0.1949,0.1169
"23135","6602",3.4471,0.434,0.1661,3.5059,0.1967,0.118
"4297","6602",3.5096,0.4371,0.1733,3.5673,0.194,0.1164
"9757","6602",3.5059,0.4324,0.1672,3.5647,0.1927,0.1156
"58508","6602",3.5529,0.4241,0.1626,3.6941,0.1957,0.1174
"8085","6602",3.6468,0.4121,0.1694,3.7435,0.1963,0.1178
