"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name"
165918,1020,3.766,0.4112,0.1824,3.8723,0.2003,0.1202,"CDK5","RNF168"
165918,55777,3.6042,0.4312,0.1756,3.7188,0.2005,0.1203,"MBD5","RNF168"
165918,9775,3.8298,0.4472,0.181,3.9149,0.2019,0.1211,"EIF4A3","RNF168"
165918,23133,3.5319,0.3759,0.1672,3.766,0.189,0.1134,"PHF8","RNF168"
165918,3192,3.625,0.4201,0.1831,3.75,0.1967,0.118,"HNRNPU","RNF168"
165918,23028,3.7629,0.4328,0.1857,3.8454,0.2034,0.122,"KDM1A","RNF168"
165918,26610,3.8085,0.4413,0.1743,3.8298,0.2046,0.1228,"ELP4","RNF168"
165918,51780,3.5745,0.4119,0.1647,3.6383,0.1904,0.1142,"KDM3B","RNF168"
165918,1911,3.5957,0.3934,0.1677,3.8511,0.1977,0.1186,"PHC1","RNF168"
165918,5977,3.699,0.4163,0.1821,3.7573,0.196,0.1176,"DPF2","RNF168"
165918,55904,3.8723,0.4006,0.1794,3.9574,0.2035,0.1221,"KMT2E","RNF168"
165918,545,3.7024,0.4246,0.1819,3.7976,0.2061,0.1236,"ATR","RNF168"
165918,63035,3.5957,0.3776,0.1447,3.766,0.1873,0.1124,"BCORL1","RNF168"
165918,5515,3.3404,0.3721,0.1602,3.4043,0.1846,0.1108,"PPP2CA","RNF168"
165918,1107,3.617,0.3933,0.1676,3.7447,0.194,0.1164,"CHD3","RNF168"
165918,1788,3.735,0.4307,0.1796,3.8547,0.2046,0.1228,"DNMT3A","RNF168"
165918,10084,3.7067,0.4271,0.183,3.7733,0.2028,0.1217,"PQBP1","RNF168"
165918,10743,3.6935,0.411,0.1599,3.7903,0.1913,0.1149,"RAI1","RNF168"
165918,10524,3.8936,0.4422,0.1953,3.9787,0.2128,0.1277,"KAT5","RNF168"
165918,4297,3.625,0.4374,0.1724,3.6538,0.1999,0.1199,"KMT2A","RNF168"
165918,10659,3.7419,0.3908,0.1861,3.8226,0.1945,0.1167,"CELF2","RNF168"
165918,3720,3.5926,0.4079,0.1591,3.7963,0.1912,0.1147,"JARID2","RNF168"
165918,59336,3.6042,0.4036,0.1656,3.75,0.19,0.114,"PRDM13","RNF168"
165918,55193,3.8936,0.4601,0.209,3.9574,0.2089,0.1253,"PBRM1","RNF168"
165918,286204,3.6809,0.4188,0.1968,3.8085,0.2032,0.1219,"CRB2","RNF168"
165918,23476,3.6765,0.429,0.1733,3.8088,0.2001,0.12,"BRD4","RNF168"
165918,221078,3.5106,0.4066,0.1567,3.5957,0.1873,0.1124,"NSUN6","RNF168"
171023,8289,3.7391,0.4452,0.1827,3.8098,0.2055,0.1233,"ARID1A","ASXL1"
171023,51412,3.6413,0.426,0.1783,3.7663,0.1985,0.1191,"ACTL6B","ASXL1"
171023,60,3.5,0.3882,0.1543,3.5924,0.1857,0.1115,"ACTB","ASXL1"
171023,196528,3.6467,0.4315,0.1693,3.7989,0.1957,0.1174,"ARID2","ASXL1"
171023,23394,3.6087,0.4108,0.1597,3.7772,0.1929,0.1157,"ADNP","ASXL1"
171023,55870,3.6033,0.4111,0.1622,3.6957,0.1925,0.1155,"ASH1L","ASXL1"
171023,57492,3.5054,0.4099,0.1611,3.5815,0.1879,0.1127,"ARID1B","ASXL1"
196528,8289,3.1359,0.375,0.1433,3.2136,0.1706,0.1024,"ARID1A","ARID2"
196528,60,3.6519,0.4418,0.1672,3.7468,0.1997,0.1199,"ACTB","ARID2"
196528,57492,3.4194,0.4275,0.1528,3.5161,0.1877,0.1126,"ARID1B","ARID2"
196528,23394,3.5952,0.4242,0.1584,3.6964,0.1912,0.1147,"ADNP","ARID2"
196528,51412,3.4757,0.3932,0.163,3.6019,0.1875,0.1125,"ACTL6B","ARID2"
200424,2074,3.5814,0.4435,0.1575,3.6628,0.1943,0.1166,"ERCC6","TET3"
200424,7290,3.374,0.4214,0.1426,3.4809,0.1854,0.1113,"HIRA","TET3"
200424,546,3.5992,0.4237,0.1484,3.7089,0.1883,0.1131,"ATRX","TET3"
200424,23512,3.4407,0.444,0.1534,3.5085,0.1885,0.1131,"SUZ12","TET3"
200424,55636,3.4506,0.4304,0.1444,3.5579,0.1859,0.1116,"CHD7","TET3"
200424,6873,3.625,0.4085,0.164,3.725,0.1933,0.116,"TAF2","TET3"
200424,25942,3.4487,0.4152,0.144,3.5321,0.1845,0.1107,"SIN3A","TET3"
200424,7703,3.4268,0.3952,0.13,3.5366,0.1764,0.1059,"PCGF2","TET3"
200424,23314,3.4238,0.4031,0.1356,3.543,0.1767,0.106,"SATB2","TET3"
200424,7403,3.527,0.4344,0.1574,3.5975,0.1929,0.1158,"KDM6A","TET3"
200424,55777,3.375,0.4179,0.1367,3.4792,0.1812,0.1087,"MBD5","TET3"
200424,6605,3.5419,0.4062,0.152,3.6452,0.1868,0.1121,"SMARCE1","TET3"
200424,3141,3.7,0.4245,0.15,3.8,0.1886,0.1136,"HLCS","TET3"
200424,27316,3.25,0.414,0.1345,3.375,0.1792,0.1075,"RBMX","TET3"
200424,9757,3.443,0.4224,0.1416,3.5443,0.1843,0.1106,"KMT2B","TET3"
200424,55870,3.4576,0.4547,0.1547,3.5254,0.1934,0.116,"ASH1L","TET3"
200424,10075,3.3418,0.4316,0.1389,3.4051,0.1859,0.1115,"HUWE1","TET3"
200424,6885,3.5325,0.4467,0.1498,3.5779,0.194,0.1164,"MAP3K7","TET3"
200424,284058,3.5741,0.4327,0.1562,3.642,0.1945,0.1167,"KANSL1","TET3"
200424,9739,2.8372,0.3794,0.1236,2.907,0.165,0.099,"SETD1A","TET3"
200424,6598,3.5707,0.4172,0.1527,3.6754,0.1923,0.1154,"SMARCB1","TET3"
200424,8314,3.6608,0.4092,0.1449,3.7836,0.1887,0.1132,"BAP1","TET3"
200424,5927,3.35,0.4144,0.1329,3.45,0.1783,0.107,"KDM5A","TET3"
200424,8242,3.3088,0.3828,0.1311,3.4853,0.1731,0.1039,"KDM5C","TET3"
200424,29072,3.4179,0.4381,0.147,3.4776,0.1856,0.1114,"SETD2","TET3"
200424,6601,3.4125,0.4119,0.1542,3.5,0.1865,0.1119,"SMARCC2","TET3"
200424,51780,3.525,0.4465,0.147,3.6,0.1888,0.1133,"KDM3B","TET3"
200424,8085,3.5688,0.4428,0.1581,3.6431,0.1953,0.1172,"KMT2D","TET3"
200424,1387,3.5534,0.4325,0.1518,3.6374,0.1922,0.1153,"CREBBP","TET3"
200424,54014,3.95,0.4276,0.1941,4.025,0.2114,0.1269,"BRWD1","TET3"
200424,6597,3.5824,0.4323,0.1513,3.6374,0.195,0.117,"SMARCA4","TET3"
200424,55252,3.0217,0.3935,0.1298,3.1957,0.168,0.1008,"ASXL2","TET3"
200424,23135,2.8,0.3828,0.1216,2.85,0.1577,0.0946,"KDM6B","TET3"
200424,55023,3.4483,0.4364,0.138,3.4828,0.1829,0.1098,"PHIP","TET3"
200424,6197,3.4574,0.4288,0.1445,3.5116,0.1888,0.1133,"RPS6KA3","TET3"
200424,23126,3.3727,0.4125,0.1378,3.4783,0.1808,0.1085,"POGZ","TET3"
200424,11198,3.5238,0.4549,0.1535,3.5714,0.1905,0.1143,"SUPT16H","TET3"
200424,545,3.5952,0.4113,0.151,3.6786,0.1872,0.1123,"ATR","TET3"
200424,54496,3.5506,0.4439,0.1577,3.5955,0.198,0.1188,"PRMT7","TET3"
200424,79068,3.375,0.4197,0.1584,3.475,0.1884,0.113,"FTO","TET3"
200424,23394,3.506,0.4121,0.1403,3.5833,0.1833,0.11,"ADNP","TET3"
200424,23067,3.475,0.4176,0.1475,3.575,0.1871,0.1122,"SETD1B","TET3"
200424,8726,3.4255,0.4179,0.1376,3.5106,0.184,0.1104,"EED","TET3"
200424,4683,3.4574,0.4106,0.1379,3.5426,0.1819,0.1092,"NBN","TET3"
200424,1457,3.2917,0.4105,0.1375,3.375,0.1827,0.1096,"CSNK2A1","TET3"
200424,6603,3.35,0.4074,0.1437,3.475,0.1761,0.1057,"SMARCD2","TET3"
200424,171023,3.5598,0.4184,0.1485,3.663,0.1863,0.1118,"ASXL1","TET3"
200424,79813,3.517,0.4204,0.1464,3.619,0.1867,0.112,"EHMT1","TET3"
200424,10765,3.3,0.3941,0.1455,3.4,0.1775,0.1065,"KDM5B","TET3"
200424,1020,3.75,0.4263,0.1654,3.775,0.1996,0.1198,"CDK5","TET3"
200424,3720,3.3704,0.4412,0.1424,3.4074,0.1864,0.1118,"JARID2","TET3"
200424,6418,3.0976,0.3853,0.1325,3.1463,0.1679,0.1007,"SET","TET3"
200424,5977,3.4466,0.4327,0.1541,3.4466,0.1914,0.1148,"DPF2","TET3"
200424,4204,3.6758,0.4265,0.1607,3.8164,0.1962,0.1178,"MECP2","TET3"
200424,9031,3.4409,0.4219,0.1421,3.5215,0.1845,0.1107,"BAZ1B","TET3"
200424,8473,3.45,0.4424,0.1441,3.525,0.1899,0.114,"OGT","TET3"
200424,10943,3.3023,0.4192,0.1423,3.4186,0.1834,0.1101,"MSL3","TET3"
200424,23451,3.8043,0.4262,0.167,3.9348,0.2012,0.1207,"SF3B1","TET3"
200424,3192,3.3333,0.4298,0.1534,3.375,0.1872,0.1123,"HNRNPU","TET3"
200424,254065,3.375,0.4067,0.1363,3.425,0.1853,0.1112,"BRWD3","TET3"
200424,472,3.6493,0.4186,0.1481,3.7537,0.1909,0.1146,"ATM","TET3"
200424,55869,3.4118,0.441,0.1408,3.4853,0.1878,0.1127,"HDAC8","TET3"
200424,23522,3.4393,0.426,0.1462,3.5234,0.1858,0.1115,"KAT6B","TET3"
200424,1822,3.4316,0.4024,0.134,3.5684,0.1809,0.1086,"ATN1","TET3"
200424,6872,3.5089,0.4327,0.1528,3.6518,0.1898,0.1139,"TAF1","TET3"
200424,10847,3.4766,0.4331,0.1468,3.5547,0.1866,0.112,"SRCAP","TET3"
200424,8452,3.75,0.4279,0.1732,3.825,0.2038,0.1223,"CUL3","TET3"
200424,990,3.3906,0.401,0.1356,3.4219,0.1781,0.1068,"CDC6","TET3"
200424,80816,3.4151,0.4294,0.1479,3.4906,0.1887,0.1132,"ASXL3","TET3"
200424,23404,3.5581,0.4187,0.147,3.6977,0.1916,0.115,"EXOSC2","TET3"
200424,7862,3.125,0.3719,0.1391,3.175,0.1671,0.1003,"BRPF1","TET3"
200424,1108,2.85,0.4134,0.1371,2.925,0.1702,0.1021,"CHD4","TET3"
200424,79903,3.0476,0.3921,0.1379,3.119,0.1702,0.1021,"NAA60","TET3"
200424,1105,3.4,0.4195,0.1623,3.475,0.1899,0.114,"CHD1","TET3"
200424,165918,3.4894,0.4096,0.1491,3.5319,0.1881,0.1129,"RNF168","TET3"
200424,5515,3.4286,0.4287,0.1602,3.4524,0.1928,0.1157,"PPP2CA","TET3"
200424,1642,3.5918,0.4401,0.1388,3.6327,0.1905,0.1143,"DDB1","TET3"
200424,5393,3.4769,0.4012,0.1555,3.5846,0.1888,0.1133,"EXOSC9","TET3"
200424,22827,3.5417,0.4264,0.151,3.6548,0.1888,0.1134,"PUF60","TET3"
200424,23013,3.3548,0.4229,0.1422,3.4258,0.1826,0.1096,"SPEN","TET3"
200424,23133,3.35,0.4341,0.1557,3.4,0.1897,0.1138,"PHF8","TET3"
200424,79718,3.5289,0.4138,0.1464,3.6364,0.187,0.1122,"TBL1XR1","TET3"
200424,81887,3.05,0.4061,0.1413,3.125,0.1781,0.1069,"LAS1L","TET3"
200424,23028,3.6804,0.443,0.1576,3.7629,0.1979,0.1187,"KDM1A","TET3"
200424,2186,3.44,0.3955,0.1309,3.5067,0.1765,0.1059,"BPTF","TET3"
200424,51412,3.519,0.4445,0.1637,3.6456,0.1956,0.1174,"ACTL6B","TET3"
200424,286204,3.65,0.4118,0.1857,3.75,0.2009,0.1206,"CRB2","TET3"
200424,55904,3.675,0.4605,0.1699,3.75,0.2063,0.1238,"KMT2E","TET3"
200424,5062,3.1951,0.3933,0.1308,3.2683,0.1679,0.1007,"PAK2","TET3"
200424,11340,3.2857,0.4125,0.1458,3.3571,0.1782,0.1069,"EXOSC8","TET3"
200424,10084,3.4533,0.4316,0.1456,3.52,0.1873,0.1124,"PQBP1","TET3"
200424,6602,3.3647,0.4153,0.152,3.4824,0.187,0.1122,"SMARCD1","TET3"
200424,8289,3.5169,0.4338,0.1554,3.5955,0.1951,0.1171,"ARID1A","TET3"
200424,55250,3.375,0.4231,0.1609,3.475,0.1892,0.1135,"ELP2","TET3"
200424,84081,3.425,0.4378,0.1528,3.5,0.1886,0.1132,"NSRP1","TET3"
200424,26038,3.45,0.4479,0.1404,3.45,0.1839,0.1103,"CHD5","TET3"
200424,55209,3.3284,0.4298,0.134,3.4627,0.1839,0.1104,"SETD5","TET3"
200424,57492,3.4774,0.4385,0.1498,3.5419,0.1908,0.1145,"ARID1B","TET3"
200424,51317,3.275,0.4447,0.1435,3.3,0.1804,0.1082,"PHF21A","TET3"
200424,57459,3.3036,0.4112,0.1344,3.4464,0.1768,0.1061,"GATAD2B","TET3"
200424,1487,3.3548,0.4154,0.1395,3.4065,0.1798,0.1079,"CTBP1","TET3"
200424,1789,3.5974,0.411,0.1489,3.7143,0.188,0.1128,"DNMT3B","TET3"
200424,6878,3.3304,0.4208,0.1318,3.3913,0.1786,0.1071,"TAF6","TET3"
200424,51319,3.4,0.43,0.131,3.45,0.1879,0.1128,"RSRC1","TET3"
200424,221037,3.374,0.4214,0.1426,3.4809,0.1854,0.1113,"JMJD1C","TET3"
200424,7994,3.5333,0.438,0.1573,3.6417,0.1944,0.1166,"KAT6A","TET3"
200424,196528,3.5243,0.4333,0.1454,3.5922,0.1873,0.1124,"ARID2","TET3"
200424,58508,3.4746,0.4183,0.1397,3.5254,0.1868,0.1121,"KMT2C","TET3"
200424,8405,3.5,0.4361,0.1495,3.5972,0.1888,0.1133,"SPOP","TET3"
200424,25836,3.4046,0.4301,0.1428,3.4913,0.183,0.1098,"NIPBL","TET3"
200424,57680,3.5417,0.4167,0.1444,3.6146,0.1853,0.1115,"CHD8","TET3"
200424,6599,3.525,0.4439,0.1438,3.575,0.1964,0.1178,"SMARCC1","TET3"
200424,9775,3.5349,0.4233,0.1453,3.6047,0.1851,0.1111,"EIF4A3","TET3"
200424,51132,3.3922,0.4026,0.1306,3.5098,0.1787,0.1072,"RLIM","TET3"
200424,60,3.462,0.4161,0.1426,3.538,0.1853,0.1113,"ACTB","TET3"
200424,1660,3.625,0.4223,0.1591,3.7,0.1921,0.1153,"DHX9","TET3"
200424,56915,3.4082,0.4102,0.1442,3.5714,0.1842,0.1105,"EXOSC5","TET3"
200424,51111,3.15,0.408,0.1498,3.3,0.1799,0.109,"KMT5B","TET3"
200424,2033,3.5344,0.4233,0.1498,3.6275,0.1881,0.1129,"EP300","TET3"
200424,10743,3.5054,0.4119,0.1403,3.5968,0.1842,0.1107,"RAI1","TET3"
200424,51010,3.2222,0.3719,0.1326,3.2889,0.1719,0.1031,"EXOSC3","TET3"
200424,2146,3.3535,0.4139,0.1402,3.4141,0.1839,0.1103,"EZH2","TET3"
200424,3054,3.65,0.3976,0.1456,3.75,0.1869,0.1121,"HCFC1","TET3"
200424,1911,3.3,0.4214,0.145,3.375,0.1819,0.1091,"PHC1","TET3"
200424,63035,3.425,0.408,0.1242,3.55,0.1802,0.1081,"BCORL1","TET3"
200424,672,3.5482,0.4117,0.1368,3.6807,0.1832,0.1099,"BRCA1","TET3"
200424,23030,3.2766,0.3875,0.125,3.5532,0.1679,0.1007,"KDM4B","TET3"
200424,59336,3.3958,0.4077,0.1308,3.4583,0.1789,0.1074,"PRDM13","TET3"
200424,55193,3.8,0.4794,0.1905,3.8,0.211,0.1266,"PBRM1","TET3"
200424,54888,3.4643,0.429,0.1399,3.5929,0.1886,0.1133,"NSUN2","TET3"
200424,6595,3.4416,0.4178,0.1461,3.5195,0.1856,0.1113,"SMARCA2","TET3"
200424,26610,3.2,0.3998,0.1374,3.225,0.1762,0.1057,"ELP4","TET3"
200424,84148,3.375,0.4482,0.1405,3.475,0.1915,0.1149,"KAT8","TET3"
200424,54880,3.5078,0.4257,0.1424,3.5751,0.1836,0.1101,"BCOR","TET3"
200424,6874,3.3564,0.391,0.1412,3.4653,0.1773,0.1064,"TAF4","TET3"
200424,10013,3.525,0.458,0.156,3.575,0.1953,0.1172,"HDAC6","TET3"
200424,64324,3.5459,0.4284,0.1504,3.6054,0.1932,0.1159,"NSD1","TET3"
200424,8450,3.4024,0.4298,0.1469,3.4512,0.1844,0.1106,"CUL4B","TET3"
200424,23476,3.4118,0.4137,0.1369,3.5,0.1824,0.1095,"BRD4","TET3"
200424,5591,3.4,0.4193,0.1579,3.475,0.1856,0.1113,"PRKDC","TET3"
200424,54704,3.55,0.4237,0.1626,3.7,0.1971,0.1183,"PDP1","TET3"
200424,23309,3.65,0.4247,0.1514,3.825,0.1887,0.1132,"SIN3B","TET3"
200424,11113,3.425,0.4137,0.1503,3.5,0.1872,0.1123,"CIT","TET3"
200424,1106,3.6622,0.4012,0.1641,3.7568,0.1937,0.1162,"CHD2","TET3"
200424,1107,3.5435,0.3995,0.1515,3.6304,0.1883,0.113,"CHD3","TET3"
200424,1788,3.4957,0.4355,0.1523,3.5299,0.1909,0.1145,"DNMT3A","TET3"
200424,8518,3.5692,0.4331,0.1555,3.6154,0.1911,0.1151,"ELP1","TET3"
200424,6045,3.475,0.4178,0.1585,3.525,0.1904,0.1143,"RNF2","TET3"
200424,221078,3.375,0.4142,0.1263,3.45,0.1798,0.1079,"NSUN6","TET3"
200424,129685,3.6,0.412,0.165,3.65,0.1977,0.1186,"TAF8","TET3"
200424,10524,3.15,0.4046,0.1539,3.225,0.1845,0.1107,"KAT5","TET3"
200424,10659,3.4839,0.3886,0.1551,3.5806,0.1805,0.1083,"CELF2","TET3"
200424,2066,3.6226,0.4341,0.1616,3.6415,0.1983,0.119,"ERBB4","TET3"
200424,9759,3.3805,0.4105,0.1464,3.4779,0.1845,0.1107,"HDAC4","TET3"
200424,10891,3.4681,0.4098,0.1522,3.5957,0.1855,0.1113,"PPARGC1A","TET3"
200424,4297,3.5769,0.4423,0.1506,3.6154,0.1943,0.1166,"KMT2A","TET3"
221037,9759,3.5725,0.4251,0.1626,3.6336,0.1954,0.1172,"HDAC4","JMJD1C"
221037,57680,3.5954,0.4263,0.1645,3.6565,0.1954,0.1175,"CHD8","JMJD1C"
221037,9031,3.328,0.4027,0.1425,3.457,0.1807,0.1084,"BAZ1B","JMJD1C"
221037,3054,3.6183,0.4065,0.1635,3.7328,0.1931,0.1159,"HCFC1","JMJD1C"
221037,1107,3.6107,0.4282,0.1711,3.6718,0.1985,0.1191,"CHD3","JMJD1C"
221037,2074,3.6124,0.4343,0.1667,3.6899,0.198,0.1188,"ERCC6","JMJD1C"
221037,23394,3.3274,0.3842,0.1433,3.4226,0.1779,0.1067,"ADNP","JMJD1C"
221037,5393,3.4122,0.4123,0.1601,3.4733,0.1862,0.1117,"EXOSC9","JMJD1C"
221037,545,3.5191,0.4287,0.1622,3.626,0.193,0.1158,"ATR","JMJD1C"
221037,990,3.5191,0.4215,0.1533,3.5573,0.1908,0.1145,"CDC6","JMJD1C"
221037,1457,3.4656,0.4328,0.1575,3.5496,0.1917,0.115,"CSNK2A1","JMJD1C"
221037,546,3.5274,0.4199,0.1582,3.6414,0.1913,0.1149,"ATRX","JMJD1C"
221037,26610,3.2824,0.3942,0.1349,3.3588,0.1748,0.1049,"ELP4","JMJD1C"
221037,5977,3.458,0.4279,0.1602,3.5038,0.1923,0.1154,"DPF2","JMJD1C"
221037,2033,3.5263,0.4227,0.1595,3.6032,0.1913,0.1148,"EP300","JMJD1C"
221037,3720,3.3511,0.4039,0.1375,3.4275,0.1787,0.1072,"JARID2","JMJD1C"
221037,7290,0,0,0,0,0,0,"HIRA","JMJD1C"
221037,2146,3.5267,0.415,0.1508,3.6107,0.1877,0.1126,"EZH2","JMJD1C"
221037,3141,3.5038,0.4193,0.1744,3.6031,0.1952,0.1177,"HLCS","JMJD1C"
221037,2066,3.7481,0.4314,0.1759,3.855,0.2006,0.1204,"ERBB4","JMJD1C"
221037,63035,3.3664,0.4151,0.1436,3.4656,0.1842,0.1105,"BCORL1","JMJD1C"
221037,51412,3.5649,0.4133,0.1652,3.7176,0.1933,0.116,"ACTL6B","JMJD1C"
221037,8726,3.3664,0.418,0.1484,3.4504,0.1873,0.1124,"EED","JMJD1C"
221037,1487,3.2323,0.3778,0.1395,3.2968,0.1732,0.1039,"CTBP1","JMJD1C"
221037,672,3.3313,0.4086,0.146,3.3976,0.1815,0.1089,"BRCA1","JMJD1C"
221037,79068,3.4504,0.4224,0.1665,3.5725,0.1929,0.1157,"FTO","JMJD1C"
221037,1642,3.3817,0.4152,0.1454,3.4885,0.1838,0.1103,"DDB1","JMJD1C"
221037,1105,3.5267,0.4361,0.1735,3.626,0.1998,0.1199,"CHD1","JMJD1C"
221037,9775,3.5649,0.4414,0.16,3.6489,0.196,0.1176,"EIF4A3","JMJD1C"
221037,55250,3.5496,0.4076,0.171,3.6183,0.1932,0.1159,"ELP2","JMJD1C"
221037,8450,3.4885,0.4294,0.1533,3.5344,0.1894,0.1137,"CUL4B","JMJD1C"
221037,11340,3.5115,0.4248,0.1581,3.626,0.1903,0.1142,"EXOSC8","JMJD1C"
221037,26038,3.3969,0.4171,0.1495,3.4733,0.1864,0.1118,"CHD5","JMJD1C"
221037,196528,3.5496,0.4299,0.1603,3.6183,0.1941,0.1165,"ARID2","JMJD1C"
221037,254065,3.3435,0.4106,0.151,3.3969,0.1844,0.1106,"BRWD3","JMJD1C"
221037,54014,3.9695,0.4156,0.2125,4.0534,0.2196,0.1317,"BRWD1","JMJD1C"
221037,57492,3.2516,0.3963,0.1489,3.3226,0.1778,0.1067,"ARID1B","JMJD1C"
221037,56915,3.3817,0.3994,0.1549,3.458,0.1841,0.1104,"EXOSC5","JMJD1C"
221037,57459,3.5954,0.4301,0.153,3.6565,0.1901,0.1141,"GATAD2B","JMJD1C"
221037,10659,3.6565,0.4092,0.1769,3.7405,0.1974,0.1184,"CELF2","JMJD1C"
221037,79813,3.517,0.4213,0.1595,3.6122,0.192,0.1152,"EHMT1","JMJD1C"
221037,472,3.4403,0.4128,0.1613,3.5299,0.191,0.1146,"ATM","JMJD1C"
221037,286204,3.7252,0.4226,0.1846,3.7939,0.209,0.1254,"CRB2","JMJD1C"
221037,7862,3.5267,0.4033,0.1547,3.6641,0.1881,0.1128,"BRPF1","JMJD1C"
221037,1020,3.5191,0.4189,0.1644,3.5954,0.1923,0.1154,"CDK5","JMJD1C"
221037,54880,3.4922,0.419,0.1491,3.5907,0.1855,0.1113,"BCOR","JMJD1C"
221037,8289,3.4962,0.4063,0.1586,3.5802,0.1871,0.1123,"ARID1A","JMJD1C"
221037,51010,3.3817,0.396,0.1512,3.4275,0.1847,0.1108,"EXOSC3","JMJD1C"
221037,2186,3.3893,0.4066,0.148,3.4809,0.1833,0.11,"BPTF","JMJD1C"
221037,55870,3.4733,0.4236,0.152,3.5573,0.1859,0.1115,"ASH1L","JMJD1C"
221037,55869,3.2426,0.4113,0.1475,3.3015,0.1775,0.1065,"HDAC8","JMJD1C"
221037,1387,3.4733,0.4212,0.1588,3.5725,0.1904,0.1142,"CREBBP","JMJD1C"
221037,80816,3.4962,0.4404,0.1589,3.5649,0.1947,0.1168,"ASXL3","JMJD1C"
221037,8518,3.4122,0.4172,0.1597,3.4885,0.1916,0.1153,"ELP1","JMJD1C"
221037,55636,3.5837,0.4271,0.1613,3.6438,0.1929,0.1158,"CHD7","JMJD1C"
221037,10013,3.4656,0.439,0.1567,3.5267,0.1885,0.1131,"HDAC6","JMJD1C"
221037,3192,3.4809,0.4404,0.1707,3.5649,0.1997,0.1198,"HNRNPU","JMJD1C"
221037,1660,3.6718,0.4252,0.1688,3.7176,0.1952,0.1171,"DHX9","JMJD1C"
221037,23404,3.458,0.4072,0.1574,3.5344,0.191,0.1146,"EXOSC2","JMJD1C"
221037,10075,3.2366,0.4131,0.1416,3.3359,0.1789,0.1073,"HUWE1","JMJD1C"
221037,8452,3.5954,0.4193,0.177,3.7099,0.1975,0.1185,"CUL3","JMJD1C"
221037,1788,3.5878,0.4276,0.1639,3.6489,0.1967,0.118,"DNMT3A","JMJD1C"
221037,171023,3.4891,0.4202,0.1561,3.5707,0.1884,0.113,"ASXL1","JMJD1C"
221037,1108,3.4885,0.4312,0.1484,3.5191,0.1887,0.1132,"CHD4","JMJD1C"
221037,55252,3.2672,0.4007,0.1477,3.3588,0.1808,0.1085,"ASXL2","JMJD1C"
221037,23476,3.375,0.4167,0.1517,3.4485,0.1845,0.1107,"BRD4","JMJD1C"
221037,1106,3.6794,0.4075,0.1696,3.8168,0.1997,0.1198,"CHD2","JMJD1C"
221037,1789,3.5802,0.4169,0.1633,3.6336,0.1925,0.1155,"DNMT3B","JMJD1C"
221037,8314,3.5789,0.4166,0.1604,3.6667,0.1919,0.1152,"BAP1","JMJD1C"
221037,60,3.2595,0.3875,0.1437,3.3354,0.1787,0.1073,"ACTB","JMJD1C"
221037,11113,3.6336,0.4077,0.1615,3.7023,0.193,0.1158,"CIT","JMJD1C"
221037,1822,3.5344,0.4213,0.1514,3.6565,0.1884,0.113,"ATN1","JMJD1C"
221078,79813,3.4966,0.4173,0.1445,3.5442,0.1873,0.1124,"EHMT1","NSUN6"
221078,23522,3.3832,0.4317,0.1449,3.4766,0.1869,0.1121,"KAT6B","NSUN6"
221078,55869,3.3235,0.4167,0.1362,3.3971,0.1799,0.1079,"HDAC8","NSUN6"
221078,55777,3.4583,0.4223,0.1394,3.5312,0.1843,0.1106,"MBD5","NSUN6"
221078,9759,3.4867,0.3995,0.1438,3.6195,0.1864,0.1119,"HDAC4","NSUN6"
221078,1789,3.4286,0.4204,0.1546,3.5195,0.1841,0.1104,"DNMT3B","NSUN6"
221078,55870,3.1695,0.4147,0.1373,3.2034,0.1791,0.1075,"ASH1L","NSUN6"
221078,9757,3.4304,0.4203,0.1445,3.5696,0.1843,0.1106,"KMT2B","NSUN6"
221078,25836,3.5145,0.4339,0.1444,3.6012,0.1893,0.1136,"NIPBL","NSUN6"
221078,79903,3.5238,0.4251,0.1533,3.5476,0.1911,0.1147,"NAA60","NSUN6"
221078,64324,3.4324,0.4148,0.1449,3.5081,0.1866,0.112,"NSD1","NSUN6"
221078,1487,3.4065,0.4303,0.1459,3.4387,0.1874,0.1124,"CTBP1","NSUN6"
221078,2186,3.4267,0.4109,0.1379,3.5333,0.1781,0.1069,"BPTF","NSUN6"
221078,26610,3.1875,0.401,0.1251,3.3125,0.1777,0.1066,"ELP4","NSUN6"
221078,1020,3.4615,0.4229,0.1652,3.5769,0.193,0.1158,"CDK5","NSUN6"
221078,23135,3.2821,0.4129,0.1285,3.2821,0.1752,0.1051,"KDM6B","NSUN6"
221078,10765,3.4865,0.4299,0.1628,3.5676,0.1943,0.1166,"KDM5B","NSUN6"
221078,51412,3.4557,0.398,0.1491,3.557,0.1825,0.1095,"ACTL6B","NSUN6"
221078,1106,3.473,0.3771,0.1606,3.5946,0.1894,0.1136,"CHD2","NSUN6"
221078,1642,3.551,0.4205,0.1382,3.5714,0.1859,0.1115,"DDB1","NSUN6"
221078,2074,3.3876,0.4213,0.1467,3.469,0.1879,0.1127,"ERCC6","NSUN6"
221078,2033,3.4575,0.4208,0.1496,3.5466,0.1868,0.1121,"EP300","NSUN6"
221078,10943,3.4419,0.4345,0.1464,3.5349,0.1885,0.1131,"MSL3","NSUN6"
221078,57680,3.6667,0.4268,0.153,3.7396,0.1943,0.117,"CHD8","NSUN6"
